endpoint,metric,left,right,mean_diff,right_wins,n_folds,p_value
LogD,r2,chemprop_st,megacl,-0.08314375841301827,0,25,3.278702959963863e-12
LogD,spearman,chemprop_st,megacl,-0.05339248817120472,0,25,1.5840769182044707e-13
LogD,mae,chemprop_st,megacl,0.0600613083500679,0,25,3.7431250484419525e-11
LogS,r2,chemprop_st,megacl,-0.10965932876541114,1,25,3.767648854969803e-08
LogS,spearman,chemprop_st,megacl,-0.044079500095674386,0,25,3.422487637704674e-09
LogS,mae,chemprop_st,megacl,0.030082364287843655,6,25,0.00017740186391691117
LOG_HLM,r2,chemprop_st,megacl,-0.1558546776334019,5,25,0.0006538220033199756
LOG_HLM,spearman,chemprop_st,megacl,-0.03158598527863055,6,25,0.0010576013835003723
LOG_HLM,mae,chemprop_st,megacl,0.029821170934113957,4,25,0.0002225046357450621
LOG_MLM,r2,chemprop_st,megacl,0.05609760248596106,17,25,0.09940237607257983
LOG_MLM,spearman,chemprop_st,megacl,0.01320812853716009,14,25,0.33795790285284655
LOG_MLM,mae,chemprop_st,megacl,-0.011141205770610722,16,25,0.13185830990305852
LOG_Caco_AB,r2,chemprop_st,megacl,-0.44039862296207927,3,25,1.4429378426945415e-05
LOG_Caco_AB,spearman,chemprop_st,megacl,-0.10203389546248016,5,25,0.00036174214067897484
LOG_Caco_AB,mae,chemprop_st,megacl,0.06310423090826134,3,25,3.4178443181000593e-06
LOG_Caco_Efflux,r2,chemprop_st,megacl,-0.3884818191120787,0,25,1.6798546352544974e-13
LOG_Caco_Efflux,spearman,chemprop_st,megacl,-0.28607593570228684,0,25,7.002293095531857e-13
LOG_Caco_Efflux,mae,chemprop_st,megacl,0.06533663867047902,0,25,2.7072793447752654e-13
LOG_MPPB,r2,chemprop_st,megacl,0.1112000164182719,18,25,0.009423450385649918
LOG_MPPB,spearman,chemprop_st,megacl,0.07455708636880785,20,25,0.00011153018495655383
LOG_MPPB,mae,chemprop_st,megacl,-0.023508742001749783,19,25,0.0033858069098790956
LOG_MBPB,r2,chemprop_st,megacl,0.11565593310998624,23,25,5.061883545132929e-06
LOG_MBPB,spearman,chemprop_st,megacl,0.060910490167509275,22,25,3.8895008066292234e-08
LOG_MBPB,mae,chemprop_st,megacl,-0.02618070011242194,23,25,8.57177725063791e-06
LOG_MGMB,r2,chemprop_st,megacl,0.16780566041542766,22,25,1.2365879372478881e-06
LOG_MGMB,spearman,chemprop_st,megacl,0.32094501793691,25,25,2.8205457080112233e-15
LOG_MGMB,mae,chemprop_st,megacl,-0.0694205194417134,24,25,2.920449247712664e-09
LogD,r2,megacl,chemeleon,0.054362357866226584,25,25,8.648006111047534e-10
LogD,spearman,megacl,chemeleon,0.04215059695965158,25,25,2.5717593368794693e-13
LogD,mae,megacl,chemeleon,-0.04186263026819805,25,25,6.490226008144507e-10
LogS,r2,megacl,chemeleon,0.13671843194330027,25,25,9.151006742951e-14
LogS,spearman,megacl,chemeleon,0.05253462940700638,25,25,1.3158255246499573e-11
LogS,mae,megacl,chemeleon,-0.06580418550126947,25,25,2.847347055107651e-12
LOG_HLM,r2,megacl,chemeleon,0.289225361151219,25,25,1.5932941076462146e-08
LOG_HLM,spearman,megacl,chemeleon,0.11690360443428338,25,25,4.792272290441075e-12
LOG_HLM,mae,megacl,chemeleon,-0.06281698731741533,25,25,4.635192791323675e-10
LOG_MLM,r2,megacl,chemeleon,0.08603090843720222,17,25,0.015205987358728815
LOG_MLM,spearman,megacl,chemeleon,0.058855082327999825,20,25,0.00016522326564548484
LOG_MLM,mae,megacl,chemeleon,-0.022247243093570318,17,25,0.006196516784916007
LOG_Caco_AB,r2,megacl,chemeleon,0.9065946501096341,25,25,2.758624828902444e-11
LOG_Caco_AB,spearman,megacl,chemeleon,0.338785245299011,25,25,6.602555915192295e-16
LOG_Caco_AB,mae,megacl,chemeleon,-0.13653297763539662,25,25,8.69143937425173e-12
LOG_Caco_Efflux,r2,megacl,chemeleon,0.6018410763268925,25,25,1.5622401481964618e-13
LOG_Caco_Efflux,spearman,megacl,chemeleon,0.36028769460676313,25,25,2.1200978362395022e-13
LOG_Caco_Efflux,mae,megacl,chemeleon,-0.11338303731109303,25,25,7.485451505308199e-13
LOG_MPPB,r2,megacl,chemeleon,0.3093301655768201,25,25,1.237831373030953e-11
LOG_MPPB,spearman,megacl,chemeleon,0.1959566246420431,25,25,1.677122822087374e-14
LOG_MPPB,mae,megacl,chemeleon,-0.05808946169971074,25,25,3.175747790813259e-10
LOG_MBPB,r2,megacl,chemeleon,0.18406041553113897,24,25,9.424922951464011e-11
LOG_MBPB,spearman,megacl,chemeleon,0.09037597063706382,25,25,2.1090791567830402e-13
LOG_MBPB,mae,megacl,chemeleon,-0.048018366635432755,24,25,6.452903961404588e-10
LOG_MGMB,r2,megacl,chemeleon,0.19472781782162332,25,25,1.0327958684688706e-10
LOG_MGMB,spearman,megacl,chemeleon,0.09910052942688229,25,25,2.0366877782144232e-13
LOG_MGMB,mae,megacl,chemeleon,-0.059441394846104466,25,25,7.37814769889148e-11
LogD,r2,chemeleon,monroe,0.04674913522064113,24,25,2.450683429305732e-09
LogD,spearman,chemeleon,monroe,0.014446936784678446,23,25,7.617695161715384e-07
LogD,mae,chemeleon,monroe,-0.02425870902163473,21,25,3.327733196537004e-05
LogS,r2,chemeleon,monroe,-0.03181822570849657,4,25,6.171431445128254e-05
LogS,spearman,chemeleon,monroe,0.013057896513797686,20,25,0.0005325615586817586
LogS,mae,chemeleon,monroe,0.022660734032013866,3,25,2.133471717528479e-06
LOG_HLM,r2,chemeleon,monroe,0.09357780566630275,22,25,7.763361880413505e-06
LOG_HLM,spearman,chemeleon,monroe,0.03770545636351871,23,25,2.067297581029845e-06
LOG_HLM,mae,chemeleon,monroe,-0.02107989567702374,23,25,2.509423480278258e-06
LOG_MLM,r2,chemeleon,monroe,0.15520230252388767,23,25,1.6444806325102425e-05
LOG_MLM,spearman,chemeleon,monroe,0.04856286850450557,23,25,6.351662627924505e-07
LOG_MLM,mae,chemeleon,monroe,-0.04144987456142447,24,25,5.566254946228037e-07
LOG_Caco_AB,r2,chemeleon,monroe,0.31111673234261517,25,25,3.3577410027290698e-09
LOG_Caco_AB,spearman,chemeleon,monroe,0.14157441713780425,25,25,7.17914561701991e-14
LOG_Caco_AB,mae,chemeleon,monroe,-0.056287540248376934,25,25,7.408895150154772e-10
LOG_Caco_Efflux,r2,chemeleon,monroe,0.16469868730434187,24,25,3.0861347284055964e-06
LOG_Caco_Efflux,spearman,chemeleon,monroe,0.0766243327019008,25,25,4.189165604046395e-09
LOG_Caco_Efflux,mae,chemeleon,monroe,-0.029466564322927078,22,25,3.0240045957740518e-05
LOG_MPPB,r2,chemeleon,monroe,-0.24136287765085526,0,25,3.9557060864770596e-12
LOG_MPPB,spearman,chemeleon,monroe,-0.14724624678001702,0,25,9.661892418360463e-17
LOG_MPPB,mae,chemeleon,monroe,0.046865567514028116,1,25,1.793086751432655e-10
LOG_MBPB,r2,chemeleon,monroe,-0.1223373515677507,1,25,6.845284833734211e-09
LOG_MBPB,spearman,chemeleon,monroe,-0.0318123905932127,1,25,2.4568890485270527e-08
LOG_MBPB,mae,chemeleon,monroe,0.034927074288491025,1,25,1.5356993644239956e-09
LOG_MGMB,r2,chemeleon,monroe,-0.053816622645693785,4,25,0.005070846759077437
LOG_MGMB,spearman,chemeleon,monroe,-0.018600389750751952,3,25,0.0010503677427647292
LOG_MGMB,mae,chemeleon,monroe,0.02852704413172328,2,25,2.1355697392145834e-05
LogD,r2,lgbm,monroe,0.20773236455302865,25,25,2.9222604908733427e-27
LogD,spearman,lgbm,monroe,0.14457291454069773,25,25,1.022415606182121e-25
LogD,mae,lgbm,monroe,-0.1427105730478313,25,25,1.8557316566361896e-26
LogS,r2,lgbm,monroe,0.10689318944209779,25,25,4.373923456306976e-12
LogS,spearman,lgbm,monroe,0.0980323109649535,25,25,1.6336533764759168e-17
LogS,mae,lgbm,monroe,-0.07363115408264892,25,25,2.3767312983199373e-17
LOG_HLM,r2,lgbm,monroe,0.1758403198775128,24,25,4.166079839220326e-12
LOG_HLM,spearman,lgbm,monroe,0.08904276760604528,25,25,3.476493483225562e-15
LOG_HLM,mae,lgbm,monroe,-0.03858705177968691,25,25,1.0669739812923185e-13
LOG_MLM,r2,lgbm,monroe,0.2062741463743266,25,25,1.98340666986343e-12
LOG_MLM,spearman,lgbm,monroe,0.08968323927565411,23,25,2.4945237753392292e-08
LOG_MLM,mae,lgbm,monroe,-0.05171265133082953,25,25,2.6468624888609545e-13
LOG_Caco_AB,r2,lgbm,monroe,0.4845990945828151,25,25,5.628955648503819e-18
LOG_Caco_AB,spearman,lgbm,monroe,0.23672122452736705,25,25,1.1776341049637604e-21
LOG_Caco_AB,mae,lgbm,monroe,-0.09118074705252707,25,25,7.88361294569691e-20
LOG_Caco_Efflux,r2,lgbm,monroe,0.40943892123466513,25,25,2.0333330686781605e-20
LOG_Caco_Efflux,spearman,lgbm,monroe,0.19786823785868365,25,25,1.8409315183455858e-15
LOG_Caco_Efflux,mae,lgbm,monroe,-0.08614506602410651,25,25,1.4644339196956624e-21
LOG_MPPB,r2,lgbm,monroe,0.07112280477774764,17,25,0.0026079826899886817
LOG_MPPB,spearman,lgbm,monroe,0.023817087026795497,19,25,0.00792694979782609
LOG_MPPB,mae,lgbm,monroe,-0.029188812095864637,24,25,3.5368271840564576e-07
LOG_MBPB,r2,lgbm,monroe,0.11373810508008005,23,25,3.0905329208800234e-07
LOG_MBPB,spearman,lgbm,monroe,0.12911308173625463,25,25,3.0476398312884795e-14
LOG_MBPB,mae,lgbm,monroe,-0.030472734973913725,24,25,3.603841876787083e-08
LOG_MGMB,r2,lgbm,monroe,0.32823968022857813,25,25,1.0672776845798062e-10
LOG_MGMB,spearman,lgbm,monroe,0.18067502851053097,25,25,6.517176405640835e-14
LOG_MGMB,mae,lgbm,monroe,-0.09868786289657262,25,25,1.0671614047239068e-11
LogD,r2,monroe,moljepa,-0.19652941675975577,0,25,1.6622683574199858e-25
LogD,spearman,monroe,moljepa,-0.1331851344515413,0,25,4.8193949244334757e-26
LogD,mae,monroe,moljepa,0.12754795538761537,0,25,4.535075764077341e-24
LogS,r2,monroe,moljepa,-0.1452256891324139,0,25,1.2459590043086692e-16
LogS,spearman,monroe,moljepa,-0.09482621411858515,0,25,6.43538061559919e-24
LogS,mae,monroe,moljepa,0.07534293490800499,0,25,5.1665131302041795e-20
LOG_HLM,r2,monroe,moljepa,-0.12380776893368683,0,25,8.69680250969951e-12
LOG_HLM,spearman,monroe,moljepa,-0.08140674969486458,0,25,1.0575373978083081e-17
LOG_HLM,mae,monroe,moljepa,0.026498242296256847,0,25,1.0292921825052332e-12
LOG_MLM,r2,monroe,moljepa,-0.23828522207580088,0,25,1.1603843028234871e-12
LOG_MLM,spearman,monroe,moljepa,-0.15046799340561093,0,25,2.2723239134953373e-14
LOG_MLM,mae,monroe,moljepa,0.05337136522492544,0,25,3.354759456243294e-13
LOG_Caco_AB,r2,monroe,moljepa,-0.3358939998657259,0,25,4.657990292554342e-23
LOG_Caco_AB,spearman,monroe,moljepa,-0.2718145677299774,0,25,3.6035023314525165e-26
LOG_Caco_AB,mae,monroe,moljepa,0.06767892278642185,0,25,1.775983124477433e-24
LOG_Caco_Efflux,r2,monroe,moljepa,-0.2351882762987008,0,25,7.543056191707484e-20
LOG_Caco_Efflux,spearman,monroe,moljepa,-0.12601922949374111,0,25,1.3029769992857498e-19
LOG_Caco_Efflux,mae,monroe,moljepa,0.0370593951836663,0,25,1.2393251774398984e-17
LOG_MPPB,r2,monroe,moljepa,-0.08058921100850755,4,25,3.1469399825296995e-05
LOG_MPPB,spearman,monroe,moljepa,-0.048998387998781395,2,25,7.973174544353655e-08
LOG_MPPB,mae,monroe,moljepa,0.025877680404320893,0,25,9.700639155580726e-09
LOG_MBPB,r2,monroe,moljepa,-0.15276674454756542,1,25,7.813232674291703e-08
LOG_MBPB,spearman,monroe,moljepa,-0.09787233149570207,0,25,2.6078657711771836e-11
LOG_MBPB,mae,monroe,moljepa,0.04200259218546204,1,25,8.136211298733063e-10
LOG_MGMB,r2,monroe,moljepa,-0.08442896104301195,2,25,3.791007533256275e-06
