endpoint,metric,method,mean,sd,tukey_group,n_folds
LOG_MBPB,mae,lgbm,0.222813035468897,0.018243204973775823,worse,25
LOG_MBPB,mae,chemprop_st,0.23161229295434693,0.02418552794497928,worse,25
LOG_MBPB,mae,chemprop,0.17902197346009302,0.010436595549233717,worse,25
LOG_MBPB,mae,chemeleon,0.15741322620649223,0.018351661795056068,best,25
LOG_MBPB,mae,megacl,0.20543159284192497,0.016762754640914892,worse,25
LOG_MBPB,mae,monroe,0.19234030049498327,0.015875601803416215,worse,25
LOG_MBPB,mae,moljepa,0.2343428926804453,0.020084072861091623,worse,25
LOG_MGMB,r2,lgbm,0.259508711611842,0.1476367620099893,worse,25
LOG_MGMB,r2,chemprop_st,0.27903153624906296,0.06272932638862519,worse,25
LOG_MGMB,r2,chemprop,0.6162857491201964,0.019735568221865535,equivalent,25
LOG_MGMB,r2,chemeleon,0.6415650144861139,0.026681551469676917,best,25
LOG_MGMB,r2,megacl,0.4468371966644906,0.09517682848563301,worse,25
LOG_MGMB,r2,monroe,0.5877483918404202,0.09824801234873744,equivalent,25
LOG_MGMB,r2,moljepa,0.5033194307974083,0.05985950892829111,worse,25
LOG_MGMB,spearman,lgbm,0.6090153747850399,0.057849901253376905,worse,25
LOG_MGMB,spearman,chemprop_st,0.3882452456825305,0.06916949719581299,worse,25
LOG_MGMB,spearman,chemprop,0.7730155144504383,0.01390138344230897,worse,25
LOG_MGMB,spearman,chemeleon,0.8082907930463228,0.01271544718719081,best,25
LOG_MGMB,spearman,megacl,0.7091902636194405,0.03793726212427927,worse,25
LOG_MGMB,spearman,monroe,0.7896904032955707,0.026590451500282844,equivalent,25
LOG_MGMB,spearman,moljepa,0.6937688722516491,0.03582820571590986,worse,25
LOG_MGMB,mae,lgbm,0.3022484602860728,0.03416354442911951,worse,25
LOG_MGMB,mae,chemprop_st,0.30389546754559477,0.01776392601942264,worse,25
LOG_MGMB,mae,chemprop,0.18508525070036103,0.00904758112576858,equivalent,25
LOG_MGMB,mae,chemeleon,0.1750335532577769,0.01520564165534029,best,25
LOG_MGMB,mae,megacl,0.23447494810388136,0.029368834449299695,worse,25
LOG_MGMB,mae,monroe,0.20356059738950016,0.03300956748722037,worse,25
LOG_MGMB,mae,moljepa,0.22359612379681412,0.0180396331157171,worse,25
