bin,n,mean_sigma,mean_abs_error,endpoint,method
3,98,0.05005981465961332,0.3050297153429786,LOG_HLM,chemprop
4,98,0.05953388544359513,0.412051967033483,LOG_HLM,chemprop
5,97,0.06755709435784663,0.34322540174878235,LOG_HLM,chemprop
6,98,0.07880912822952649,0.3183349210468797,LOG_HLM,chemprop
7,98,0.10596928780402877,0.3308684823079604,LOG_HLM,chemprop
0,98,0.019663904834614027,0.330638653700477,LOG_HLM,chemprop_st
1,98,0.02994709752612823,0.3342309686434199,LOG_HLM,chemprop_st
2,97,0.03742220856002052,0.2990148651761148,LOG_HLM,chemprop_st
3,98,0.04583680152718947,0.30182520619166114,LOG_HLM,chemprop_st
4,98,0.05360369850867379,0.34818131686053727,LOG_HLM,chemprop_st
5,97,0.061728928217798414,0.29368153342833314,LOG_HLM,chemprop_st
6,98,0.0732952602060329,0.35311619225576885,LOG_HLM,chemprop_st
7,98,0.10082814726795893,0.32708948230414114,LOG_HLM,chemprop_st
0,98,0.04309502990354437,0.2682751824383964,LOG_HLM,fus_GRMS_early_attfp
1,98,0.06436775391638784,0.32027767059329576,LOG_HLM,fus_GRMS_early_attfp
2,97,0.07845244513708498,0.3046430918056182,LOG_HLM,fus_GRMS_early_attfp
3,98,0.09229652052660473,0.29969322149806754,LOG_HLM,fus_GRMS_early_attfp
4,98,0.10906891367102958,0.33355736106905287,LOG_HLM,fus_GRMS_early_attfp
5,97,0.12482882717684879,0.3339628310585911,LOG_HLM,fus_GRMS_early_attfp
6,98,0.14742615725915087,0.30226853149817023,LOG_HLM,fus_GRMS_early_attfp
7,98,0.23065896961642274,0.37057881362755696,LOG_HLM,fus_GRMS_early_attfp
0,98,0.030049328738296365,0.21649748663810714,LOG_HLM,fus_GRMS_early_lgbm
1,98,0.046458020231086125,0.26130626904300985,LOG_HLM,fus_GRMS_early_lgbm
2,97,0.05744181440628703,0.31787116777570973,LOG_HLM,fus_GRMS_early_lgbm
3,98,0.0663042742062316,0.34974971609509536,LOG_HLM,fus_GRMS_early_lgbm
4,98,0.07833759995378516,0.30409478410921,LOG_HLM,fus_GRMS_early_lgbm
5,97,0.09044079720325891,0.3288668588266799,LOG_HLM,fus_GRMS_early_lgbm
6,98,0.10770910124577683,0.2945976214709426,LOG_HLM,fus_GRMS_early_lgbm
7,98,0.14532220198796925,0.3179447012380549,LOG_HLM,fus_GRMS_early_lgbm
0,98,0.027430684447004274,0.23659549829408633,LOG_HLM,fus_GRMS_early_rf
1,98,0.040644879444839646,0.2682979076266732,LOG_HLM,fus_GRMS_early_rf
2,97,0.05010461973456881,0.33577117103315557,LOG_HLM,fus_GRMS_early_rf
3,98,0.05909428467136084,0.3619860707188892,LOG_HLM,fus_GRMS_early_rf
4,98,0.06956431005295576,0.2883031441172876,LOG_HLM,fus_GRMS_early_rf
5,97,0.08194345397608725,0.316849712209209,LOG_HLM,fus_GRMS_early_rf
6,98,0.09903740544651035,0.27442313176973754,LOG_HLM,fus_GRMS_early_rf
7,98,0.13810056498748607,0.320702632491046,LOG_HLM,fus_GRMS_early_rf
0,98,0.016141681532295244,0.25164426360291575,LOG_HLM,fus_GRMS_late_attfp
1,98,0.024787320363351795,0.23435968056396358,LOG_HLM,fus_GRMS_late_attfp
2,97,0.030671378488981483,0.2947566610261852,LOG_HLM,fus_GRMS_late_attfp
3,98,0.03584946422489544,0.28655356867642867,LOG_HLM,fus_GRMS_late_attfp
4,98,0.0411894336536252,0.28247266504164115,LOG_HLM,fus_GRMS_late_attfp
5,97,0.047463521838100604,0.31013599877465103,LOG_HLM,fus_GRMS_late_attfp
6,98,0.05549269938048847,0.296385365623885,LOG_HLM,fus_GRMS_late_attfp
7,98,0.07137960181873773,0.3945489252590294,LOG_HLM,fus_GRMS_late_attfp
0,98,0.02441369728003247,0.27692268788784824,LOG_HLM,fus_GRMS_late_lgbm
1,98,0.035445579654538664,0.3009081046516386,LOG_HLM,fus_GRMS_late_lgbm
2,97,0.04142691293278345,0.29153643996685236,LOG_HLM,fus_GRMS_late_lgbm
3,98,0.0473779540353011,0.2884740802490379,LOG_HLM,fus_GRMS_late_lgbm
4,98,0.05314028790791974,0.3060416961823109,LOG_HLM,fus_GRMS_late_lgbm
5,97,0.05950298808849632,0.3407105188564269,LOG_HLM,fus_GRMS_late_lgbm
6,98,0.06977696066990707,0.3194480173791079,LOG_HLM,fus_GRMS_late_lgbm
7,98,0.0876183456109919,0.38990219235813267,LOG_HLM,fus_GRMS_late_lgbm
0,98,0.025873445071801407,0.2834767967024687,LOG_HLM,fus_GRMS_late_rf
1,98,0.037260264778196724,0.31147837335129397,LOG_HLM,fus_GRMS_late_rf
2,97,0.045637546698595155,0.2831345132775086,LOG_HLM,fus_GRMS_late_rf
3,98,0.05194269249183027,0.2823908308998129,LOG_HLM,fus_GRMS_late_rf
4,98,0.05936777123917521,0.3247588238571067,LOG_HLM,fus_GRMS_late_rf
5,97,0.0672201037409642,0.3654508628004852,LOG_HLM,fus_GRMS_late_rf
6,98,0.07709013754378104,0.3406824716281603,LOG_HLM,fus_GRMS_late_rf
7,98,0.09598777499425076,0.38379598963930867,LOG_HLM,fus_GRMS_late_rf
0,98,0.024735624702545842,0.2392159976941727,LOG_HLM,fus_GRM_early_attfp
1,98,0.03874086749302688,0.3099297214887523,LOG_HLM,fus_GRM_early_attfp
2,97,0.047520602435337116,0.29048666684470204,LOG_HLM,fus_GRM_early_attfp
3,98,0.056144119906126506,0.35564408827939853,LOG_HLM,fus_GRM_early_attfp
4,98,0.06503167048734479,0.27422423953974284,LOG_HLM,fus_GRM_early_attfp
5,97,0.07524549481098591,0.3391331618211951,LOG_HLM,fus_GRM_early_attfp
6,98,0.09010861500950565,0.38815054202818894,LOG_HLM,fus_GRM_early_attfp
7,98,0.13899278829914793,0.34411530931767037,LOG_HLM,fus_GRM_early_attfp
0,98,0.02935058117893887,0.22362024553486876,LOG_HLM,fus_GRM_early_lgbm
1,98,0.041564388736925036,0.29331376115353236,LOG_HLM,fus_GRM_early_lgbm
2,97,0.050796894711120144,0.3302595742630319,LOG_HLM,fus_GRM_early_lgbm
3,98,0.060981765040169805,0.2972283587461963,LOG_HLM,fus_GRM_early_lgbm
4,98,0.07222619059732567,0.3339227994064923,LOG_HLM,fus_GRM_early_lgbm
5,97,0.08741489062024373,0.32358474171276475,LOG_HLM,fus_GRM_early_lgbm
6,98,0.10573314976341742,0.2913794876298851,LOG_HLM,fus_GRM_early_lgbm
7,98,0.15051172534655158,0.314792459071355,LOG_HLM,fus_GRM_early_lgbm
0,98,0.02809919309535041,0.21481638616656948,LOG_HLM,fus_GRM_early_rf
1,98,0.04124115804231318,0.29172722088888053,LOG_HLM,fus_GRM_early_rf
2,97,0.050738771075445104,0.30488191690654537,LOG_HLM,fus_GRM_early_rf
3,98,0.06070883077667349,0.3457605591225165,LOG_HLM,fus_GRM_early_rf
4,98,0.07134695954298864,0.3112231614475456,LOG_HLM,fus_GRM_early_rf
5,97,0.08365924369321301,0.28795143506221116,LOG_HLM,fus_GRM_early_rf
6,98,0.10119240922514396,0.34555689309341314,LOG_HLM,fus_GRM_early_rf
7,98,0.1479972531779584,0.32217105334220575,LOG_HLM,fus_GRM_early_rf
0,98,0.01563738988043795,0.2754247990261708,LOG_HLM,fus_GRM_late_attfp
1,98,0.022591050351614544,0.26791452886654876,LOG_HLM,fus_GRM_late_attfp
2,97,0.027257157538088696,0.28799593471504437,LOG_HLM,fus_GRM_late_attfp
3,98,0.03147934022227725,0.338425220856388,LOG_HLM,fus_GRM_late_attfp
4,98,0.03629070608594944,0.3062720785316455,LOG_HLM,fus_GRM_late_attfp
5,97,0.042870403477446854,0.2682869145559468,LOG_HLM,fus_GRM_late_attfp
6,98,0.052965974746594896,0.3015562085615243,LOG_HLM,fus_GRM_late_attfp
7,98,0.07007252695318675,0.3069715305597068,LOG_HLM,fus_GRM_late_attfp
0,98,0.023895399260740673,0.2748913572554194,LOG_HLM,fus_GRM_late_lgbm
1,98,0.03415869926581105,0.2605110582712696,LOG_HLM,fus_GRM_late_lgbm
2,97,0.041195404936679274,0.2605642346174567,LOG_HLM,fus_GRM_late_lgbm
3,98,0.0482772311702569,0.30029953635886736,LOG_HLM,fus_GRM_late_lgbm
4,98,0.05450448303093292,0.33064786394755613,LOG_HLM,fus_GRM_late_lgbm
5,98,0.06118383908072777,0.3326867746794687,LOG_HLM,fus_GRM_late_lgbm
6,98,0.07071449774436446,0.3491355034919899,LOG_HLM,fus_GRM_late_lgbm
7,97,0.09101600965226614,0.3780564087604203,LOG_HLM,fus_GRM_late_lgbm
0,98,0.02567383195578446,0.2645478830405065,LOG_HLM,fus_GRM_late_rf
1,98,0.0369929872726208,0.30593892946212,LOG_HLM,fus_GRM_late_rf
2,97,0.0448318391246074,0.30615001111770074,LOG_HLM,fus_GRM_late_rf
3,99,0.05083269589108263,0.2944226204221178,LOG_HLM,fus_GRM_late_rf
4,97,0.05898590791135145,0.3172939596951776,LOG_HLM,fus_GRM_late_rf
5,97,0.06659209098981461,0.34350887356308735,LOG_HLM,fus_GRM_late_rf
6,98,0.07537953513906107,0.3459080307418555,LOG_HLM,fus_GRM_late_rf
7,98,0.09526535857172375,0.3885858093394883,LOG_HLM,fus_GRM_late_rf
0,98,0.04203691618011757,0.3059974764194825,LOG_HLM,fus_GRS_early_attfp
1,98,0.06197997739489507,0.3425557229694732,LOG_HLM,fus_GRS_early_attfp
2,97,0.07271150148217155,0.24715553974572682,LOG_HLM,fus_GRS_early_attfp
3,98,0.08456865079018291,0.3372318630492944,LOG_HLM,fus_GRS_early_attfp
4,98,0.1003157544191906,0.3009507766217168,LOG_HLM,fus_GRS_early_attfp
5,97,0.1188876765786597,0.2947190741899574,LOG_HLM,fus_GRS_early_attfp
6,98,0.14822446169377376,0.37387380576993834,LOG_HLM,fus_GRS_early_attfp
7,98,0.23214699156055146,0.3844972376202385,LOG_HLM,fus_GRS_early_attfp
0,98,0.03123884906784748,0.2501939466021755,LOG_HLM,fus_GRS_early_lgbm
1,98,0.04616029907486893,0.2478125860457272,LOG_HLM,fus_GRS_early_lgbm
2,97,0.05603742714751631,0.30912310586802455,LOG_HLM,fus_GRS_early_lgbm
3,98,0.06675903718644675,0.2956065974169325,LOG_HLM,fus_GRS_early_lgbm
4,98,0.07864236947808885,0.3529532667175459,LOG_HLM,fus_GRS_early_lgbm
5,97,0.09030052938105938,0.31283666841901925,LOG_HLM,fus_GRS_early_lgbm
6,98,0.10707803679366575,0.33054728196857325,LOG_HLM,fus_GRS_early_lgbm
7,98,0.14568716945295854,0.2942918402164682,LOG_HLM,fus_GRS_early_lgbm
0,98,0.02717928146052482,0.22730887747581918,LOG_HLM,fus_GRS_early_rf
1,98,0.03977940416166401,0.2865646039184766,LOG_HLM,fus_GRS_early_rf
2,97,0.049706327927890794,0.2666148573144435,LOG_HLM,fus_GRS_early_rf
3,98,0.061368323633230804,0.34619219192209894,LOG_HLM,fus_GRS_early_rf
4,98,0.07112879290187499,0.34068915773084907,LOG_HLM,fus_GRS_early_rf
5,97,0.08323078183648325,0.2609868224469624,LOG_HLM,fus_GRS_early_rf
6,98,0.09934085822230317,0.2992257907796726,LOG_HLM,fus_GRS_early_rf
7,98,0.1369134595185998,0.351865419749334,LOG_HLM,fus_GRS_early_rf
0,98,0.018818871400402275,0.21781975450126617,LOG_HLM,fus_GRS_late_attfp
1,98,0.028225677841068216,0.32084004810679884,LOG_HLM,fus_GRS_late_attfp
2,97,0.03456795774788055,0.2917839036402125,LOG_HLM,fus_GRS_late_attfp
3,98,0.04009188151745706,0.229249287826315,LOG_HLM,fus_GRS_late_attfp
4,98,0.046895430905353,0.291803136367606,LOG_HLM,fus_GRS_late_attfp
5,97,0.05460543945774601,0.32227152290962263,LOG_HLM,fus_GRS_late_attfp
6,98,0.06471184503982015,0.32583676819229973,LOG_HLM,fus_GRS_late_attfp
7,98,0.08195783244898701,0.3289186082404743,LOG_HLM,fus_GRS_late_attfp
0,98,0.022012187854686324,0.22713115774446482,LOG_HLM,fus_GRS_late_lgbm
1,98,0.03287655759560189,0.3347169500241365,LOG_HLM,fus_GRS_late_lgbm
2,97,0.038872345468611756,0.3016218858049079,LOG_HLM,fus_GRS_late_lgbm
3,98,0.046173282764577696,0.2910330031038822,LOG_HLM,fus_GRS_late_lgbm
4,98,0.05391158632986724,0.26546831295729306,LOG_HLM,fus_GRS_late_lgbm
5,97,0.06265909303979589,0.3192130493520625,LOG_HLM,fus_GRS_late_lgbm
6,98,0.0726772897704241,0.3214853962595758,LOG_HLM,fus_GRS_late_lgbm
7,98,0.08993925489176101,0.3302019386683619,LOG_HLM,fus_GRS_late_lgbm
0,98,0.022835557825013914,0.2658923208968061,LOG_HLM,fus_GRS_late_rf
1,98,0.03355634060435232,0.2512289614957913,LOG_HLM,fus_GRS_late_rf
2,97,0.04199616963847884,0.3223880509067152,LOG_HLM,fus_GRS_late_rf
3,98,0.05131265503135516,0.3226479815119245,LOG_HLM,fus_GRS_late_rf
4,98,0.058349275917554885,0.27493706044360405,LOG_HLM,fus_GRS_late_rf
5,97,0.06780918624464458,0.3245388401327753,LOG_HLM,fus_GRS_late_rf
6,98,0.07725339246021726,0.324865261965206,LOG_HLM,fus_GRS_late_rf
7,98,0.0943691237526916,0.30698936648393277,LOG_HLM,fus_GRS_late_rf
0,98,0.029014327980774395,0.34530946569976784,LOG_HLM,fus_GR_early_attfp
1,98,0.04207481429884158,0.29292669872851657,LOG_HLM,fus_GR_early_attfp
2,97,0.051360042479177914,0.24829845331071126,LOG_HLM,fus_GR_early_attfp
3,98,0.06047392102340787,0.29511933549691083,LOG_HLM,fus_GR_early_attfp
4,98,0.07089776023797015,0.3221108491522079,LOG_HLM,fus_GR_early_attfp
5,97,0.08434078187410883,0.2959807527947233,LOG_HLM,fus_GR_early_attfp
6,98,0.10096591217736411,0.3093071431101525,LOG_HLM,fus_GR_early_attfp
7,98,0.14742285671967303,0.34678169583939555,LOG_HLM,fus_GR_early_attfp
0,98,0.028567863956260015,0.2263735095741694,LOG_HLM,fus_GR_early_lgbm
1,98,0.040220493859618706,0.30431342120033034,LOG_HLM,fus_GR_early_lgbm
2,97,0.05044032000943585,0.3324441172677559,LOG_HLM,fus_GR_early_lgbm
3,98,0.05979652531352878,0.2955774100426694,LOG_HLM,fus_GR_early_lgbm
4,98,0.07111175435182472,0.30751819068407843,LOG_HLM,fus_GR_early_lgbm
5,97,0.08614472264516909,0.3553119293467381,LOG_HLM,fus_GR_early_lgbm
6,98,0.10553200032702359,0.2818730156304045,LOG_HLM,fus_GR_early_lgbm
7,98,0.15151615865678833,0.3133045282137925,LOG_HLM,fus_GR_early_lgbm
0,98,0.027934987819996898,0.2402447730235161,LOG_HLM,fus_GR_early_rf
1,98,0.04253669285031346,0.26805295034407867,LOG_HLM,fus_GR_early_rf
2,97,0.05138302789966116,0.2858737761201128,LOG_HLM,fus_GR_early_rf
3,98,0.06098162538834915,0.30756814083538203,LOG_HLM,fus_GR_early_rf
4,98,0.07120354512391294,0.35281146362681837,LOG_HLM,fus_GR_early_rf
5,97,0.08275807976401083,0.29966042087637385,LOG_HLM,fus_GR_early_rf
6,98,0.10068087029657194,0.3285959248414187,LOG_HLM,fus_GR_early_rf
7,98,0.14649776224805897,0.33250778609811565,LOG_HLM,fus_GR_early_rf
0,98,0.016779541405472595,0.2879336225595348,LOG_HLM,fus_GR_late_attfp
1,98,0.02455815241167156,0.2712170520568702,LOG_HLM,fus_GR_late_attfp
2,97,0.03097669273815293,0.24158337638867095,LOG_HLM,fus_GR_late_attfp
3,98,0.037830381446507674,0.33625336152390845,LOG_HLM,fus_GR_late_attfp
4,98,0.04401975485290473,0.2869820932569695,LOG_HLM,fus_GR_late_attfp
5,97,0.05155811862771253,0.34335385149707087,LOG_HLM,fus_GR_late_attfp
6,98,0.06169825444089512,0.30036977877178095,LOG_HLM,fus_GR_late_attfp
7,98,0.08077027816881191,0.26488796929958236,LOG_HLM,fus_GR_late_attfp
0,99,0.025731935757671905,0.27294432149904807,LOG_HLM,fus_GR_late_lgbm
1,97,0.03882730030535611,0.29898889259024725,LOG_HLM,fus_GR_late_lgbm
2,97,0.04767366491356452,0.30809528187265617,LOG_HLM,fus_GR_late_lgbm
3,98,0.056290529393426665,0.3110307721347558,LOG_HLM,fus_GR_late_lgbm
4,99,0.06616024817925278,0.3106696709270248,LOG_HLM,fus_GR_late_lgbm
5,96,0.07602075453571673,0.29696955450413337,LOG_HLM,fus_GR_late_lgbm
6,98,0.0870396783349204,0.31268359084489217,LOG_HLM,fus_GR_late_lgbm
7,98,0.11125319450486741,0.3286302430336546,LOG_HLM,fus_GR_late_lgbm
0,98,0.02361956924813106,0.27569954794444057,LOG_HLM,fus_GR_late_rf
1,98,0.03778590667089893,0.299662686145378,LOG_HLM,fus_GR_late_rf
2,97,0.046501631264936616,0.313803155286202,LOG_HLM,fus_GR_late_rf
3,99,0.0545980661703055,0.3305885165860021,LOG_HLM,fus_GR_late_rf
4,97,0.06326506631995185,0.2687247076292748,LOG_HLM,fus_GR_late_rf
5,97,0.07246454383515635,0.31935112656666986,LOG_HLM,fus_GR_late_rf
6,99,0.0833094178238914,0.30666062503428554,LOG_HLM,fus_GR_late_rf
7,97,0.10493558521443964,0.3256454814272495,LOG_HLM,fus_GR_late_rf
0,98,0.017245387945109894,0.3332150243916253,LOG_HLM,lgbm
1,98,0.026689419093484917,0.297826513380949,LOG_HLM,lgbm
2,97,0.032344864944776404,0.31602790760012844,LOG_HLM,lgbm
3,98,0.03739904492652281,0.35446694069749657,LOG_HLM,lgbm
4,98,0.04337246149609996,0.3214841650153755,LOG_HLM,lgbm
5,97,0.04948354393024427,0.3224606059158732,LOG_HLM,lgbm
6,98,0.057459910420678786,0.30731246142673546,LOG_HLM,lgbm
7,98,0.07439326129055965,0.2861728960372856,LOG_HLM,lgbm
0,98,0.028605568618213353,0.30469708460876066,LOG_HLM,uni_G_attfp
1,98,0.0416142210778883,0.31305559022701795,LOG_HLM,uni_G_attfp
2,97,0.051359964837287976,0.29674814020873685,LOG_HLM,uni_G_attfp
3,98,0.06101356259248157,0.2734845097350489,LOG_HLM,uni_G_attfp
4,98,0.07133835589610335,0.32877408181295714,LOG_HLM,uni_G_attfp
5,97,0.08231500332060808,0.2881801732676025,LOG_HLM,uni_G_attfp
6,98,0.0995702237314805,0.3036598245270293,LOG_HLM,uni_G_attfp
7,98,0.13954332528676336,0.3394193863416155,LOG_HLM,uni_G_attfp
0,98,0.028785460628772522,0.24579443298831274,LOG_HLM,uni_G_lgbm
1,98,0.041984102093063226,0.2860182392110995,LOG_HLM,uni_G_lgbm
2,97,0.05060491790897052,0.3133998558754934,LOG_HLM,uni_G_lgbm
3,98,0.06021832598057086,0.2986174707543206,LOG_HLM,uni_G_lgbm
4,98,0.0700949792173248,0.28711684334209314,LOG_HLM,uni_G_lgbm
5,97,0.08269604434978366,0.3232403706790939,LOG_HLM,uni_G_lgbm
6,98,0.10024036765671972,0.32913148553240157,LOG_HLM,uni_G_lgbm
7,98,0.14582833020704972,0.3246321739833572,LOG_HLM,uni_G_lgbm
0,98,0.02896293570541317,0.2776973273479518,LOG_HLM,uni_G_rf
1,98,0.04146651539138745,0.2601127391314116,LOG_HLM,uni_G_rf
2,97,0.05052555250487104,0.302361827543053,LOG_HLM,uni_G_rf
3,98,0.0597563098912942,0.28257005422879544,LOG_HLM,uni_G_rf
4,99,0.07052669815365291,0.34309204277911637,LOG_HLM,uni_G_rf
5,96,0.08241850186323917,0.30966018378993027,LOG_HLM,uni_G_rf
6,98,0.1001896926459804,0.3287529013406591,LOG_HLM,uni_G_rf
7,98,0.14364847471143097,0.3299754530413926,LOG_HLM,uni_G_rf
0,98,0.02222653929063685,0.27592670024346383,LOG_HLM,uni_M_lgbm
1,98,0.031652700810797185,0.3212120254465371,LOG_HLM,uni_M_lgbm
2,97,0.03797136060387415,0.29877846956526344,LOG_HLM,uni_M_lgbm
3,98,0.04379997442059645,0.3379311177161735,LOG_HLM,uni_M_lgbm
4,98,0.050714402290537156,0.3163698336615732,LOG_HLM,uni_M_lgbm
5,97,0.057175939279026144,0.3053862919096915,LOG_HLM,uni_M_lgbm
6,98,0.06561557840333249,0.3490862197904086,LOG_HLM,uni_M_lgbm
7,98,0.08273791446030052,0.3454599483447728,LOG_HLM,uni_M_lgbm
0,98,0.00957459080372654,0.3360766893654239,LOG_HLM,uni_M_rf
1,98,0.01374386795239739,0.36857236588995995,LOG_HLM,uni_M_rf
2,97,0.01624939072201481,0.2932543113613722,LOG_HLM,uni_M_rf
3,98,0.018797901341187473,0.28699712267885213,LOG_HLM,uni_M_rf
4,98,0.021780483318577133,0.3193792871951103,LOG_HLM,uni_M_rf
5,97,0.024848595831006248,0.3088401726385546,LOG_HLM,uni_M_rf
6,98,0.02865112720949994,0.3015882166030377,LOG_HLM,uni_M_rf
7,98,0.03903278468554074,0.3556660484330534,LOG_HLM,uni_M_rf
0,98,0.021592007987446874,0.2941163989923193,LOG_HLM,uni_R_lgbm
1,98,0.03159233435628769,0.2923313664751352,LOG_HLM,uni_R_lgbm
2,97,0.03773018547644175,0.30555721242436307,LOG_HLM,uni_R_lgbm
3,98,0.043498307437188424,0.29685500127233166,LOG_HLM,uni_R_lgbm
4,100,0.04981381852198946,0.3117999654534034,LOG_HLM,uni_R_lgbm
5,95,0.05802404509061327,0.3593223920377186,LOG_HLM,uni_R_lgbm
6,98,0.06666052524936768,0.3009455801231778,LOG_HLM,uni_R_lgbm
7,98,0.08563382455439232,0.31170197173898573,LOG_HLM,uni_R_lgbm
0,99,0.010959382524627801,0.28811113100435387,LOG_HLM,uni_R_rf
1,97,0.016074514039211944,0.33109644885521033,LOG_HLM,uni_R_rf
2,97,0.019350417177608575,0.2923854429582127,LOG_HLM,uni_R_rf
3,98,0.023172836882080838,0.2944369141710182,LOG_HLM,uni_R_rf
4,98,0.026853960907480448,0.31354815939810543,LOG_HLM,uni_R_rf
5,97,0.030384401548800552,0.3430622900128323,LOG_HLM,uni_R_rf
6,98,0.035597234279125395,0.33846447770997806,LOG_HLM,uni_R_rf
7,98,0.05453979451775633,0.29799272463191756,LOG_HLM,uni_R_rf
0,98,0.04135366382078346,0.29311378418445944,LOG_HLM,uni_S_lgbm
1,98,0.06241089091603349,0.3134426359083381,LOG_HLM,uni_S_lgbm
2,97,0.07705162969121312,0.3099981430475683,LOG_HLM,uni_S_lgbm
3,98,0.0925156339336715,0.32795957028530887,LOG_HLM,uni_S_lgbm
4,98,0.10803356878538982,0.3485355874315132,LOG_HLM,uni_S_lgbm
5,97,0.127472099638316,0.3226562779888349,LOG_HLM,uni_S_lgbm
6,98,0.15236867486889677,0.37207522427362943,LOG_HLM,uni_S_lgbm
7,98,0.20167076245004056,0.34709587712914364,LOG_HLM,uni_S_lgbm
0,98,0.036481150280645816,0.2979374571671093,LOG_HLM,uni_S_rf
1,98,0.0549550112090668,0.31341589610469733,LOG_HLM,uni_S_rf
2,97,0.06754253315838,0.3164006282879964,LOG_HLM,uni_S_rf
3,98,0.08016632967013396,0.311959281919582,LOG_HLM,uni_S_rf
4,98,0.09315308049787566,0.29400962998207314,LOG_HLM,uni_S_rf
5,97,0.11089035676082604,0.37625179242284645,LOG_HLM,uni_S_rf
6,98,0.13289291134988782,0.3699140708772305,LOG_HLM,uni_S_rf
7,98,0.17674319823158532,0.34071220779031086,LOG_HLM,uni_S_rf
0,57,0.014594233957615017,0.11566182276991042,LOG_MBPB,chemeleon
1,56,0.019556717536205106,0.108567302170228,LOG_MBPB,chemeleon
2,56,0.023702903837312585,0.15864889423612288,LOG_MBPB,chemeleon
3,57,0.028456144869556044,0.15289432750470403,LOG_MBPB,chemeleon
4,56,0.03270536938761302,0.1628911672375628,LOG_MBPB,chemeleon
5,56,0.03693923288492069,0.15592962377516648,LOG_MBPB,chemeleon
6,56,0.04298719898539361,0.1554296505370135,LOG_MBPB,chemeleon
7,57,0.05516032885879558,0.13514883812926815,LOG_MBPB,chemeleon
0,57,0.01463845377015532,0.15270816782335542,LOG_MBPB,chemprop
1,56,0.020004333556425346,0.11445442660357943,LOG_MBPB,chemprop
2,56,0.023515601254641583,0.14268594415781358,LOG_MBPB,chemprop
3,57,0.02729477110708564,0.1568852290802801,LOG_MBPB,chemprop
4,56,0.03152888652339186,0.19044296918081471,LOG_MBPB,chemprop
5,56,0.03550970948848415,0.18716084170922892,LOG_MBPB,chemprop
6,56,0.04141148507681115,0.18095394062223905,LOG_MBPB,chemprop
7,57,0.05330149845961214,0.21900182263717213,LOG_MBPB,chemprop
0,57,0.01009483287743569,0.1905701176197303,LOG_MBPB,chemprop_st
1,56,0.01632381683351127,0.19971458648857565,LOG_MBPB,chemprop_st
2,56,0.02124726888279928,0.22549595981947937,LOG_MBPB,chemprop_st
3,57,0.025329456237707236,0.24036504098905048,LOG_MBPB,chemprop_st
4,56,0.029299309406609957,0.18213016683710576,LOG_MBPB,chemprop_st
5,56,0.03479283067424884,0.23879511695796238,LOG_MBPB,chemprop_st
6,56,0.0420967924455458,0.2762652410508277,LOG_MBPB,chemprop_st
7,57,0.058906400127958274,0.2254487560694714,LOG_MBPB,chemprop_st
0,57,0.021141487298817534,0.18145163746697054,LOG_MBPB,fus_GRMS_early_attfp
1,56,0.0334139629448194,0.16343430316027224,LOG_MBPB,fus_GRMS_early_attfp
2,56,0.04284748102565737,0.19849275502928782,LOG_MBPB,fus_GRMS_early_attfp
3,57,0.051168230580344747,0.23440844137410918,LOG_MBPB,fus_GRMS_early_attfp
4,56,0.06003347230274609,0.23310687195000238,LOG_MBPB,fus_GRMS_early_attfp
5,56,0.06983587362137876,0.2603682997199068,LOG_MBPB,fus_GRMS_early_attfp
6,56,0.08243729402711678,0.24742947812678007,LOG_MBPB,fus_GRMS_early_attfp
7,57,0.12061321593148186,0.27096453163793693,LOG_MBPB,fus_GRMS_early_attfp
0,57,0.013425723465589979,0.10717855737963757,LOG_MBPB,fus_GRMS_early_lgbm
1,56,0.02079617736913867,0.1453067444273662,LOG_MBPB,fus_GRMS_early_lgbm
2,56,0.02660594488282247,0.15836821321258845,LOG_MBPB,fus_GRMS_early_lgbm
3,57,0.03227277407724015,0.20329619903667534,LOG_MBPB,fus_GRMS_early_lgbm
4,56,0.03750121212975741,0.1890006346864039,LOG_MBPB,fus_GRMS_early_lgbm
5,56,0.04302063443158533,0.23836681220771627,LOG_MBPB,fus_GRMS_early_lgbm
6,56,0.050147473122264814,0.21578793155086795,LOG_MBPB,fus_GRMS_early_lgbm
7,57,0.06751392940768945,0.29863514797622603,LOG_MBPB,fus_GRMS_early_lgbm
0,57,0.011672699377883686,0.09798524767693459,LOG_MBPB,fus_GRMS_early_rf
1,56,0.019437928141967348,0.15952988863728948,LOG_MBPB,fus_GRMS_early_rf
2,56,0.025532120391438897,0.18627698971125153,LOG_MBPB,fus_GRMS_early_rf
3,57,0.029681080285796788,0.22199100361263174,LOG_MBPB,fus_GRMS_early_rf
4,56,0.03371563486737687,0.20951468926827393,LOG_MBPB,fus_GRMS_early_rf
5,56,0.038762117671649006,0.21295848342433693,LOG_MBPB,fus_GRMS_early_rf
6,56,0.045654450127415765,0.2054463633382791,LOG_MBPB,fus_GRMS_early_rf
7,57,0.06631992813829016,0.3020425137606498,LOG_MBPB,fus_GRMS_early_rf
0,57,0.00954669474843351,0.17941710390734705,LOG_MBPB,fus_GRMS_late_attfp
1,56,0.014989287659359415,0.20143450627931142,LOG_MBPB,fus_GRMS_late_attfp
2,56,0.018172284513888422,0.18174885633636423,LOG_MBPB,fus_GRMS_late_attfp
3,57,0.021423607025989725,0.2210276048253942,LOG_MBPB,fus_GRMS_late_attfp
