task,dimension,model,dataset,split,fold,seed,best_k,val_mae,val_rmse,val_r2,test_mae,test_rmse,test_r2,test_pearson_r,test_spearman_r,median_mae,median_rmse,median_r2,mean_mae,mean_rmse,mean_r2,random_mae,random_rmse,random_r2
regressor,2d,knn,220,umap,1,42,5,0.465133312630059,0.6583690111810122,0.655242773665001,0.9982498665202109,1.4063457372236192,-0.1443461663595691,0.15744291434976398,0.19301376664934036,0.9780813613596373,1.3387155404824171,-0.03693092436579515,0.9957235105451392,1.3155442585878019,-0.001345945938390214,1.3370419057780216,1.7273008113031367,-0.7262717790687498
regressor,2d,knn,220,time,1,42,3,0.48711125626866425,0.6839666658271946,0.5307123610666402,1.2748906462951461,1.6022191337373446,-1.0023307167777222,0.0980293642823111,0.11211415296034044,1.0279787313593702,1.227287984030827,-0.17485683152588405,1.0570438098625714,1.2527377237008819,-0.2240870212046926,1.3154202323924629,1.663972542701036,-1.1596545743483064
regressor,2d,knn,230,random,1,42,3,0.45284202174433297,0.6655525460770098,0.39499997561163336,0.42029767776568133,0.5819532477228446,0.5254487536662642,0.7409359796704833,0.682663719152389,0.7014918970350562,0.8471150503067435,-0.005522334136657703,0.7120674176742176,0.8558309118544962,-0.02632016853801966,0.9395894947644977,1.1855886238218376,-0.9695861097124254
regressor,2d,knn,230,scaffold,1,42,3,0.3266173638971215,0.472746068762994,0.5475399898350634,0.6827858313297247,0.9034029464945228,-0.0020510828983151264,0.4492554292618733,0.33100826163703795,0.7427882614996444,0.9283978138080317,-0.05826656336342406,0.7379062552110455,0.9114524952767166,-0.01998769561109537,1.0391707711810059,1.3367498512470655,-1.1939521186491509
regressor,2d,knn,230,butina,1,42,3,0.3944637859492174,0.5374912933136521,0.6481561717508726,0.5146716619872336,0.6538593611307196,0.31796549338168334,0.5768107063632679,0.47297475469231204,0.6450649333217003,0.7940703451076323,-0.005901859520162089,0.6534286356149459,0.7934354669365244,-0.004294017497575187,0.8710010329292063,1.1353307065458875,-1.056280818582533
regressor,2d,knn,230,diverse_25,1,42,3,0.5664199522684762,0.7491422387050156,0.26326060769899273,0.6686428466001013,0.84681273555383,-0.18465753569430143,0.2595300340760517,0.2979631200313793,0.6114377502113542,0.7790523149495759,-0.0026544931296341723,0.6270449773060196,0.784281057358548,-0.01615863231174508,0.9029892096366093,1.1023282172299835,-1.007427681740615
regressor,2d,knn,230,umap,1,42,3,0.451055008892123,0.6262842679158735,0.4389682702154729,0.8070363705616356,0.9963904941915355,-0.3505823318213057,0.00938262117493116,-0.005567562499991962,0.7274934046097233,0.8683760384095699,-0.025835148239469863,0.74731432587621,0.8869903868317677,-0.07028573917431813,0.9360694743182632,1.1778657935326495,-0.8873547218597952
regressor,2d,knn,230,time,1,42,3,0.4249157764078176,0.5730709967116568,0.7075248748015945,0.8845974915509003,1.063162429887326,-0.9596471510516704,0.061375755023795796,0.06021637296044504,0.7606360163171387,0.9061367516052761,-0.4235283758426962,0.8019912104571836,0.9513594558130014,-0.569162484658881,1.1171354231679271,1.3799068354236232,-2.301248145205941
regressor,2d,knn,2409,random,1,42,3,0.6553698547720858,0.8793038330851746,0.48658826908470765,0.6784946557828784,0.8859053315848854,0.41289629647153525,0.6531778466123463,0.658615568353838,0.9642036375245925,1.1665522194497688,-0.01800182786175153,0.9704449444373865,1.1562065177717593,-2.5364960449802965e-05,1.3824940566186443,1.6740931622804311,-1.0965220495730925
regressor,2d,knn,2409,scaffold,1,42,3,0.6176502301908439,0.8086443223100894,0.4766492663243649,0.7652510813274379,0.9753888476018117,0.32128549425207287,0.6050125285036616,0.6047858710845996,1.0099523168309974,1.2186830748982325,-0.05952966146434657,1.0002682095348572,1.1923390976870596,-0.014217570216982445,1.2814661958788933,1.616827429305634,-0.8649143749877535
regressor,2d,knn,2409,butina,1,42,5,0.607891241032681,0.8204813307204483,0.4583142575119866,0.8175517303776871,1.0499721546181124,0.012917129389233617,0.2929852379019766,0.25976343113412775,0.9201738664025287,1.0599047988357924,-0.005846638839879681,0.9514670175493086,1.078850711978001,-0.04212726180215376,1.199614291015872,1.4802266650982145,-0.9617989550861064
regressor,2d,knn,2409,diverse_25,1,42,5,0.8962990154804742,1.1228548879369493,0.02179082635399776,0.9194054806455857,1.1089368644212112,0.18218980682884856,0.45960257667374793,0.37934421383575223,1.0879442904176087,1.2267840864012587,-0.0008641761567678152,1.0971468656483492,1.228657123576417,-0.0039227207359733285,1.5422223838211482,1.8674980603541211,-1.3193121129478813
regressor,2d,knn,2409,umap,1,42,3,0.6266334976975598,0.8452081102782074,0.487802481851361,1.1611034157123883,1.4600776468075534,-0.6254368025607582,0.1336817089199287,0.12921214671071407,1.1157936569979856,1.338973790045628,-0.3669805530292496,1.0506290735630706,1.2547960040088182,-0.2005062858175506,1.3722633130759243,1.6646340730875584,-1.1127871369823428
regressor,2d,knn,2409,time,1,42,1,0.6568411916422965,0.8900150886591497,0.4186220583731205,1.1283833237911827,1.4217867564296074,-0.5239853829875554,0.21553741693634332,0.2244767858737026,0.971317574374673,1.1830071295565994,-0.05508292915297619,0.9704423297749042,1.1533194531027218,-0.0027925692362034127,1.2340108882296341,1.5366030073104653,-0.780062413589242
regressor,2d,knn,260,random,1,42,3,0.44934266122105165,0.5984727219805359,0.6865225513196276,0.4806600089945324,0.6252252729019107,0.7121979852444213,0.8488936301694847,0.8400311668599894,0.9653686948984646,1.1683806051079952,-0.005054144115164361,0.9637239327457136,1.1656680686115586,-0.00039285244292441845,1.3032419603775525,1.6271590491480499,-0.949309466586699
regressor,2d,knn,260,scaffold,1,42,5,0.4314171869352257,0.5795458855420763,0.7152434142656453,0.5519948594865572,0.7373310048066126,0.44747392490268967,0.6885290086292928,0.6764743168940751,0.8252881514783194,1.0057472844955586,-0.02802937124376581,0.8291994768546055,1.0092599844735384,-0.03522295758601146,1.2885282257615749,1.5679473019846324,-1.4985653321641625
regressor,2d,knn,260,butina,1,42,3,0.48779966162171773,0.6611450327705423,0.6327031021498277,0.6348777624694103,0.8285017873739627,0.23400941523504293,0.5893131618905658,0.5025071771138515,0.9725529034600142,1.1678855748565988,-0.5220787428223619,0.9267816782100791,1.1151737461623448,-0.387783134359027,1.2381043263864988,1.5389153281847825,-1.6428102525812447
regressor,2d,knn,260,diverse_25,1,42,5,0.7324690408967826,0.9116847804440407,0.3219647443196856,0.758377148986488,0.9195476674151495,0.32232673008734125,0.5704116014425678,0.5545121396619297,0.9557762641129102,1.1309845117582864,-0.025144713904520888,0.9393613230508727,1.118947142550859,-0.0034390652582587666,1.2887211670628196,1.6214729015170262,-1.1071296179479515
regressor,2d,knn,260,umap,1,42,5,0.5030594970588583,0.7462548084186679,0.5630245357506958,0.9634594768588863,1.1655287438112036,-0.6531673360653147,-0.08552275059370329,-0.06374793527147057,0.856301400854851,1.0609649498742764,-0.36984967951203696,0.8452801070787734,1.042884198356466,-0.32355810920593675,1.2219135480485055,1.4996399067829225,-1.7368110628599438
regressor,2d,knn,260,time,1,42,3,0.37850550560001667,0.4784882213319872,0.7591530892832876,0.9794245280215678,1.2333104227080127,-0.3321054956304914,0.20628286372588023,0.180652467652143,0.9249785417024062,1.122789295702471,-0.10405407145554513,0.9018233052720157,1.0881518885476225,-0.036985913149518046,1.3342336241436217,1.6190998508745853,-1.2958371656666725
regressor,2d,knn,262,random,1,42,5,0.5174791374937291,0.6685378402380658,0.5525819542630748,0.5428174337256878,0.7121086788409924,0.5683611796790102,0.7562370619867657,0.7328251375290579,0.9095777860418884,1.0850050147297847,-0.00205470200514557,0.9086175938520797,1.0839013768677754,-1.7212693500301413e-05,1.249924194236265,1.5775098531200955,-1.118225053702814
regressor,2d,knn,262,scaffold,1,42,5,0.457600917867547,0.6493921517304406,0.6592291977448964,0.712638756922192,0.9192408370154785,0.24194482747789225,0.537950598990221,0.5482510748777927,0.8859573794352826,1.07006900505894,-0.027225438633405874,0.8817279959583305,1.0631668936577632,-0.014016648362052742,1.1766681889418724,1.4886010737153919,-0.9879197673324958
regressor,2d,knn,262,butina,1,42,3,0.5081944271267288,0.7178898918810999,0.4959537381894227,0.7867213867048178,0.9958057448935923,0.3334590480648292,0.6087318290606374,0.600563645438228,1.0180225852439058,1.2210916912844563,-0.0022455459086461182,1.0194085696574067,1.2197367324760584,-2.2538412357775428e-05,1.346400527589359,1.6615079238421016,-0.8555916780829922
regressor,2d,knn,262,diverse_25,1,42,5,0.9005628718314425,1.0609573218005541,0.08678673156659,0.9129427412206914,1.115409525986087,0.2105015130403095,0.4954742684959545,0.463780643126311,1.1003043347375376,1.3275375170467187,-0.11834605569156431,1.094478430456464,1.3079996807734668,-0.08567010592437252,1.4146997998338895,1.693396034902532,-0.8196995207806195
regressor,2d,knn,262,umap,1,42,3,0.44851947046045393,0.6371746551067518,0.6634870016859253,0.9185930961039983,1.14636621017903,-0.4881866283603644,0.13456312608240104,0.16134373212201206,0.8003345976366286,0.9715272948510945,-0.06885958973112549,0.7967748706236502,0.9685894260932524,-0.06240496653296068,1.2602906894354653,1.5278190609055027,-1.6433489165985922
regressor,2d,knn,262,time,1,42,3,0.4942228084335804,0.6669783962272277,0.6392257428723191,0.931502137746647,1.1623150500346446,-0.10118764401159464,0.21951851881793294,0.19651796278491215,0.9253399170494573,1.1132435337316895,-0.010168843917370829,0.926969726145484,1.1150800805636285,-0.013504596855682838,1.175623707430478,1.4504750451669417,-0.7148815580302237
regressor,2d,knn,279,random,1,42,3,0.5122155702050506,0.6762910737016568,0.5774019134955775,0.5411543651758547,0.7243045031534621,0.5851672974671617,0.7727566910881623,0.7614748265766325,0.934363338055328,1.1257284312321425,-0.002069594408703468,0.9358594488220883,1.124583060722057,-3.152368560432883e-05,1.2238043785686008,1.5195410779114995,-0.8258096789300162
regressor,2d,knn,279,scaffold,1,42,3,0.5203843112049326,0.7172420860050126,0.5419698043922747,0.6818748112436583,0.909551307955233,0.36548231002506126,0.6535199267822799,0.6532334165292618,1.0203297409138634,1.2032544259393154,-0.11046343976932738,1.0090234530252409,1.189740844677832,-0.08566058748147509,1.248958833350295,1.5684491858378766,-0.8868189755752514
regressor,2d,knn,279,butina,1,42,3,0.5291034210694157,0.7327167037965316,0.5806478781339657,0.8497664620204702,1.0800858069308028,0.06167188803972423,0.36888793174315054,0.3562278607307938,0.956452554353657,1.1249566332629637,-0.017910914628738395,0.9587826849437048,1.126503102738524,-0.02071146730843565,1.3146952992346441,1.6154808852378488,-1.0991421870592175
regressor,2d,knn,279,diverse_25,1,42,5,0.7632568367314684,0.9597463841180043,0.135611906871829,0.9296496079868992,1.1212323964902458,0.025774280356176793,0.3238528289172924,0.3129476808620947,0.973874757295153,1.1757652900663127,-0.07129625298360787,0.9601975554413706,1.1597228354858586,-0.042261589459054116,1.2657327303040184,1.5207471844590779,-0.7921830175856461
regressor,2d,knn,279,umap,1,42,5,0.48912841640749466,0.6677167888103799,0.672183742411937,0.8881687887686334,1.0951810468439025,-0.03598610120816281,0.33758513437459825,0.32085515961292904,0.9035810001735703,1.083589496455175,-0.014172111052401792,0.9072498016323307,1.0860252253431582,-0.018736615728668138,1.2745985789839707,1.5914829143577949,-1.1876913589528106
regressor,2d,knn,279,time,1,42,3,0.3929458193643898,0.5411200827535003,0.4982368992235645,1.0245906378361933,1.271698146348976,-0.18440142762536316,0.17732285705831657,0.18275639708609587,0.9837058665950239,1.1706529722675256,-0.0036613262619702436,0.992499866794149,1.179981618487416,-0.019720921365437682,1.203793557886905,1.4866056783262145,-0.6185362116138216
regressor,2d,knn,284,random,1,42,1,0.46798205248087427,0.6612039473205132,0.5070910200929125,0.5910036236003295,0.8727182088614093,0.2440397960070554,0.6018696338822391,0.6106708282520737,0.8348166805360164,1.0049016022624149,-0.0023004747903452305,0.8339906033000108,1.0082017691789653,-0.008894533980307262,1.1813932379097374,1.4636177721909036,-1.12621024957999
regressor,2d,knn,284,scaffold,1,42,5,0.4392067473547527,0.6199755601689126,0.6315853715629383,0.6474582454651052,0.8418447239505232,0.1213679479305384,0.4582745248756783,0.45420665802293764,0.7100997111592128,0.9018069654572463,-0.008254627906110645,0.7134451640517785,0.9079182809406429,-0.02196629947138029,1.0372222274927159,1.2955845260391574,-1.0810118723161621
regressor,2d,knn,284,butina,1,42,5,0.40395189806397425,0.5705444113815841,0.5993807893178342,0.8923067406553894,1.1764866574832518,-0.3671933868670463,0.3782075862627118,0.3139327805184099,0.8643146647713967,1.0189105281597157,-0.02548198661798229,0.8568135590039525,1.0137197119047616,-0.015060012867754269,1.1031185991894445,1.3791191853375482,-0.8787090906398229
regressor,2d,knn,284,diverse_25,1,42,3,0.7034114071613551,0.9466748492408352,-0.153058419689031,0.8255075940157007,1.128373323538633,-0.08783819048777519,0.3047556150980527,0.3172979574116826,0.8507194661212245,1.1128800343739034,-0.058169849572655474,0.8679669600141107,1.1307122559165257,-0.09235268396821161,1.1868140337568145,1.5002759667019192,-0.9230960927016179
regressor,2d,knn,284,umap,1,42,5,0.4757991583420087,0.6775930031924668,0.47169868710641394,0.5714232376527243,0.7177087677891119,-0.6429574460697385,0.05596913254132569,0.08882640491538416,0.4503741600655526,0.6140924419663607,-0.20281079184779816,0.455656829981706,0.6222218446238367,-0.23486738272071217,0.9768528933387981,1.2078879822772943,-3.6535365802732755
regressor,2d,knn,284,time,1,42,1,0.48251125677760176,0.6712554394350035,0.5193929571743123,0.900183835172926,1.154491149617035,-0.3986703902929327,0.20481042274263184,0.23528833178980968,0.8154759318212546,1.0189894864716498,-0.08961624988202099,0.7950923935661638,0.9987874312798163,-0.04683998424616154,1.066259929651002,1.3318038295073165,-0.8612927418252878
regressor,2d,knn,4005,random,1,42,5,0.4799097639163793,0.669881729536483,0.637115400208276,0.46830319810062326,0.6505862688362447,0.6329429237762643,0.7990956386779524,0.8029710433432236,0.9097805762344975,1.0926279737722835,-0.03530531992503105,0.902713742406849,1.0781403060676464,-0.00803214121437068,1.2442173077389351,1.5122859336919003,-0.9833147439632892
regressor,2d,knn,4005,scaffold,1,42,3,0.38686390601170145,0.5358520399865274,0.7741139979958584,0.6195615024683251,0.7707718276896786,0.4742980235386355,0.7166947237358862,0.7065410159367096,0.9186035109532616,1.0773275785969585,-0.02703087549915484,0.9113831916050196,1.0648720270488756,-0.0034200678396762996,1.180762849853521,1.4500860102054727,-0.860696198068565
regressor,2d,knn,4005,butina,1,42,3,0.5253536505120906,0.707632785714893,0.3935259549886818,0.9865386720710867,1.172994510534033,0.21186874020831803,0.5559598911141369,0.5192867674711823,1.3533668442889029,1.560432591731708,-0.3947507997601478,1.3219130121567884,1.5188877679836628,-0.3214719930976988,1.3762219279668755,1.698480317493951,-0.6524473501164589
regressor,2d,knn,4005,diverse_25,1,42,5,0.6332908407170085,0.7781963623810979,0.38150380377635273,0.6982229534522558,0.8450268848226206,0.23708715588956897,0.548659163473354,0.48663050317701695,0.8105361109689713,0.9675849045948003,-0.0002580202198609882,0.8447430740702482,0.9850125013218873,-0.03661468899698095,1.1975188607816236,1.5197755316389998,-1.4677023232954074
regressor,2d,knn,4005,umap,1,42,3,0.5202911508595692,0.7615097056638648,0.505627527788941,1.0321853342610823,1.3286925131750238,-0.4930948637920207,0.3586334575520065,0.3442456052064242,0.9188466507303763,1.0973579727594807,-0.01843911865065473,0.9211105519481938,1.089718547798519,-0.004308438268442183,1.2686368895529656,1.5526542975478013,-1.03886262694633
regressor,2d,knn,4005,time,1,42,1,0.4610611493677963,0.6189334690472701,0.5595176551111447,1.1538801127206528,1.4568655831112505,-0.7063929357264074,0.14641992616837554,0.12675983440816319,0.9348659645240631,1.1283308078633258,-0.02355920816587065,0.9329778715285864,1.1167837999680523,-0.0027167923733886212,1.1962559025618815,1.5071274158609393,-0.8261650101028593
regressor,2d,knn,4822,random,1,42,3,0.4603157657502049,0.6369585066406488,0.6986722241789779,0.42084020483361423,0.5651329160810573,0.7793690948166776,0.8871495026050793,0.8804709019850746,0.9987157344068577,1.2034815059478199,-0.0005619459520640468,0.9996231699299167,1.2041346981533263,-0.0016483550432673244,1.3000776590752996,1.6201357309057156,-0.8132928129353736
regressor,2d,knn,4822,scaffold,1,42,5,0.3909658759335399,0.5557883094907908,0.7953212585849956,0.5151705949696858,0.673065751972717,0.5331153340356652,0.7398376549409511,0.7045687726498774,0.8419210453247682,0.9980571811817193,-0.026609958689232327,0.8302676711804161,0.990782420799471,-0.01169874214025568,1.2406651127980954,1.5307019820473378,-1.4147707927899402
regressor,2d,knn,4822,butina,1,42,3,0.46645728546885595,0.6430029169171716,0.6500478310098503,0.762792956811877,0.9150447252535483,0.14276259621487275,0.6404300465464821,0.6525904269730418,1.103788379889172,1.2663448612221524,-0.6418007633909151,1.0311949372214912,1.1907667172762308,-0.45167648914285996,1.4299835609839782,1.702189173167288,-1.9664164187573863
regressor,2d,knn,4822,diverse_25,1,42,5,0.7672252921238786,0.9571703600935307,0.36972336756400226,0.7384727647297659,0.9417823418769252,0.33294197690167104,0.5933787164171502,0.4719654123809233,0.9238146017314518,1.1784174463356107,-0.04438554575838727,0.9608724364838347,1.1531062024110175,-2.62903433312367e-06,1.1199045815274309,1.4567633862655054,-0.5960281998103723
regressor,2d,knn,4822,umap,1,42,5,0.48025321157541984,0.6473047984083709,0.7175959592038101,1.0388395644101314,1.2722934971753448,-0.8230405233386617,-0.010576214229551024,-0.06296810336597093,0.8077135992205093,0.9773072980801568,-0.07568222273193892,0.7941209214254866,0.965944756888549,-0.05081505556818744,1.2365279678871122,1.5256094559698077,-1.6212500470741924
regressor,2d,knn,4822,time,1,42,3,0.44050860173404804,0.5774117249423447,0.5038051636692769,1.0832840023226282,1.3602926068702053,-0.18235902793018632,0.29485802010380413,0.2979695940531346,1.0971825698213349,1.2836073448097505,-0.052807774459188606,1.1157513800443533,1.3226989681487427,-0.11790970358016573,1.300236653660824,1.6056637969479606,-0.6473805237388537
regressor,2d,knn,1865,random,2,42,5,0.4068889454570748,0.57171911286792,0.6084082291915468,0.44297652555701256,0.5866320129722542,0.6286459184384463,0.793667814994863,0.7675500192971434,0.7712018695451756,0.9641556594100464,-0.003115620044162437,0.7765412104464737,0.9682146189999978,-0.011579349255349314,1.1054549542694547,1.3392063535123209,-0.9353151018159882
regressor,2d,knn,1865,scaffold,2,42,3,0.49018389621097674,0.6813892430912288,0.48737734631365326,0.6009115718778831,0.8392215633902238,0.2626031991113017,0.5715138959851493,0.5587186145110683,0.8085166311131026,0.9780084977018351,-0.0014591458161115067,0.8103341398739536,0.9773076356621411,-2.4325549460746387e-05,1.1472787559925284,1.430066527661702,-1.1412159200460348
regressor,2d,knn,1865,butina,2,42,3,0.4914179917825288,0.6681045025378622,0.6116781486488718,0.6090663695162482,0.863655065506345,-0.005551222974377268,0.396497667946163,0.3206025484237263,0.6516266004959813,0.861418513768434,-0.00034994431050816566,0.6552604438582836,0.8614045947379074,-0.0003176167282783471,1.060036167588382,1.3283766395983396,-1.378844251154268
regressor,2d,knn,1865,diverse_25,2,42,5,0.8181618578525749,0.9453520149011161,0.31896345899833667,0.7259890366815392,0.8843202234439175,0.23170380372827692,0.4924452879657415,0.4976734262805848,0.8615119776888972,1.0259114845073871,-0.03402098383431551,0.8783570955190078,1.0433492816913839,-0.06947099813751789,1.2643663658234905,1.5214783843140853,-1.2742653913249762
regressor,2d,knn,1865,umap,2,42,3,0.4151234396530235,0.583728943094756,0.596796710847608,0.9734405935896546,1.2233444998345204,-0.4562732410315846,0.180023821465474,0.19345765164778614,0.8772894280147208,1.0432650891676885,-0.05909439978256392,0.8844714012972122,1.0497788692821008,-0.0723609121296036,1.2194331056771295,1.4766836855355137,-1.1218773434092415
regressor,2d,knn,1865,time,2,42,3,0.47070401126717715,0.7109178198782972,0.4351879189013028,0.8177837600381003,1.029259467678781,-0.012984673805248148,0.30152791709861093,0.3001580313445624,0.8337600090221913,1.023720832883968,-0.002111892685785932,0.8389262554010978,1.0280393374511736,-0.010584422614130062,1.1239135292406628,1.3979592326029866,-0.8687110207316568
regressor,2d,knn,220,random,2,42,1,0.5555012370234548,0.8100552357270692,0.48060895528436953,0.511395773562201,0.751330846228012,0.5586300460388198,0.7772829895761837,0.7222591659434454,0.8837708053923634,1.1539439995612555,-0.04114158456380457,0.8966287173301367,1.130985067391513,-0.0001245050971572237,1.264060263197213,1.6467587174680214,-1.1203144301870203
regressor,2d,knn,220,scaffold,2,42,5,0.45686288547460474,0.6447088698967639,0.6813014941397035,0.5890647156739611,0.7596206591135463,0.5606117258039174,0.7531435536529126,0.7379779617529416,0.9198205041971625,1.1893561950957547,-0.07715649839434713,0.9193785683349252,1.1496436164461166,-0.006424943956082396,1.2625465402866924,1.6375991043837177,-1.0420675871325145
regressor,2d,knn,220,butina,2,42,5,0.48679424334257965,0.6599332358548473,0.5663359381812696,0.9935403206694499,1.4587646680714879,-0.24099691654153133,0.14946723845569,0.2636803415510665,1.0244066016042983,1.4274863975685335,-0.18834949961342606,1.0026981039315512,1.3520154225768992,-0.06601550592607541,1.3146535416117884,1.718047078765295,-0.7213546272124622
regressor,2d,knn,220,diverse_25,2,42,5,0.8680731856108168,1.1172168188764797,-0.003984093677659173,0.8659558767851898,1.0462442509341332,-0.03587861692723604,0.2979851083493237,0.2970309606785532,0.8674349341855415,1.0312035086246645,-0.006309246264279977,0.9165652640996736,1.0550066151126651,-0.05330237786673986,1.1320626337607844,1.508388051581344,-1.1531231291454391
regressor,2d,knn,220,umap,2,42,3,0.4854444641578291,0.711782544385207,0.64016088508421,0.7848275608961475,1.0092182253756588,-0.19096527197983781,0.38442940148579613,0.3338863588055472,0.7585917865609554,0.9412359145280687,-0.035919261915526635,0.7706211522862705,0.9291083432948347,-0.00939616005972721,1.1874938816608842,1.5253168715248808,-1.7205021675741081
regressor,2d,knn,220,time,2,42,5,0.6087146327119368,0.8038380817148488,0.32960253250984795,1.1747374652315334,1.500590445448558,-0.7987834852607116,0.1073558626688257,0.13053376991248442,0.9662876806544436,1.183634830286195,-0.11915441106106739,1.0095460744157163,1.2165370998772838,-0.18223892290405064,1.3298128175337796,1.6801209409036242,-1.2549433076359198
regressor,2d,knn,230,random,2,42,3,0.454149630466297,0.674897450725562,0.3392609173016735,0.4780068677565961,0.6415485795684002,0.4676362141727921,0.6997541453381259,0.6844049236409306,0.7458026724241488,0.9039858352855631,-0.05699433645001961,0.7424428490615418,0.8858186067953595,-0.014936815561945371,0.9668418795419224,1.2091715120932984,-0.891146715219572
regressor,2d,knn,230,scaffold,2,42,5,0.44643565732319046,0.5849622170610254,0.4877117097086555,0.6811399474849925,0.8913292904366601,0.1495670956121261,0.4321749457969881,0.4383848629274929,0.7988800139599459,0.9974916218560136,-0.0650799565443374,0.7895043059659635,0.978190368333852,-0.02426059056825225,1.0815894283718241,1.3525073554065372,-0.9581365317859896
regressor,2d,knn,230,butina,2,42,3,0.3613644507098219,0.49065467067306134,0.64084432640873,0.84886633071815,1.0783592619144216,-0.2508062360930974,0.13727875680795393,0.1651734626739253,0.7940934872845932,1.0070159296449028,-0.09077650140584681,0.7772153633862272,0.9772463943077804,-0.02723839984648957,1.090144303227743,1.3568423588457132,-0.980258466156636
regressor,2d,knn,230,diverse_25,2,42,3,0.8037539509477725,1.0922845586679601,0.04735575293761107,0.7603182368668107,0.9898495216231682,-0.17784333872665403,0.1980728428490329,0.2365048889690441,0.8128906040465389,0.9734219689423665,-0.13907274928916058,0.8000435648808929,0.9443031772063467,-0.07194394858746067,1.0523142336184,1.2639906850581348,-0.9205999885995095
regressor,2d,knn,230,umap,2,42,5,0.42920549003237335,0.5793328767873596,0.5574124427903355,0.6358390942098543,0.8053314882143945,-0.39374737911768465,0.04248356327737032,0.05493674845372303,0.5696594839598322,0.6830864659615143,-0.0027347476030117335,0.5832192385820533,0.7020985623827773,-0.05932902254985084,0.9003187405491571,1.117505134452086,-1.6836987118038245
regressor,2d,knn,230,time,2,42,1,0.5834876384989566,0.8482688262669665,0.4722154891181024,0.8960301178238472,1.114673895439885,-1.2019085674699586,0.05459072220442168,0.07386230246998951,0.6925254921316566,0.8294324058923968,-0.21917379327504705,0.7371904781539219,0.8809546291619316,-0.37534199571777815,1.1111215335590785,1.3878034195790556,-2.413182630028377
regressor,2d,knn,2409,random,2,42,3,0.579811338268723,0.8010783653706932,0.43529223152748264,0.6588215461809735,0.8626498220442489,0.38911501335855025,0.6461561689168198,0.6302746809759472,0.9168371799361382,1.104045418092073,-0.000608659783547072,0.9354241797357736,1.1092522016673074,-0.010068846776982276,1.260858914361918,1.581020191107996,-1.0519426117741713
regressor,2d,knn,2409,scaffold,2,42,5,0.5682126609105674,0.79896482072114,0.4429652380194211,0.6756483193397376,0.872558793804693,0.3018489877592512,0.5855189137811241,0.5646895350488589,0.8672512542591448,1.0494336316353614,-0.009880365811904435,0.8796463729674567,1.045161616310056,-0.0016750955849795801,1.2052419090276396,1.5028689432520954,-1.0711053580302594
regressor,2d,knn,2409,butina,2,42,5,0.6748590729441992,0.8527291827392752,0.2828458252230197,0.8238497211132594,1.0845338871488204,0.21687134747203796,0.5160062831035007,0.5246727426401426,1.0344231463510476,1.2255776312183375,-6.565476622988342e-05,1.0506292774358972,1.2375927755004574,-0.0197703766494699,1.364468885439954,1.6777192967870476,-0.874068497855151
regressor,2d,knn,2409,diverse_25,2,42,5,0.8772866413300419,1.088777639242431,0.18144635109383778,0.8048598476208579,0.9989969146433268,0.15312731380824673,0.5983789629283001,0.5817864517099715,0.9530058231884418,1.1773838499233091,-0.1763213536509225,0.9265194939035544,1.1144041503206963,-0.05384144378313738,1.452021237276257,1.7804734864709677,-1.6900531064951752
regressor,2d,knn,2409,umap,2,42,5,0.6906043217760989,0.9451748995570803,0.3221757431809834,0.9226714454586638,1.1440805313355429,-0.3137649525337127,0.2941305288432968,0.21291681302642124,0.810257788067914,1.0055748055969822,-0.014923360212426573,0.8245104683295197,0.9982143566457611,-0.00011998286899994604,1.2133582483553167,1.5031535677236647,-1.2678335988821465
regressor,2d,knn,2409,time,2,42,1,0.7612314747157267,0.9858147107170635,0.5118492260232831,1.2523994535166347,1.5406209505202941,-0.6913850650515558,0.11593964981887556,0.10221708302870179,1.0302403382380643,1.242495723543515,-0.10012161542191822,1.004002067299071,1.195804768493796,-0.018993595514115613,1.2930338607340772,1.574577210165308,-0.7667651141660687
regressor,2d,knn,260,random,2,42,3,0.49401483994001444,0.6688973376650216,0.650886016425841,0.44955261413058006,0.633146894625471,0.6720321540940518,0.822965664971386,0.8134423089603422,0.938494072034235,1.1087945753625776,-0.005829780901961179,0.9378423375177779,1.1056269914280872,-9.111767137337523e-05,1.1411463331518188,1.4168609067084286,-0.6423916953145852
regressor,2d,knn,260,scaffold,2,42,5,0.48680746483527054,0.6645392306922538,0.6272072932961328,0.48816259186044664,0.6415990424142561,0.6238437733031738,0.7995084056899278,0.8045508607876033,0.9064845286406639,1.0682112084254818,-0.04268974515477564,0.9009855882272082,1.054959348932921,-0.016979717329763,1.1851954100399775,1.4926818226957546,-1.0359885415189
regressor,2d,knn,260,butina,2,42,5,0.4011611291636465,0.5468434820879293,0.7329018918599847,0.6649262482848499,0.8376445934547665,0.36771664643420365,0.6146293443939982,0.5831631462183868,0.933577685382111,1.0760701111720166,-0.0434539945265775,0.9367097180969682,1.078757751474632,-0.04867285752337924,1.2195843510290445,1.4831022332267565,-0.9821400940849241
regressor,2d,knn,260,diverse_25,2,42,5,0.6904228870435003,0.8984243871010453,0.26323052732292185,0.676586064892738,0.9282674149837579,0.3409002475736522,0.6042220910619529,0.5914947233457087,0.9976201600931305,1.143623861811471,-0.00039463485971924506,1.0052529009183486,1.1437707721434753,-0.0006516734764383525,1.2763379424714014,1.5453573645052698,-0.8266813278416387
