endpoint,method,repeat,n_folds,n,sigma,err_unc_corr,ece,miscalibration_area
LOG_Caco_AB,fus_GR_late_attfp,3,5,1616,0.08995042438670167,-0.0033279263650180415,0.17259954548892092,0.17546376669264407
LOG_Caco_AB,fus_GR_late_attfp,4,5,1616,0.09801553533713138,0.0020108021141219045,0.17305733390542297,0.17656121165842129
LOG_Caco_AB,fus_GR_late_lgbm,0,5,1616,0.12566952421057237,0.11203278802038202,0.15899794383831936,0.16431852300728159
LOG_Caco_AB,fus_GR_late_lgbm,1,5,1616,0.1340901044829903,0.1218700078762246,0.15402099356611462,0.16061332265550238
LOG_Caco_AB,fus_GR_late_lgbm,2,5,1616,0.1269190068013591,0.14361583734663594,0.16075224382141387,0.16557827753238566
LOG_Caco_AB,fus_GR_late_lgbm,3,5,1616,0.12074364846770452,0.06518151347175015,0.1598277880735464,0.16379711654387508
LOG_Caco_AB,fus_GR_late_lgbm,4,5,1616,0.11909087216846394,0.1072961182512812,0.16711557062194643,0.17295530614115814
LOG_Caco_AB,fus_GR_late_rf,0,5,1616,0.1235441022921933,0.1043214986621099,0.1593855744863924,0.16413128468568952
LOG_Caco_AB,fus_GR_late_rf,1,5,1616,0.13116730809808283,0.11129600671023006,0.15532384033562202,0.1613075839468829
LOG_Caco_AB,fus_GR_late_rf,2,5,1616,0.12466722981726697,0.1292001762427158,0.16194451355465325,0.16628806137303115
LOG_Caco_AB,fus_GR_late_rf,3,5,1616,0.11823397950679013,0.052883375829383565,0.1619094099119593,0.1655990903438305
LOG_Caco_AB,fus_GR_late_rf,4,5,1616,0.11798423915421445,0.10735940895057261,0.16736685229383425,0.17322030465632926
LOG_Caco_AB,lgbm,0,5,1616,0.08693417108280828,0.04904777089320526,0.24161332989562134,0.24275107840989218
LOG_Caco_AB,lgbm,1,5,1616,0.10755404567185599,0.10407500716839323,0.22608102970320013,0.22884768717839502
LOG_Caco_AB,lgbm,2,5,1616,0.08647202292635474,0.010100685123101413,0.2433318739100659,0.24454806142829927
LOG_Caco_AB,lgbm,3,5,1616,0.09152489806662596,0.034557339553927424,0.2434818126077993,0.24489656256302128
LOG_Caco_AB,lgbm,4,5,1616,0.09058069063493596,0.057859929726384596,0.2363957311380046,0.23803712855061065
LOG_Caco_AB,uni_G_attfp,0,5,1616,0.10783751691480438,0.2280903874312378,0.1713223867952218,0.17427874417862693
LOG_Caco_AB,uni_G_attfp,1,5,1616,0.10043384990246795,0.17442814611026372,0.17108291263777475,0.1760089496920365
LOG_Caco_AB,uni_G_attfp,2,5,1616,0.12197925024207228,0.14173314583925803,0.14893300487085354,0.15502611533259777
LOG_Caco_AB,uni_G_attfp,3,5,1616,0.13225536994947618,0.11080515783016913,0.14788254161579717,0.15343842551996237
LOG_Caco_AB,uni_G_attfp,4,5,1616,0.10848775809610682,0.2281173318614666,0.20250474579159602,0.20588759779025684
LOG_Caco_AB,uni_G_lgbm,0,5,1616,0.08954345826794192,0.17564160697086967,0.17396045516742223,0.1745274438004074
