endpoint,method,combo,fusion,learner,n_modalities,n_train,fit_seconds,encoder_seconds,total_seconds
LOG_MPPB,uni_R_rf,R,unimodal,rf,1,1103,1.9592599868774414,0.0,1.9592599868774414
LOG_MPPB,uni_M_lgbm,M,unimodal,lgbm,1,1103,0.14557600021362305,0.0,0.14557600021362305
LOG_MPPB,uni_M_rf,M,unimodal,rf,1,1103,6.115734338760376,0.0,6.115734338760376
LOG_MPPB,uni_G_lgbm,G,unimodal,lgbm,1,1103,0.13944792747497559,3.5166618824005127,3.6561098098754883
LOG_MPPB,uni_G_rf,G,unimodal,rf,1,1103,0.5418391227722168,3.5166618824005127,4.0585010051727295
LOG_MPPB,uni_S_lgbm,S,unimodal,lgbm,1,1103,0.04818367958068848,0.9276742935180664,0.9758579730987549
LOG_MPPB,uni_S_rf,S,unimodal,rf,1,1103,1.292804479598999,0.9276742935180664,2.2204787731170654
LOG_MPPB,uni_G_attfp,G,unimodal,attfp,1,1103,1.6689300537109375e-06,3.5166618824005127,3.5166635513305664
LOG_MPPB,fus_GR_early_lgbm,GR,early,lgbm,2,1103,0.15691184997558594,3.5166618824005127,3.6735737323760986
LOG_MPPB,fus_GR_early_rf,GR,early,rf,2,1103,0.4079906940460205,3.5166618824005127,3.924652576446533
LOG_MPPB,fus_GR_early_attfp,GR,early,attfp,2,1103,4.234606742858887,3.5166618824005127,7.751268625259399
LOG_MPPB,fus_GR_late_lgbm,GR,late,lgbm,2,1103,0.06977200508117676,3.5166618824005127,3.5864338874816895
LOG_MPPB,fus_GR_late_rf,GR,late,rf,2,1103,0.11925959587097168,3.5166618824005127,3.6359214782714844
LOG_MPPB,fus_GR_late_attfp,GR,late,attfp,2,1103,11.957184791564941,3.5166618824005127,15.473846673965454
LOG_MPPB,fus_GRM_early_lgbm,GRM,early,lgbm,3,1103,0.32364749908447266,3.5166618824005127,3.8403093814849854
LOG_MPPB,fus_GRM_early_rf,GRM,early,rf,3,1103,0.5788986682891846,3.5166618824005127,4.095560550689697
LOG_MPPB,fus_GRM_early_attfp,GRM,early,attfp,3,1103,2.9817616939544678,3.5166618824005127,6.4984235763549805
LOG_MPPB,fus_GRM_late_lgbm,GRM,late,lgbm,3,1103,0.22083187103271484,3.5166618824005127,3.7374937534332275
LOG_MPPB,fus_GRM_late_rf,GRM,late,rf,3,1103,0.3171839714050293,3.5166618824005127,3.833845853805542
LOG_MPPB,fus_GRM_late_attfp,GRM,late,attfp,3,1103,3.803107261657715,3.5166618824005127,7.3197691440582275
LOG_MPPB,fus_GRS_early_lgbm,GRS,early,lgbm,3,1103,0.28449273109436035,4.444336175918579,4.7288289070129395
LOG_MPPB,fus_GRS_early_rf,GRS,early,rf,3,1103,0.8316993713378906,4.444336175918579,5.27603554725647
LOG_MPPB,fus_GRS_early_attfp,GRS,early,attfp,3,1103,5.040010213851929,4.444336175918579,9.484346389770508
LOG_MPPB,fus_GRS_late_lgbm,GRS,late,lgbm,3,1103,0.0747675895690918,4.444336175918579,4.519103765487671
LOG_MPPB,fus_GRS_late_rf,GRS,late,rf,3,1103,0.1714951992034912,4.444336175918579,4.61583137512207
LOG_MPPB,fus_GRS_late_attfp,GRS,late,attfp,3,1103,10.472120761871338,4.444336175918579,14.916456937789917
LOG_MPPB,fus_GRMS_early_lgbm,GRMS,early,lgbm,4,1103,0.4320638179779053,4.444336175918579,4.876399993896484
LOG_MPPB,fus_GRMS_early_rf,GRMS,early,rf,4,1103,2.273359775543213,4.444336175918579,6.717695951461792
LOG_MPPB,fus_GRMS_early_attfp,GRMS,early,attfp,4,1103,2.7693915367126465,4.444336175918579,7.213727712631226
LOG_MPPB,fus_GRMS_late_lgbm,GRMS,late,lgbm,4,1103,0.22075295448303223,4.444336175918579,4.665089130401611
LOG_MPPB,fus_GRMS_late_rf,GRMS,late,rf,4,1103,0.3172640800476074,4.444336175918579,4.7616002559661865
