endpoint,method,repeat,fold,n,r2,spearman,mae
LOG_MLM,fus_GRS_late_lgbm,1,1,1170,0.07588507326200222,0.424556417902142,0.41744744811415985
LOG_MLM,fus_GRS_late_lgbm,1,2,1170,-0.13969812437074403,0.4180830075524234,0.4581881736023986
LOG_MLM,fus_GRS_late_lgbm,1,3,1170,-0.05261861884239605,0.42137829579243047,0.43205388302671094
LOG_MLM,fus_GRS_late_lgbm,1,4,1170,-0.25694552424449424,0.4252171544936967,0.481117979521779
LOG_MLM,fus_GRS_late_lgbm,2,0,1170,-0.18866359111139652,0.41074422015621226,0.46436505808369843
LOG_MLM,fus_GRS_late_lgbm,2,1,1170,0.061273734335990926,0.4074197043409111,0.4146641401075333
LOG_MLM,fus_GRS_late_lgbm,2,2,1170,-0.13847627986075328,0.4089925540983024,0.45854361958884854
LOG_MLM,fus_GRS_late_lgbm,2,3,1170,-0.2563352744304843,0.40776808670037473,0.4819268009720601
LOG_MLM,fus_GRS_late_lgbm,2,4,1170,-0.7177966935286269,0.35073455197443354,0.5526924959359675
LOG_MLM,fus_GRS_late_lgbm,3,0,1170,0.005426389199449155,0.4093888544513756,0.4243843082578921
LOG_MLM,fus_GRS_late_lgbm,3,1,1170,-0.19690461945503812,0.3426078044420589,0.46667046495037934
LOG_MLM,fus_GRS_late_lgbm,3,2,1170,-0.04513856468533284,0.4188023321888183,0.4417585583336812
LOG_MLM,fus_GRS_late_lgbm,3,3,1170,-0.3168388664784463,0.41389306893166283,0.48836978762417305
LOG_MLM,fus_GRS_late_lgbm,3,4,1170,-0.09814858721983644,0.4012629783209938,0.45429304285790406
LOG_MLM,fus_GRS_late_lgbm,4,0,1170,-0.038661461929301755,0.43395695026500897,0.4387359232915172
LOG_MLM,fus_GRS_late_lgbm,4,1,1170,-0.2416578655695385,0.390783937766114,0.4738445539007362
LOG_MLM,fus_GRS_late_lgbm,4,2,1170,0.009183105676793812,0.3236525582514109,0.4288365701303254
LOG_MLM,fus_GRS_late_lgbm,4,3,1170,-0.15497741796997277,0.37861942610246624,0.4645280266448409
LOG_MLM,fus_GRS_late_lgbm,4,4,1170,0.0034300139272965824,0.40037106743065237,0.4251975272601604
LOG_MLM,fus_GRS_late_rf,0,0,1170,-0.07042782526676472,0.42693640592446613,0.4447891059549246
LOG_MLM,fus_GRS_late_rf,0,1,1170,0.13892987823898117,0.4368174610950064,0.3934466371567059
LOG_MLM,fus_GRS_late_rf,0,2,1170,0.05953144507871588,0.4522918845489202,0.40319673198737205
LOG_MLM,fus_GRS_late_rf,0,3,1170,0.19817652312694078,0.482554262188582,0.38016900286818583
LOG_MLM,fus_GRS_late_rf,0,4,1170,0.021025190947482786,0.41471841098547185,0.42366662099187546
LOG_MLM,fus_GRS_late_rf,1,0,1170,0.027788492855317704,0.46931534658524754,0.4259915683042773
LOG_MLM,fus_GRS_late_rf,1,1,1170,0.19840531124336303,0.47609470582708097,0.38435669661749033
LOG_MLM,fus_GRS_late_rf,1,2,1170,-0.01082073604753142,0.4557655389333901,0.43109596855468835
LOG_MLM,fus_GRS_late_rf,1,3,1170,0.03437977584334284,0.44955676978186215,0.4129709235286726
LOG_MLM,fus_GRS_late_rf,1,4,1170,-0.06755825057199294,0.4494361681925847,0.44310616168428346
LOG_MLM,fus_GRS_late_rf,2,0,1170,-0.048291812612916374,0.4348926920186082,0.4372485499672775
LOG_MLM,fus_GRS_late_rf,2,1,1170,0.1186549022618908,0.41226583586616744,0.39706463523323116
LOG_MLM,fus_GRS_late_rf,2,2,1170,0.0018715234122371749,0.4337157222847942,0.42611198657708954
LOG_MLM,fus_GRS_late_rf,2,3,1170,-0.05493391175677176,0.4220100518277276,0.442248725231433
LOG_MLM,fus_GRS_late_rf,2,4,1170,-0.18860869678595682,0.402517866643206,0.4621893719854205
LOG_MLM,fus_GRS_late_rf,3,0,1170,0.0572435613248411,0.4212111419934829,0.4171683342920351
LOG_MLM,fus_GRS_late_rf,3,1,1170,-0.005103983479293639,0.38156810230839977,0.42508836528488486
LOG_MLM,fus_GRS_late_rf,3,2,1170,0.04046793416051775,0.44676781416595346,0.42593427366894865
LOG_MLM,fus_GRS_late_rf,3,3,1170,4.505381772490491e-05,0.448136215918462,0.42960742757202236
LOG_MLM,fus_GRS_late_rf,3,4,1170,-0.05516027592973938,0.4211449398340508,0.4420219486170423
LOG_MLM,fus_GRS_late_rf,4,0,1170,0.096010889530871,0.46865165576653084,0.4094552051979345
LOG_MLM,fus_GRS_late_rf,4,1,1170,-0.07252380864631203,0.41531762567677094,0.4405101055189494
LOG_MLM,fus_GRS_late_rf,4,2,1170,0.14078020908245414,0.3748570530611688,0.3938183323413144
LOG_MLM,fus_GRS_late_rf,4,3,1170,-0.010275533952893934,0.4024483336305084,0.43665095933467496
LOG_MLM,fus_GRS_late_rf,4,4,1170,0.12103033643245276,0.45363759045303315,0.3985307027893099
LOG_MLM,fus_GR_late_lgbm,0,0,1170,-0.10457836865691705,0.43786266402385465,0.45470808390091155
LOG_MLM,fus_GR_late_lgbm,0,1,1170,0.13935382892942727,0.40929549558814265,0.39784378827548983
LOG_MLM,fus_GR_late_lgbm,0,2,1170,0.017548982929797008,0.40670769866884493,0.4126641463612732
LOG_MLM,fus_GR_late_lgbm,0,3,1170,0.20576612800636274,0.5143291601334008,0.37637678141545844
LOG_MLM,fus_GR_late_lgbm,0,4,1170,-0.01064366027210606,0.4032773231057277,0.4341344290750234
LOG_MLM,fus_GR_late_lgbm,1,0,1170,0.0236397847381572,0.4522803436736701,0.4211774359893124
LOG_MLM,fus_GR_late_lgbm,1,1,1170,0.21118125245299957,0.4524950827113187,0.38467117234368997
LOG_MLM,fus_GR_late_lgbm,1,2,1170,-0.005806096307660713,0.46076582862026094,0.43321802682546856
LOG_MLM,fus_GR_late_lgbm,1,3,1170,-0.017556316892809898,0.4562007267238434,0.42143187455283265
LOG_MLM,fus_GR_late_lgbm,1,4,1170,-0.035997445362061065,0.46785943454915796,0.43433403019688616
LOG_MLM,fus_GR_late_lgbm,2,0,1170,0.00042519619325154245,0.4525639031101533,0.4249069319496756
LOG_MLM,fus_GR_late_lgbm,2,1,1170,0.15521919164162423,0.4393856445380907,0.39382822461787315
LOG_MLM,fus_GR_late_lgbm,2,2,1170,0.07468488733512912,0.4027077103670577,0.41514031088465925
LOG_MLM,fus_GR_late_lgbm,2,3,1170,-0.023698289023603936,0.42064718173460186,0.431678475423877
LOG_MLM,fus_GR_late_lgbm,2,4,1170,-0.06133071583313465,0.41805422175746515,0.4365139158592226
LOG_MLM,fus_GR_late_lgbm,3,0,1170,0.041046076621941596,0.4044787229726018,0.4195063918658022
LOG_MLM,fus_GR_late_lgbm,3,1,1170,-0.023415477186192968,0.3623950411530565,0.43296657206132205
LOG_MLM,fus_GR_late_lgbm,3,2,1170,0.03657908154627032,0.44294676207508593,0.42348463833100425
LOG_MLM,fus_GR_late_lgbm,3,3,1170,0.11764277028057613,0.45349979548911457,0.40456411273649273
LOG_MLM,fus_GR_late_lgbm,3,4,1170,0.018797663182374746,0.4249585357083689,0.426766331446753
LOG_MLM,fus_GR_late_lgbm,4,0,1170,0.12084100928926389,0.4908175427305884,0.40586069068314573
LOG_MLM,fus_GR_late_lgbm,4,1,1170,-0.015908255553912287,0.4577693028139001,0.4230475989951511
LOG_MLM,fus_GR_late_lgbm,4,2,1170,0.16624857160774664,0.3857079816153387,0.384662626351841
LOG_MLM,fus_GR_late_lgbm,4,3,1170,-0.0017007568988303134,0.3998663167253899,0.4359441107531576
LOG_MLM,fus_GR_late_lgbm,4,4,1170,0.11424237686700822,0.45171704206074736,0.40323326087395545
LOG_MLM,fus_GR_late_rf,0,0,1170,-0.03984181677530718,0.4321069738806128,0.44090299434800784
LOG_MLM,fus_GR_late_rf,0,1,1170,0.18797903071454003,0.43746039406597337,0.38436127149478866
LOG_MLM,fus_GR_late_rf,0,2,1170,0.021235691761050446,0.4114224003704576,0.41371840167905233
LOG_MLM,fus_GR_late_rf,0,3,1170,0.23931608511415392,0.5113246668840784,0.37140235210597
LOG_MLM,fus_GR_late_rf,0,4,1170,-0.008516515568671057,0.39930996374419214,0.43149534474860735
LOG_MLM,fus_GR_late_rf,1,0,1170,0.07701270704609797,0.4796697251881213,0.4126639363436343
LOG_MLM,fus_GR_late_rf,1,1,1170,0.2562774049405725,0.48476884181314556,0.36757634968323194
LOG_MLM,fus_GR_late_rf,1,2,1170,0.02933639123306442,0.47550260647982395,0.42319391084732005
LOG_MLM,fus_GR_late_rf,1,3,1170,0.013183350303915486,0.4653891440669016,0.41515388853851165
LOG_MLM,fus_GR_late_rf,1,4,1170,0.01985267167964222,0.4763238070383156,0.42317962455964114
LOG_MLM,fus_GR_late_rf,2,0,1170,0.0324844901656246,0.45827531257251225,0.4193411526414227
LOG_MLM,fus_GR_late_rf,2,1,1170,0.1612579885480423,0.43702583315193055,0.3878682381200448
