bin,n,mean_sigma,mean_abs_error,endpoint,method
7,9,0.2277518626785846,0.5976922696893853,LOG_HPPB,fus_GRMS_early_lgbm
0,9,0.031606972639222936,0.31897732861915035,LOG_HPPB,fus_GRMS_early_rf
1,8,0.05212958529695107,0.4223371631617009,LOG_HPPB,fus_GRMS_early_rf
2,8,0.060396228629312584,0.45385574774117077,LOG_HPPB,fus_GRMS_early_rf
3,8,0.06694916492849855,0.7060196678546395,LOG_HPPB,fus_GRMS_early_rf
4,8,0.08083407849770527,0.8913671375942311,LOG_HPPB,fus_GRMS_early_rf
5,8,0.10051964057153798,0.5325548572302704,LOG_HPPB,fus_GRMS_early_rf
6,8,0.11607774075689786,0.6458948610835242,LOG_HPPB,fus_GRMS_early_rf
7,9,0.1639823920825027,0.6378328044037428,LOG_HPPB,fus_GRMS_early_rf
0,9,0.05761487930110349,0.615659152629087,LOG_HPPB,fus_GRMS_late_attfp
1,8,0.08298889792064937,0.3311833123881302,LOG_HPPB,fus_GRMS_late_attfp
2,8,0.09799069837079481,0.657494161096629,LOG_HPPB,fus_GRMS_late_attfp
3,8,0.1145318511072888,0.6455743860137539,LOG_HPPB,fus_GRMS_late_attfp
4,8,0.13505768728353157,0.6085017475909558,LOG_HPPB,fus_GRMS_late_attfp
5,8,0.1601043556599862,0.3680764538560504,LOG_HPPB,fus_GRMS_late_attfp
6,8,0.18617533484169094,0.8462447058493339,LOG_HPPB,fus_GRMS_late_attfp
7,9,0.22254411855490902,0.5854290748757799,LOG_HPPB,fus_GRMS_late_attfp
0,9,0.03324298013635621,0.5152633763909742,LOG_HPPB,fus_GRMS_late_lgbm
1,8,0.05715627337291675,0.5125152017650499,LOG_HPPB,fus_GRMS_late_lgbm
2,8,0.06912256810662826,0.7594762647524467,LOG_HPPB,fus_GRMS_late_lgbm
3,8,0.07870951388158624,0.3374397485777038,LOG_HPPB,fus_GRMS_late_lgbm
4,8,0.09260511549604213,0.41328888810044373,LOG_HPPB,fus_GRMS_late_lgbm
5,8,0.103053043842279,0.41347532897336825,LOG_HPPB,fus_GRMS_late_lgbm
6,8,0.11370429653661634,0.3889891025458535,LOG_HPPB,fus_GRMS_late_lgbm
7,9,0.16131294869402357,0.6086464980374725,LOG_HPPB,fus_GRMS_late_lgbm
0,9,0.03693363908527294,0.5441835948057556,LOG_HPPB,fus_GRMS_late_rf
1,8,0.05504144952166999,0.5163069203195003,LOG_HPPB,fus_GRMS_late_rf
2,8,0.06806747921426967,0.32763681977277503,LOG_HPPB,fus_GRMS_late_rf
3,8,0.07955951385330598,0.7271730367588498,LOG_HPPB,fus_GRMS_late_rf
4,8,0.09211341505997549,0.2815747185452999,LOG_HPPB,fus_GRMS_late_rf
5,8,0.10069579994788519,0.3823236337821999,LOG_HPPB,fus_GRMS_late_rf
6,8,0.11826572071207529,0.4367930209909,LOG_HPPB,fus_GRMS_late_rf
7,9,0.14403196879444546,0.6780221854353334,LOG_HPPB,fus_GRMS_late_rf
0,9,0.06642049909366611,0.3813546054939219,LOG_HPPB,fus_GRM_early_attfp
1,8,0.10150732150610495,0.5675704943501486,LOG_HPPB,fus_GRM_early_attfp
2,8,0.11518676807507774,0.4772044238251457,LOG_HPPB,fus_GRM_early_attfp
3,8,0.12932098341320508,0.5809409819054497,LOG_HPPB,fus_GRM_early_attfp
4,8,0.14434242456515428,0.4226303247124786,LOG_HPPB,fus_GRM_early_attfp
5,8,0.16279698530167813,0.3672152316089549,LOG_HPPB,fus_GRM_early_attfp
6,8,0.1752551393348521,0.9293895203811343,LOG_HPPB,fus_GRM_early_attfp
7,9,0.23893709963236542,0.5103818756996108,LOG_HPPB,fus_GRM_early_attfp
0,9,0.040962451861955206,0.4248087383077545,LOG_HPPB,fus_GRM_early_lgbm
1,8,0.06641097148294081,0.3595120360581465,LOG_HPPB,fus_GRM_early_lgbm
2,8,0.07630512469987163,0.504543728498544,LOG_HPPB,fus_GRM_early_lgbm
3,8,0.09170578071543646,0.501343628536511,LOG_HPPB,fus_GRM_early_lgbm
4,8,0.10424277354543021,1.1729114465853199,LOG_HPPB,fus_GRM_early_lgbm
5,8,0.1247564319734161,0.48372120560498066,LOG_HPPB,fus_GRM_early_lgbm
6,8,0.141545304058673,0.5502568706473333,LOG_HPPB,fus_GRM_early_lgbm
7,9,0.17645157762517125,0.5254087522734737,LOG_HPPB,fus_GRM_early_lgbm
0,9,0.02813179513517445,0.3230360208559114,LOG_HPPB,fus_GRM_early_rf
1,8,0.05010339751837764,0.841348948098995,LOG_HPPB,fus_GRM_early_rf
2,8,0.059366551497967046,0.5916814406203883,LOG_HPPB,fus_GRM_early_rf
3,8,0.06908016277435912,0.5462916498575725,LOG_HPPB,fus_GRM_early_rf
4,8,0.07659914692879034,0.5451750296534441,LOG_HPPB,fus_GRM_early_rf
5,8,0.09135001195447678,0.39474309103821614,LOG_HPPB,fus_GRM_early_rf
6,8,0.10591989704116861,0.782700609585157,LOG_HPPB,fus_GRM_early_rf
7,9,0.1356105112423167,0.5808276004522877,LOG_HPPB,fus_GRM_early_rf
0,9,0.06553976511841825,0.4220035384617996,LOG_HPPB,fus_GRM_late_attfp
1,8,0.07791556902252467,0.3302151920484401,LOG_HPPB,fus_GRM_late_attfp
2,8,0.0927710177312449,0.8786435241934407,LOG_HPPB,fus_GRM_late_attfp
3,8,0.11002599831459257,0.5802770911004105,LOG_HPPB,fus_GRM_late_attfp
4,8,0.12403892411199201,0.5194349281111061,LOG_HPPB,fus_GRM_late_attfp
5,8,0.1481221154182231,0.6535384274667023,LOG_HPPB,fus_GRM_late_attfp
6,8,0.177415442428702,0.656401066689204,LOG_HPPB,fus_GRM_late_attfp
7,9,0.22201918560366474,0.6234036695708451,LOG_HPPB,fus_GRM_late_attfp
0,9,0.034761766053347104,0.39060170249482123,LOG_HPPB,fus_GRM_late_lgbm
1,8,0.05081868780581074,0.7193212970810339,LOG_HPPB,fus_GRM_late_lgbm
2,8,0.06732174804923309,0.28626849026618534,LOG_HPPB,fus_GRM_late_lgbm
3,8,0.08149552258931023,0.731569499067031,LOG_HPPB,fus_GRM_late_lgbm
4,8,0.09092711678549983,0.4248612030567891,LOG_HPPB,fus_GRM_late_lgbm
5,8,0.09969442203612996,0.31412009424154386,LOG_HPPB,fus_GRM_late_lgbm
6,8,0.11409012893828883,0.41885869398212444,LOG_HPPB,fus_GRM_late_lgbm
7,9,0.16213910741150248,0.701393744850109,LOG_HPPB,fus_GRM_late_lgbm
0,9,0.03454857406354997,0.4156238226327334,LOG_HPPB,fus_GRM_late_rf
1,8,0.05235841681370145,0.31843116386292525,LOG_HPPB,fus_GRM_late_rf
2,8,0.0632103185764595,0.4189056599865752,LOG_HPPB,fus_GRM_late_rf
3,8,0.07826192652394494,0.795588150149575,LOG_HPPB,fus_GRM_late_rf
4,8,0.0941673721404129,0.4797517072008497,LOG_HPPB,fus_GRM_late_rf
5,8,0.1039393409439962,0.2548575029494249,LOG_HPPB,fus_GRM_late_rf
6,8,0.11894319983490192,0.5846872823112749,LOG_HPPB,fus_GRM_late_rf
7,9,0.14295766673550736,0.6629242560781111,LOG_HPPB,fus_GRM_late_rf
0,9,0.05123198801887054,0.42287128000452434,LOG_HPPB,fus_GRS_early_attfp
1,8,0.08357791588346182,0.27306182335317997,LOG_HPPB,fus_GRS_early_attfp
2,8,0.09440568089009037,0.44208766596815613,LOG_HPPB,fus_GRS_early_attfp
3,8,0.10516336659305539,0.5274322915490164,LOG_HPPB,fus_GRS_early_attfp
4,8,0.12062148718028384,0.406383930309662,LOG_HPPB,fus_GRS_early_attfp
5,8,0.14141881724098862,0.34821542973620784,LOG_HPPB,fus_GRS_early_attfp
6,8,0.1590856399778699,0.5416080564409943,LOG_HPPB,fus_GRS_early_attfp
7,9,0.2595372307420257,0.9775317417466393,LOG_HPPB,fus_GRS_early_attfp
0,9,0.0631642905745049,0.43223157470219253,LOG_HPPB,fus_GRS_early_lgbm
1,8,0.08260158703605366,0.859498649156818,LOG_HPPB,fus_GRS_early_lgbm
2,8,0.09858796478663523,0.4523838657906509,LOG_HPPB,fus_GRS_early_lgbm
3,8,0.11862436068509574,0.492723656372519,LOG_HPPB,fus_GRS_early_lgbm
4,8,0.14243957431642484,0.32739979432311384,LOG_HPPB,fus_GRS_early_lgbm
5,8,0.16483705269899848,0.47112103761011925,LOG_HPPB,fus_GRS_early_lgbm
6,8,0.1811114946826691,0.7585880183532474,LOG_HPPB,fus_GRS_early_lgbm
7,9,0.21508527782602202,0.49701399700145793,LOG_HPPB,fus_GRS_early_lgbm
0,9,0.03318902637458207,0.29823497880889316,LOG_HPPB,fus_GRS_early_rf
1,8,0.052760482221807056,0.3728296642266031,LOG_HPPB,fus_GRS_early_rf
2,8,0.0644245018283245,0.5863358822471886,LOG_HPPB,fus_GRS_early_rf
3,8,0.07909854178113027,1.0637233163708317,LOG_HPPB,fus_GRS_early_rf
4,8,0.085827468466404,0.5078995774791784,LOG_HPPB,fus_GRS_early_rf
5,8,0.10315226191625557,0.5999371175243906,LOG_HPPB,fus_GRS_early_rf
6,8,0.12757781085425943,0.41631115905598526,LOG_HPPB,fus_GRS_early_rf
7,9,0.18065651626454612,0.6967423529617895,LOG_HPPB,fus_GRS_early_rf
0,9,0.049201338391990715,0.4307818542758373,LOG_HPPB,fus_GRS_late_attfp
1,8,0.07121568833712169,0.6297127645783964,LOG_HPPB,fus_GRS_late_attfp
2,8,0.08671197432475154,0.49586816876816137,LOG_HPPB,fus_GRS_late_attfp
3,8,0.10018669122160309,0.4258754418018553,LOG_HPPB,fus_GRS_late_attfp
4,8,0.11353763198306538,0.7518500576460719,LOG_HPPB,fus_GRS_late_attfp
5,8,0.13374333029961954,0.7305747008427889,LOG_HPPB,fus_GRS_late_attfp
6,8,0.1748345290408013,0.5991370468416122,LOG_HPPB,fus_GRS_late_attfp
7,9,0.2285732715333278,0.597615557626389,LOG_HPPB,fus_GRS_late_attfp
0,9,0.036118150435705765,0.3018963621001017,LOG_HPPB,fus_GRS_late_lgbm
1,8,0.0639690052544568,0.5458888272899162,LOG_HPPB,fus_GRS_late_lgbm
2,8,0.07642190346904443,0.3413772941531539,LOG_HPPB,fus_GRS_late_lgbm
3,8,0.08992871157464238,0.597539398830398,LOG_HPPB,fus_GRS_late_lgbm
4,8,0.10069355455568006,0.5457278717031626,LOG_HPPB,fus_GRS_late_lgbm
5,8,0.11390227853202034,0.2649809118828909,LOG_HPPB,fus_GRS_late_lgbm
6,8,0.13192550249725538,0.6360054641719544,LOG_HPPB,fus_GRS_late_lgbm
7,9,0.1824984393673461,0.7416001260233255,LOG_HPPB,fus_GRS_late_lgbm
0,9,0.041272208723639715,0.3892264628359556,LOG_HPPB,fus_GRS_late_rf
1,8,0.056268184061748494,0.508317697343775,LOG_HPPB,fus_GRS_late_rf
2,8,0.07391556875131332,0.562311513079675,LOG_HPPB,fus_GRS_late_rf
3,8,0.08476480430728883,0.5964972160690751,LOG_HPPB,fus_GRS_late_rf
4,8,0.0952894840431415,0.4167234720184748,LOG_HPPB,fus_GRS_late_rf
5,8,0.10624625998929797,0.3490947312227,LOG_HPPB,fus_GRS_late_rf
6,8,0.11933805565755448,0.4827395401766749,LOG_HPPB,fus_GRS_late_rf
7,9,0.15395642951428123,0.6218040312601778,LOG_HPPB,fus_GRS_late_rf
0,9,0.06139994717513496,0.4178305590069452,LOG_HPPB,fus_GR_early_attfp
1,8,0.09068910978306952,0.41346357033762926,LOG_HPPB,fus_GR_early_attfp
2,8,0.10521541689707209,0.406705932693585,LOG_HPPB,fus_GR_early_attfp
3,8,0.1158552956774147,0.5047205106274248,LOG_HPPB,fus_GR_early_attfp
4,8,0.12794801442491657,0.2757948066559509,LOG_HPPB,fus_GR_early_attfp
5,8,0.15338206133761406,0.8099419028712582,LOG_HPPB,fus_GR_early_attfp
6,8,0.18128165747457825,0.6020987553577297,LOG_HPPB,fus_GR_early_attfp
7,9,0.22167226566257722,0.6719710138583983,LOG_HPPB,fus_GR_early_attfp
0,9,0.026913715949841537,0.27133532947121425,LOG_HPPB,fus_GR_early_lgbm
1,8,0.05200997875981274,0.38144565327671276,LOG_HPPB,fus_GR_early_lgbm
2,8,0.061960268565742035,0.7219341707651425,LOG_HPPB,fus_GR_early_lgbm
3,8,0.07309899292418601,0.8851788724776342,LOG_HPPB,fus_GR_early_lgbm
4,8,0.084642408401218,0.42962585728811636,LOG_HPPB,fus_GR_early_lgbm
5,8,0.09732324877068052,0.7565089179652397,LOG_HPPB,fus_GR_early_lgbm
6,8,0.11747551869244845,0.4360255278132885,LOG_HPPB,fus_GR_early_lgbm
7,9,0.1456781943578458,0.45158795030397836,LOG_HPPB,fus_GR_early_lgbm
0,9,0.03366862725147821,0.5268291874272857,LOG_HPPB,fus_GR_early_rf
1,8,0.05357541228266974,0.4867708395655471,LOG_HPPB,fus_GR_early_rf
2,8,0.06873974470721338,0.49714057075432244,LOG_HPPB,fus_GR_early_rf
3,8,0.07486954242565583,0.6157474502320224,LOG_HPPB,fus_GR_early_rf
4,8,0.08038855820352718,0.7662671667394213,LOG_HPPB,fus_GR_early_rf
5,8,0.0909390068075702,0.33560843847433325,LOG_HPPB,fus_GR_early_rf
6,8,0.10954556646545305,0.7204139686403983,LOG_HPPB,fus_GR_early_rf
7,9,0.1435695355376377,0.6379103042450819,LOG_HPPB,fus_GR_early_rf
0,9,0.06066642428761918,0.3944974191004707,LOG_HPPB,fus_GR_late_attfp
1,8,0.07870455448279796,0.6785580170417281,LOG_HPPB,fus_GR_late_attfp
2,8,0.08985026183437793,0.6326626334394038,LOG_HPPB,fus_GR_late_attfp
3,8,0.10258413904528357,0.6865170152528326,LOG_HPPB,fus_GR_late_attfp
4,8,0.11803438104571537,0.48939864758475116,LOG_HPPB,fus_GR_late_attfp
5,8,0.13910177075839694,0.570931882355424,LOG_HPPB,fus_GR_late_attfp
6,8,0.16854025602126355,0.8072167813726391,LOG_HPPB,fus_GR_late_attfp
7,9,0.20562644325952434,0.4584365974128384,LOG_HPPB,fus_GR_late_attfp
0,9,0.03491138265277534,0.5547148127437331,LOG_HPPB,fus_GR_late_lgbm
1,8,0.05735323619018426,0.26340190448049844,LOG_HPPB,fus_GR_late_lgbm
2,8,0.07134341885763709,0.5978743632030512,LOG_HPPB,fus_GR_late_lgbm
3,8,0.09013237166950605,0.5549004318601528,LOG_HPPB,fus_GR_late_lgbm
4,8,0.10445119036668929,0.45302116105027157,LOG_HPPB,fus_GR_late_lgbm
5,8,0.11735538601333122,0.4419783604619121,LOG_HPPB,fus_GR_late_lgbm
6,8,0.13454437884770457,0.37354718572989837,LOG_HPPB,fus_GR_late_lgbm
7,9,0.19281611961028255,0.790806619449461,LOG_HPPB,fus_GR_late_lgbm
0,9,0.044194995142258255,0.23993751508684447,LOG_HPPB,fus_GR_late_rf
1,8,0.05653757231282118,0.29601590762880003,LOG_HPPB,fus_GR_late_rf
2,8,0.06517385523203817,0.6825995598903,LOG_HPPB,fus_GR_late_rf
3,8,0.07843232505657324,0.8796735806851002,LOG_HPPB,fus_GR_late_rf
4,8,0.09172925064229283,0.26035093355989997,LOG_HPPB,fus_GR_late_rf
5,8,0.107643319665993,0.5068182812540001,LOG_HPPB,fus_GR_late_rf
6,8,0.11788735497249528,0.3611059241736999,LOG_HPPB,fus_GR_late_rf
7,9,0.15108398435763593,0.7377334163122667,LOG_HPPB,fus_GR_late_rf
0,9,0.04249544165423095,0.5443011293457697,LOG_HPPB,lgbm
1,8,0.056958524847224246,0.3568479936078124,LOG_HPPB,lgbm
2,8,0.07352516167779621,0.4997944021372578,LOG_HPPB,lgbm
3,8,0.08791413871137373,0.5636426861656444,LOG_HPPB,lgbm
4,8,0.09965467659019028,0.44418877916087246,LOG_HPPB,lgbm
5,8,0.10628270912011303,0.4252093264549695,LOG_HPPB,lgbm
6,8,0.12684612464025632,0.7948885440458787,LOG_HPPB,lgbm
7,9,0.16865602620909653,0.6700173637169546,LOG_HPPB,lgbm
0,9,0.05794504054636581,0.5130023231442453,LOG_HPPB,uni_G_attfp
1,8,0.08661924670486482,0.536968711025503,LOG_HPPB,uni_G_attfp
2,8,0.10161065694623594,0.5013317116395891,LOG_HPPB,uni_G_attfp
3,8,0.11329929414575257,0.601370190895289,LOG_HPPB,uni_G_attfp
4,8,0.13508829273468226,0.7395333840650924,LOG_HPPB,uni_G_attfp
5,8,0.16200347224867648,0.705712274235779,LOG_HPPB,uni_G_attfp
6,8,0.19114996728875927,0.40641807902585925,LOG_HPPB,uni_G_attfp
7,9,0.23264871669312515,0.7359416603180237,LOG_HPPB,uni_G_attfp
0,9,0.048160206930743445,0.5200376584647483,LOG_HPPB,uni_G_lgbm
1,8,0.08390428826947229,0.4280650062630079,LOG_HPPB,uni_G_lgbm
2,8,0.09929922565102577,0.8164965634056096,LOG_HPPB,uni_G_lgbm
3,8,0.12142535551434133,0.6287345123415484,LOG_HPPB,uni_G_lgbm
4,8,0.13613264678040043,0.3667265432563406,LOG_HPPB,uni_G_lgbm
5,8,0.14819209974355818,0.8765104414685272,LOG_HPPB,uni_G_lgbm
6,8,0.17116620881603262,0.5586943426987332,LOG_HPPB,uni_G_lgbm
7,9,0.21056474613662135,0.605405214234375,LOG_HPPB,uni_G_lgbm
0,9,0.03640453464774323,0.42166799895047785,LOG_HPPB,uni_G_rf
1,8,0.06134748356095441,0.7573285591046943,LOG_HPPB,uni_G_rf
2,8,0.07103391710337453,0.5211212031813146,LOG_HPPB,uni_G_rf
3,8,0.08106278139184792,0.4568169065413361,LOG_HPPB,uni_G_rf
4,8,0.09476349377999009,0.8410043601032837,LOG_HPPB,uni_G_rf
5,8,0.10830764539284335,0.5140631710214589,LOG_HPPB,uni_G_rf
6,8,0.12148712966264152,0.36381394379868215,LOG_HPPB,uni_G_rf
7,9,0.1650972104087902,0.8587867782650548,LOG_HPPB,uni_G_rf
0,9,0.025747127136217896,0.4855896558528349,LOG_HPPB,uni_M_lgbm
1,8,0.04341374085939933,0.6630117277308534,LOG_HPPB,uni_M_lgbm
2,8,0.051924522997578285,0.6438195575672222,LOG_HPPB,uni_M_lgbm
3,8,0.06196051064243921,0.8111323636081827,LOG_HPPB,uni_M_lgbm
4,8,0.07002581888468046,0.4619632964694843,LOG_HPPB,uni_M_lgbm
5,8,0.07659120040997508,0.5276968853883588,LOG_HPPB,uni_M_lgbm
6,8,0.08822334880558746,0.7102855967857298,LOG_HPPB,uni_M_lgbm
7,9,0.10337061677845462,0.46607976016394975,LOG_HPPB,uni_M_lgbm
0,9,0.023776230649350624,0.5407267345932266,LOG_HPPB,uni_M_rf
1,8,0.030736222435767152,0.45222059482041094,LOG_HPPB,uni_M_rf
2,8,0.03528347835369887,0.46201169098370515,LOG_HPPB,uni_M_rf
3,8,0.04156583496656846,0.599391314945273,LOG_HPPB,uni_M_rf
4,8,0.04494307846631252,0.35110704929110637,LOG_HPPB,uni_M_rf
5,8,0.05000743253328101,0.6713162513613937,LOG_HPPB,uni_M_rf
6,8,0.05842386116819058,0.9470451856346798,LOG_HPPB,uni_M_rf
7,9,0.06960209381077125,0.5238613589846199,LOG_HPPB,uni_M_rf
0,9,0.03484964604933064,0.6264429670676565,LOG_HPPB,uni_R_lgbm
1,8,0.054437077921863766,0.1924059035798762,LOG_HPPB,uni_R_lgbm
2,8,0.06333315154175807,0.5714724158516963,LOG_HPPB,uni_R_lgbm
3,8,0.07262584627545307,0.30638085908152785,LOG_HPPB,uni_R_lgbm
4,8,0.08352054225362665,0.2910076254365418,LOG_HPPB,uni_R_lgbm
5,8,0.09227249114954025,0.33091277804919206,LOG_HPPB,uni_R_lgbm
6,8,0.09970424162839939,0.7453207144819234,LOG_HPPB,uni_R_lgbm
7,9,0.1325698576331809,0.7347095493604408,LOG_HPPB,uni_R_lgbm
0,9,0.014972114214233369,0.24928505574736487,LOG_HPPB,uni_R_rf
1,8,0.02629920707471587,0.4714082971218334,LOG_HPPB,uni_R_rf
2,8,0.03304331727057,0.7460140553547192,LOG_HPPB,uni_R_rf
3,8,0.04312630728260736,0.5537807974134481,LOG_HPPB,uni_R_rf
4,8,0.05078989602774105,0.4441447746349396,LOG_HPPB,uni_R_rf
5,8,0.05639116580778884,0.5247758801789063,LOG_HPPB,uni_R_rf
6,8,0.06631226563992637,0.33296051527027526,LOG_HPPB,uni_R_rf
7,9,0.0866584312089988,0.5838185659913121,LOG_HPPB,uni_R_rf
0,9,0.07419182351679067,0.5473528546980642,LOG_HPPB,uni_S_lgbm
1,8,0.10803253102972474,0.6077112262456179,LOG_HPPB,uni_S_lgbm
2,8,0.1345327815553622,0.153298631963534,LOG_HPPB,uni_S_lgbm
3,8,0.1473451532288748,0.7098308762061027,LOG_HPPB,uni_S_lgbm
4,8,0.16049791812017222,0.4897829820083861,LOG_HPPB,uni_S_lgbm
5,8,0.17726892767317912,0.6102187909902357,LOG_HPPB,uni_S_lgbm
6,8,0.19865336696404645,0.9629886047140481,LOG_HPPB,uni_S_lgbm
7,9,0.23772329965735808,0.6755303761355158,LOG_HPPB,uni_S_lgbm
0,9,0.057081521727916744,0.6059278593457,LOG_HPPB,uni_S_rf
1,8,0.0841720495714656,0.6357067867612333,LOG_HPPB,uni_S_rf
2,8,0.1021286496907235,0.8416853370605729,LOG_HPPB,uni_S_rf
3,8,0.12401601991512648,0.6056731629277583,LOG_HPPB,uni_S_rf
4,8,0.1500235995095882,0.5275119892358895,LOG_HPPB,uni_S_rf
5,8,0.1670841657409688,0.46094215311495407,LOG_HPPB,uni_S_rf
6,8,0.18875467653942044,0.6838859693763271,LOG_HPPB,uni_S_rf
7,9,0.23209163719873727,0.8841184153479609,LOG_HPPB,uni_S_rf
0,101,0.015308674323869708,0.14531783805739407,LOG_MDR1_ER,chemeleon
1,100,0.024215518038040798,0.212440506774564,LOG_MDR1_ER,chemeleon
2,101,0.030833102182439644,0.2739844652620954,LOG_MDR1_ER,chemeleon
3,100,0.0373830710981101,0.37400967455394,LOG_MDR1_ER,chemeleon
4,100,0.04540228063124295,0.380346211413394,LOG_MDR1_ER,chemeleon
5,101,0.05487044056487858,0.3813839565122337,LOG_MDR1_ER,chemeleon
6,100,0.06763658556736346,0.35885330546273797,LOG_MDR1_ER,chemeleon
7,101,0.10310311720047785,0.49738240255350497,LOG_MDR1_ER,chemeleon
0,101,0.016468726424061157,0.3010450848922297,LOG_MDR1_ER,chemprop
1,100,0.02424118469705686,0.28188526856331797,LOG_MDR1_ER,chemprop
2,101,0.028882239005708334,0.2950103460094733,LOG_MDR1_ER,chemprop
3,100,0.033303275780127574,0.3155575061377744,LOG_MDR1_ER,chemprop
4,100,0.03813202801384487,0.40776662422020005,LOG_MDR1_ER,chemprop
5,101,0.04465437185903771,0.3210236483333386,LOG_MDR1_ER,chemprop
6,100,0.052346622243780117,0.38632203062444,LOG_MDR1_ER,chemprop
7,101,0.07080691074499232,0.4686658575511523,LOG_MDR1_ER,chemprop
0,101,0.016468726424061157,0.3010450848922297,LOG_MDR1_ER,chemprop_st
1,100,0.02424118469705686,0.28188526856331797,LOG_MDR1_ER,chemprop_st
2,101,0.028882239005708334,0.2950103460094733,LOG_MDR1_ER,chemprop_st
3,100,0.033303275780127574,0.3155575061377744,LOG_MDR1_ER,chemprop_st
4,100,0.03813202801384487,0.40776662422020005,LOG_MDR1_ER,chemprop_st
5,101,0.04465437185903771,0.3210236483333386,LOG_MDR1_ER,chemprop_st
6,100,0.052346622243780117,0.38632203062444,LOG_MDR1_ER,chemprop_st
7,101,0.07080691074499232,0.4686658575511523,LOG_MDR1_ER,chemprop_st
0,101,0.023439709943387333,0.23723592733282972,LOG_MDR1_ER,fus_GRMS_early_attfp
1,100,0.034746875459041544,0.28089230330834125,LOG_MDR1_ER,fus_GRMS_early_attfp
2,101,0.044060971511265354,0.33445938136869213,LOG_MDR1_ER,fus_GRMS_early_attfp
3,100,0.0531613973365343,0.3366368685959033,LOG_MDR1_ER,fus_GRMS_early_attfp
4,100,0.06255714671051792,0.34873816411932523,LOG_MDR1_ER,fus_GRMS_early_attfp
5,101,0.0749595219082761,0.3810218625897846,LOG_MDR1_ER,fus_GRMS_early_attfp
6,100,0.0925449598517117,0.4540084880317179,LOG_MDR1_ER,fus_GRMS_early_attfp
7,101,0.13248481603902446,0.5055795828875861,LOG_MDR1_ER,fus_GRMS_early_attfp
0,101,0.015935197394071725,0.13689184809841956,LOG_MDR1_ER,fus_GRMS_early_lgbm
1,100,0.0276745565603701,0.17776669294301634,LOG_MDR1_ER,fus_GRMS_early_lgbm
2,101,0.03929935994722765,0.2056794093833703,LOG_MDR1_ER,fus_GRMS_early_lgbm
3,100,0.052328890097289055,0.2889849058528318,LOG_MDR1_ER,fus_GRMS_early_lgbm
4,100,0.06556039268568417,0.39185508333808455,LOG_MDR1_ER,fus_GRMS_early_lgbm
5,101,0.08179021430309644,0.38824328156473764,LOG_MDR1_ER,fus_GRMS_early_lgbm
6,100,0.10181340746393315,0.45391824541052855,LOG_MDR1_ER,fus_GRMS_early_lgbm
7,101,0.14405008356397614,0.5257673399201183,LOG_MDR1_ER,fus_GRMS_early_lgbm
0,101,0.012908782591061752,0.12838586525321746,LOG_MDR1_ER,fus_GRMS_early_rf
1,100,0.023905810078447786,0.17403542763248697,LOG_MDR1_ER,fus_GRMS_early_rf
2,101,0.03533645629930898,0.22811556568802696,LOG_MDR1_ER,fus_GRMS_early_rf
3,100,0.04737098635384302,0.28698824345089013,LOG_MDR1_ER,fus_GRMS_early_rf
4,100,0.06126769030061853,0.39286483666280547,LOG_MDR1_ER,fus_GRMS_early_rf
5,101,0.07477851965084353,0.4018303047895209,LOG_MDR1_ER,fus_GRMS_early_rf
6,100,0.0940232121210064,0.4484194930004722,LOG_MDR1_ER,fus_GRMS_early_rf
7,101,0.13173937319068005,0.5177681110357242,LOG_MDR1_ER,fus_GRMS_early_rf
0,101,0.012270589433195386,0.20075799118483809,LOG_MDR1_ER,fus_GRMS_late_attfp
1,100,0.019423317753886376,0.2176903987606515,LOG_MDR1_ER,fus_GRMS_late_attfp
2,101,0.024346086349929436,0.32197850609915013,LOG_MDR1_ER,fus_GRMS_late_attfp
3,100,0.029052277413735717,0.30900322692485427,LOG_MDR1_ER,fus_GRMS_late_attfp
4,100,0.03363680163231251,0.35332227979789416,LOG_MDR1_ER,fus_GRMS_late_attfp
5,101,0.03930476081721427,0.4096319003832945,LOG_MDR1_ER,fus_GRMS_late_attfp
6,100,0.04670772243605862,0.452378424575236,LOG_MDR1_ER,fus_GRMS_late_attfp
7,101,0.06131028800559194,0.4720667472113196,LOG_MDR1_ER,fus_GRMS_late_attfp
0,101,0.021146200876861317,0.2059984299130281,LOG_MDR1_ER,fus_GRMS_late_lgbm
1,100,0.03432047392181496,0.2843506456351402,LOG_MDR1_ER,fus_GRMS_late_lgbm
2,101,0.044018280023309306,0.37164656051736844,LOG_MDR1_ER,fus_GRMS_late_lgbm
3,100,0.05289884895188491,0.3556610466303188,LOG_MDR1_ER,fus_GRMS_late_lgbm
4,100,0.06192670305511986,0.4855161741848817,LOG_MDR1_ER,fus_GRMS_late_lgbm
5,101,0.07232185733924679,0.4289708756305197,LOG_MDR1_ER,fus_GRMS_late_lgbm
6,100,0.08543643266607702,0.43019818915628877,LOG_MDR1_ER,fus_GRMS_late_lgbm
7,101,0.11223607783336757,0.4693138747665338,LOG_MDR1_ER,fus_GRMS_late_lgbm
0,101,0.020875650889842747,0.18970446859089213,LOG_MDR1_ER,fus_GRMS_late_rf
1,100,0.03347998934880229,0.30613222914819954,LOG_MDR1_ER,fus_GRMS_late_rf
2,101,0.04467493930294517,0.3177651663406856,LOG_MDR1_ER,fus_GRMS_late_rf
3,100,0.05469689881584322,0.4224548215822725,LOG_MDR1_ER,fus_GRMS_late_rf
