endpoint,method,label,n_folds,r2_mean,r2_sd,spearman_mean,spearman_sd,mae_mean,mae_sd
LOG_MDR1_ER,fus_GRM_late_rf,RF | Late | GNN + RDKit + Mol2Vec,25,0.3901808559573914,0.016720756571550064,0.6508878356751486,0.01095378454741751,0.39889622046694934,0.005545803364418493
LOG_MDR1_ER,fus_GRS_early_attfp,AttentiveFP | Early | GNN + RDKit + SMILES,25,0.41151299357922416,0.0320298934242259,0.6730346857945908,0.0189297324544684,0.3873097989465874,0.009069262227444919
LOG_MDR1_ER,fus_GRS_early_lgbm,LGBM | Early | GNN + RDKit + SMILES,25,0.49322557537914735,0.025652507151451974,0.7367855948853488,0.01274330125300543,0.34570297248367127,0.008517286476937221
LOG_MDR1_ER,fus_GRS_early_rf,RF | Early | GNN + RDKit + SMILES,25,0.5046180698917396,0.022475462990354203,0.7436096856127614,0.010632891567975148,0.34343407332446335,0.007592372282828062
LOG_MDR1_ER,fus_GRS_late_attfp,AttentiveFP | Late | GNN + RDKit + SMILES,25,0.530089833223368,0.011037397477140169,0.7469146102135531,0.00732055454296149,0.3437705780946825,0.005896707022558216
LOG_MDR1_ER,fus_GRS_late_lgbm,LGBM | Late | GNN + RDKit + SMILES,25,0.4577014279985926,0.023459148079888813,0.703001765714166,0.015112087195847168,0.36368640661359014,0.007895785817558105
LOG_MDR1_ER,fus_GRS_late_rf,RF | Late | GNN + RDKit + SMILES,25,0.4241705086832565,0.024372307072919663,0.6932687418319486,0.013828321489920532,0.373568490938628,0.008319216540733636
LOG_MDR1_ER,fus_GR_early_attfp,AttentiveFP | Early | GNN + RDKit,25,0.4847090164561457,0.021875875480878552,0.7333448229563722,0.012414879548322,0.3691392128732798,0.011356295178316206
LOG_MDR1_ER,fus_GR_early_lgbm,LGBM | Early | GNN + RDKit,25,0.501008778522827,0.019032318138139232,0.7395673562149147,0.009390255882851835,0.344427840876002,0.005886753480515254
LOG_MDR1_ER,fus_GR_early_rf,RF | Early | GNN + RDKit,25,0.5048222526490751,0.021787810130395283,0.7458237211545463,0.009553812152015702,0.34246553317893413,0.006357700301563828
LOG_MDR1_ER,fus_GR_late_attfp,AttentiveFP | Late | GNN + RDKit,25,0.5288869286429531,0.011736187852161547,0.748872713696125,0.0074893274407906215,0.3459410799696449,0.006095344353068017
LOG_MDR1_ER,fus_GR_late_lgbm,LGBM | Late | GNN + RDKit,25,0.4186355605329388,0.03561502657237986,0.6908506952578806,0.019957076688452275,0.37588518467645476,0.012137565384282708
LOG_MDR1_ER,fus_GR_late_rf,RF | Late | GNN + RDKit,25,0.4277875593189045,0.02673205129404408,0.6953704439406784,0.014724737344340556,0.37212672255044305,0.009443416947095785
LOG_MDR1_ER,lgbm,LightGBM + Morgan,25,0.448585271570081,0.010414653432787494,0.6955028360858982,0.008546752536636977,0.3852722451736883,0.00452332926904853
LOG_MDR1_ER,uni_G_attfp,AttentiveFP,25,0.5117251795867208,0.01651380330067986,0.7441240264184981,0.00962550026821306,0.34504669839491453,0.008669032990783363
LOG_MDR1_ER,uni_G_lgbm,LGBM - GNN,25,0.5059348683197011,0.019780918767188148,0.7405280963199405,0.00915538649136972,0.34253212171368197,0.005884093259572996
LOG_MDR1_ER,uni_G_rf,RF - GNN,25,0.5010984312829949,0.02233324418218205,0.7433947293799926,0.009874777162910155,0.3431915778453633,0.00666866541460143
LOG_MDR1_ER,uni_M_lgbm,LGBM - Mol2Vec,25,0.4252222199522415,0.013424793045913382,0.6723671927890646,0.008978182557911624,0.38815111137161723,0.0045515039396127575
LOG_MDR1_ER,uni_M_rf,RF - Mol2Vec,25,0.41839858984657835,0.006461895923807669,0.6668454694430365,0.004813605507779381,0.3997024363998634,0.002384410463356652
LOG_MDR1_ER,uni_R_lgbm,LGBM - RDKit,25,0.46103915278128293,0.011529235139566918,0.7023554296968447,0.007151537429930389,0.3729989860665064,0.00493647379547984
LOG_MDR1_ER,uni_R_rf,RF - RDKit,25,0.4353699137322197,0.006941910698551485,0.6814803696299255,0.0057630283787205245,0.3948521073958687,0.003005537213018294
LOG_MDR1_ER,uni_S_lgbm,LGBM - SMILES,25,0.3755857874002148,0.018627949499162386,0.6496033496286195,0.008791907251143725,0.39717625804951967,0.004072110660532998
LOG_MDR1_ER,uni_S_rf,RF - SMILES,25,0.3763781113218051,0.01965116693163559,0.6533805103042251,0.008778361185490177,0.39412811695859423,0.004445786378553144
LOG_RLM,chemeleon,ChemProp + CheMeleon,25,0.5126661191401197,0.012371560595271147,0.7253276419099737,0.008299323413110876,0.4037336474879393,0.006090091678847377
LOG_RLM,chemprop,ChemProp multi-task,25,0.4702121955516397,0.014317289422939054,0.7027863902596984,0.010241317702164424,0.42805371679084603,0.005908054218268581
LOG_RLM,chemprop_st,ChemProp single-task,25,0.45912473979640367,0.015032666999259174,0.69489388343418,0.010301015564945752,0.43086354319084597,0.006483996438197789
LOG_RLM,fus_GRMS_early_attfp,AttentiveFP | Early | GNN + RDKit + Mol2Vec + SMILES,25,0.3521963449929274,0.04606692718458625,0.620738175963564,0.027758719707049722,0.47541728623063995,0.016731042075622163
LOG_RLM,fus_GRMS_early_lgbm,LGBM | Early | GNN + RDKit + Mol2Vec + SMILES,25,0.4682636552185517,0.028931983182548856,0.7003158193245025,0.01877386042587542,0.4232724496357267,0.012924009634464165
LOG_RLM,fus_GRMS_early_rf,RF | Early | GNN + RDKit + Mol2Vec + SMILES,25,0.4774203874227307,0.02550685249043514,0.7044890028289922,0.017078055660333345,0.4180676427807379,0.011406845679836321
LOG_RLM,fus_GRMS_late_attfp,AttentiveFP | Late | GNN + RDKit + Mol2Vec + SMILES,25,0.4960178568500706,0.01054774496217088,0.7100708719741895,0.00803584904433708,0.41909211238917143,0.004816894495342122
LOG_RLM,fus_GRMS_late_lgbm,LGBM | Late | GNN + RDKit + Mol2Vec + SMILES,25,0.3631523494418714,0.023400948068039305,0.6060955167933385,0.017746203476068298,0.47229498521707003,0.008826104884590777
LOG_RLM,fus_GRMS_late_rf,RF | Late | GNN + RDKit + Mol2Vec + SMILES,25,0.3328207155033132,0.020951885003509464,0.5805873089149169,0.015965899417068812,0.4843481398690576,0.00773469659688205
LOG_RLM,fus_GRM_early_attfp,AttentiveFP | Early | GNN + RDKit + Mol2Vec,25,0.4751515600244833,0.025634386315998924,0.7137291597625612,0.014592694892470668,0.4203136364164226,0.01303603534985656
LOG_RLM,fus_GRM_early_lgbm,LGBM | Early | GNN + RDKit + Mol2Vec,25,0.4822266328009595,0.021486615428553645,0.7046829526128368,0.014806415126160875,0.4185719965788113,0.009326616989753421
LOG_RLM,fus_GRM_early_rf,RF | Early | GNN + RDKit + Mol2Vec,25,0.48131937907958616,0.021022607407381686,0.7077615950877812,0.014153872584260924,0.41548576233709333,0.009175053026868829
LOG_RLM,fus_GRM_late_attfp,AttentiveFP | Late | GNN + RDKit + Mol2Vec,25,0.49703456870761686,0.012170005085823372,0.7139636174851601,0.007774707430863362,0.41780078429088924,0.00577593314789466
LOG_RLM,fus_GRM_late_lgbm,LGBM | Late | GNN + RDKit + Mol2Vec,25,0.35843284475398535,0.055186642998496925,0.6023819306718413,0.04193842136807916,0.4727081501692958,0.022482369069512516
LOG_RLM,fus_GRM_late_rf,RF | Late | GNN + RDKit + Mol2Vec,25,0.3329140216492188,0.020986111785686195,0.5810352963591819,0.01586990581792532,0.4840942629800017,0.007678144835023898
LOG_RLM,fus_GRS_early_attfp,AttentiveFP | Early | GNN + RDKit + SMILES,25,0.33680645488263933,0.04941907888768606,0.6169931926085316,0.028031996336442128,0.47767472433838876,0.016871893585211087
LOG_RLM,fus_GRS_early_lgbm,LGBM | Early | GNN + RDKit + SMILES,25,0.46441661080718144,0.028759943784674703,0.6979352208944296,0.018713847484614767,0.4246277833195988,0.012574314502496776
LOG_RLM,fus_GRS_early_rf,RF | Early | GNN + RDKit + SMILES,25,0.475209113507551,0.02562173752707838,0.7029893441666011,0.017484057367459102,0.41901945072932506,0.011235368757490155
LOG_RLM,fus_GRS_late_attfp,AttentiveFP | Late | GNN + RDKit + SMILES,25,0.49909885728201053,0.012739297219312171,0.7100194317869729,0.009595727884005544,0.4147389143560057,0.006409003069924286
LOG_RLM,fus_GRS_late_lgbm,LGBM | Late | GNN + RDKit + SMILES,25,0.43302598913291795,0.02382998663656498,0.6635671864992102,0.018147560936142008,0.439478631274685,0.00912748109491096
LOG_RLM,fus_GRS_late_rf,RF | Late | GNN + RDKit + SMILES,25,0.42910128527151153,0.02671456568293118,0.6692247140464445,0.01872073754019496,0.4372706437743387,0.011162808785949396
LOG_RLM,fus_GR_early_attfp,AttentiveFP | Early | GNN + RDKit,25,0.4768608299572164,0.026224660325163,0.7107975859201718,0.015522221268665206,0.4201305674880498,0.013575851425980992
LOG_RLM,fus_GR_early_lgbm,LGBM | Early | GNN + RDKit,25,0.481531486292498,0.02174387432147848,0.7042642626928874,0.01498705574473035,0.41876185152102297,0.00946014980639864
LOG_RLM,fus_GR_early_rf,RF | Early | GNN + RDKit,25,0.4767782140075142,0.02264189367079038,0.7063424691745931,0.014857005782478656,0.4168455434807441,0.009627972272657671
LOG_RLM,fus_GR_late_attfp,AttentiveFP | Late | GNN + RDKit,25,0.5049067972789898,0.011444152931483932,0.7150481148864918,0.008152522134702777,0.4111384813403807,0.005647021099917107
LOG_RLM,fus_GR_late_lgbm,LGBM | Late | GNN + RDKit,25,0.4071154602981163,0.040376050476330576,0.6554601206941509,0.02749251014731564,0.44559130339647285,0.01572103265423704
LOG_RLM,fus_GR_late_rf,RF | Late | GNN + RDKit,25,0.4004624650295966,0.03129030169398756,0.6525395416508388,0.02179453782374723,0.4468178377083057,0.012522424913386895
LOG_RLM,lgbm,LightGBM + Morgan,25,0.3894209845155855,0.011348571828914446,0.6270783400795096,0.009327822070806714,0.46957018896590513,0.005031378933749365
LOG_RLM,uni_G_attfp,AttentiveFP,25,0.47352879460808267,0.026345479093456643,0.7033363603011799,0.015462683003623648,0.4208402734250561,0.010709974231863038
LOG_RLM,uni_G_lgbm,LGBM - GNN,25,0.47916602257022844,0.022359409536132066,0.7027009520685951,0.015831323536234464,0.4192637248275173,0.009777062233964386
LOG_RLM,uni_G_rf,RF - GNN,25,0.47700676048660784,0.022160532977700872,0.7059865905558057,0.015218949863417559,0.41675853795797835,0.009654095907231187
LOG_RLM,uni_M_lgbm,LGBM - Mol2Vec,25,0.35705742727474576,0.01716644122696448,0.5988419862452947,0.013617135217210382,0.4804367124790487,0.006636192958710355
LOG_RLM,uni_M_rf,RF - Mol2Vec,25,0.3133565601683155,0.007448041557196848,0.5830156669465932,0.00946703326058176,0.5039924121147294,0.003025562269495169
LOG_RLM,uni_R_lgbm,LGBM - RDKit,25,0.4304527849089677,0.009396594250124174,0.6550943321898645,0.008357307673055236,0.4444386028771199,0.004907899645917463
LOG_RLM,uni_R_rf,RF - RDKit,25,0.4012976683956142,0.007948186407527178,0.6326736932779327,0.0075471035706777346,0.46040958210971594,0.0038641427106975127
LOG_RLM,uni_S_lgbm,LGBM - SMILES,25,0.2923705776268971,0.04216297742605917,0.5820324609848955,0.015280276978515148,0.49387986975198833,0.013551781845249482
LOG_RLM,uni_S_rf,RF - SMILES,25,0.31381877112856676,0.03655588109303605,0.5878615986114155,0.015868674177830146,0.48753572216468233,0.011512526344080556
LOG_RPPB,chemeleon,ChemProp + CheMeleon,25,0.15408531375607276,0.06122145888411355,0.5105895761733844,0.031033533189677567,0.5533810901820339,0.02275827006126639
LOG_RPPB,chemprop,ChemProp multi-task,25,0.11160106013719727,0.05628838238346053,0.45267172231194375,0.038843678714228336,0.5707279278654915,0.02045924150770656
LOG_RPPB,chemprop_st,ChemProp single-task,25,-0.005327139484171672,0.043920442461528535,0.24351261710105418,0.06078478488541761,0.6297052669212406,0.010186769360278486
LOG_RPPB,fus_GRMS_early_attfp,AttentiveFP | Early | GNN + RDKit + Mol2Vec + SMILES,25,0.09600189115165993,0.17079649945071243,0.5080962609581092,0.11606191773732313,0.5728725046624106,0.0554211221531628
LOG_RPPB,fus_GRMS_early_lgbm,LGBM | Early | GNN + RDKit + Mol2Vec + SMILES,25,0.0579643150054465,0.08493732793143483,0.46360338995783823,0.04679058109946281,0.5795220272041405,0.024690872496591222
LOG_RPPB,fus_GRMS_early_rf,RF | Early | GNN + RDKit + Mol2Vec + SMILES,25,0.04577371856808768,0.09756462662619611,0.42392393922239924,0.06316655035555875,0.5875416682128615,0.0253385272750813
LOG_RPPB,fus_GRMS_late_attfp,AttentiveFP | Late | GNN + RDKit + Mol2Vec + SMILES,25,0.07128847138469953,0.09333639599931796,0.40463478430363053,0.10847965926837369,0.581450013469912,0.03152317498244163
LOG_RPPB,fus_GRMS_late_lgbm,LGBM | Late | GNN + RDKit + Mol2Vec + SMILES,25,-0.07324743628160302,0.08218063444136882,0.42533279110204203,0.03449444608396507,0.6323859406777579,0.020389649820447126
LOG_RPPB,fus_GRMS_late_rf,RF | Late | GNN + RDKit + Mol2Vec + SMILES,25,-0.05140378928518532,0.08578242228593651,0.39498731290209455,0.04441712809817558,0.635472415931405,0.026777045455465154
