split,metric,test,left,right,n_folds,mean_diff,sd_diff,right_wins,p_raw,p_holm
scaffold,mae,t,lgbm,monroe35,50,-0.04903071032694238,0.04068709714064199,0.12,3.0842208439867393e-11,1.5421104219933698e-10
scaffold,mae,t,lgbm,median,50,0.28939904438657355,0.13338390570142897,1.0,2.418029518985415e-20,1.934423615188332e-19
scaffold,mae,t,chemeleon,monroe35,50,-0.02349900200882367,0.040610693877752665,0.28,0.000159313252493973,0.000318626504987946
scaffold,mae,t,chemeleon,median,50,0.3149307527046923,0.1382367263534124,1.0,3.2607289353245856e-21,2.934656041792127e-20
scaffold,mae,t,monroe35,median,50,0.33842975471351594,0.13165616654405518,1.0,2.0213850698376378e-23,2.021385069837638e-22
scaffold,mae,wilcoxon,knn,lgbm,50,-0.0273595425080208,0.049638272346862355,0.36,0.0003378810943459598,0.00040559346592417
scaffold,mae,wilcoxon,knn,chemeleon,50,-0.05289125082613952,0.045610786255791784,0.14,5.610267805877811e-11,2.8051339029389055e-10
scaffold,mae,wilcoxon,knn,monroe35,50,-0.07639025283496319,0.05053706657491949,0.02,3.552713678800501e-15,2.4868995751603507e-14
scaffold,mae,wilcoxon,knn,median,50,0.2620395018785528,0.12733489412445062,0.98,8.881784197001252e-15,5.3290705182007514e-14
scaffold,mae,wilcoxon,lgbm,chemeleon,50,-0.025531708318118712,0.03856624038125099,0.24,1.1033688904760197e-05,3.310106671428059e-05
scaffold,mae,wilcoxon,lgbm,monroe35,50,-0.04903071032694238,0.04068709714064199,0.12,5.610267805877811e-11,2.8051339029389055e-10
scaffold,mae,wilcoxon,lgbm,median,50,0.28939904438657355,0.13338390570142897,1.0,1.7763568394002505e-15,1.7763568394002505e-14
scaffold,mae,wilcoxon,chemeleon,monroe35,50,-0.02349900200882367,0.040610693877752665,0.28,0.000202796732962085,0.00040559346592417
scaffold,mae,wilcoxon,chemeleon,median,50,0.3149307527046923,0.1382367263534124,1.0,1.7763568394002505e-15,1.7763568394002505e-14
scaffold,mae,wilcoxon,monroe35,median,50,0.33842975471351594,0.13165616654405518,1.0,1.7763568394002505e-15,1.7763568394002505e-14
scaffold,mae,t_target,knn,lgbm,10,-0.027359542508020786,0.02873821459018998,0.1,0.014702210581137586,0.017809019144444212
scaffold,mae,t_target,knn,chemeleon,10,-0.052891250826139526,0.02021469828714608,0.0,1.6896182077656303e-05,0.00013516945662125042
scaffold,mae,t_target,knn,monroe35,10,-0.07639025283496317,0.033481384015038855,0.0,5.001614591112826e-05,0.00020006458364451305
scaffold,mae,t_target,knn,median,10,0.26203950187855274,0.11126713286279093,1.0,3.90317513437637e-05,0.0001951587567188185
scaffold,mae,t_target,lgbm,chemeleon,10,-0.02553170831811874,0.017702219651387407,0.1,0.0013644796470254658,0.004093438941076397
scaffold,mae,t_target,lgbm,monroe35,10,-0.04903071032694238,0.019886899425015304,0.0,2.7177459707367954e-05,0.00019024221795157568
scaffold,mae,t_target,lgbm,median,10,0.2893990443865735,0.11757860354986287,1.0,2.7543827213101986e-05,0.00019024221795157568
scaffold,mae,t_target,chemeleon,monroe35,10,-0.023499002008823645,0.022365666928878716,0.2,0.008904509572222106,0.017809019144444212
scaffold,mae,t_target,chemeleon,median,10,0.3149307527046923,0.11829279123959198,1.0,1.468919324592717e-05,0.00013220273921334453
scaffold,mae,t_target,monroe35,median,10,0.3384297547135159,0.12055342603250241,1.0,9.549956315019525e-06,9.549956315019525e-05
butina,mae,t,knn,lgbm,50,-0.047113081414444355,0.10830912946268903,0.32,0.0034293819155136055,0.010288145746540817
butina,mae,t,knn,chemeleon,50,-0.07520884272164077,0.14197798382263105,0.34,0.0004739843705594198,0.0018959374822376791
butina,mae,t,knn,monroe35,50,-0.0951155563701401,0.12711891385141488,0.16,2.832716489817852e-06,1.4163582449089259e-05
butina,mae,t,knn,median,50,0.10978045083873762,0.13335496869898747,0.84,4.4105453122034384e-07,3.0873817185424067e-06
butina,mae,t,lgbm,chemeleon,50,-0.028095761307196404,0.07598143447239991,0.38,0.011834153007478055,0.02366830601495611
butina,mae,t,lgbm,monroe35,50,-0.04800247495569576,0.059234058825001795,0.22,6.07615820021817e-07,3.645694920130902e-06
butina,mae,t,lgbm,median,50,0.15689353225318198,0.14577413060865874,0.94,7.564661484119224e-10,6.808195335707302e-09
butina,mae,t,chemeleon,monroe35,50,-0.019906713648499358,0.05729300218763861,0.28,0.017603571097571203,0.02366830601495611
butina,mae,t,chemeleon,median,50,0.1849892935603784,0.1755375162651984,0.88,1.3280541145774265e-09,1.0624432916619412e-08
butina,mae,t,monroe35,median,50,0.20489600720887777,0.16364295948354485,0.94,9.753402899178325e-12,9.753402899178326e-11
butina,mae,wilcoxon,knn,lgbm,50,-0.047113081414444355,0.10830912946268903,0.32,0.00043263448054275955,0.0012979034416282786
butina,mae,wilcoxon,knn,chemeleon,50,-0.07520884272164077,0.14197798382263105,0.34,0.0002624791416003802,0.0010499165664015209
butina,mae,wilcoxon,knn,monroe35,50,-0.0951155563701401,0.12711891385141488,0.16,2.0039570713947796e-07,1.4027699499763457e-06
butina,mae,wilcoxon,knn,median,50,0.10978045083873762,0.13335496869898747,0.84,2.0039570713947796e-07,1.4027699499763457e-06
butina,mae,wilcoxon,lgbm,chemeleon,50,-0.028095761307196404,0.07598143447239991,0.38,0.016185270214664982,0.024426696202542786
butina,mae,wilcoxon,lgbm,monroe35,50,-0.04800247495569576,0.059234058825001795,0.22,7.723469384046666e-07,3.861734692023333e-06
butina,mae,wilcoxon,lgbm,median,50,0.15689353225318198,0.14577413060865874,0.94,6.337863567296154e-11,5.704077210566538e-10
butina,mae,wilcoxon,chemeleon,monroe35,50,-0.019906713648499358,0.05729300218763861,0.28,0.012213348101271393,0.024426696202542786
butina,mae,wilcoxon,chemeleon,median,50,0.1849892935603784,0.1755375162651984,0.88,1.2871659293978155e-10,1.0297327435182524e-09
butina,mae,wilcoxon,monroe35,median,50,0.20489600720887777,0.16364295948354485,0.94,4.4941828036826337e-13,4.494182803682634e-12
butina,mae,t_target,knn,lgbm,10,-0.047113081414444334,0.03339556471393843,0.1,0.001574502430492065,0.007872512152460324
butina,mae,t_target,knn,chemeleon,10,-0.07520884272164075,0.05644276365742077,0.0,0.002260499513946266,0.007872512152460324
butina,mae,t_target,knn,monroe35,10,-0.09511555637014012,0.05812966379582229,0.0,0.0005837700709117754,0.0035026204254706523
butina,mae,t_target,knn,median,10,0.10978045083873766,0.06459931713951007,0.9,0.00044800975709140414,0.003136068299639829
butina,mae,t_target,lgbm,chemeleon,10,-0.02809576130719641,0.0323990987496058,0.1,0.02276342048347857,0.022889862842148584
butina,mae,t_target,lgbm,monroe35,10,-0.04800247495569578,0.035060635919011034,0.0,0.0019063262970294187,0.007872512152460324
butina,mae,t_target,lgbm,median,10,0.156893532253182,0.07236194250669063,1.0,7.42010685757121e-05,0.0006818852680085211
butina,mae,t_target,chemeleon,monroe35,10,-0.019906713648499375,0.01988522889645044,0.2,0.011444931421074292,0.022889862842148584
butina,mae,t_target,chemeleon,median,10,0.1849892935603784,0.09183936163196524,1.0,0.00012982447998781272,0.0010385958399025017
butina,mae,t_target,monroe35,median,10,0.20489600720887777,0.09346928671926374,1.0,6.81885268008521e-05,0.0006818852680085211
diverse_25,mae,t,knn,lgbm,50,-0.04007408164452851,0.08956601113152063,0.38,0.0026748358394565195,0.010699343357826078
diverse_25,mae,t,knn,chemeleon,50,-0.039357533410145314,0.10669916627228225,0.36,0.012030026123489971,0.024060052246979942
diverse_25,mae,t,knn,monroe35,50,-0.07496022311112176,0.09740120153650662,0.24,1.6729916435271672e-06,1.0037949861163003e-05
diverse_25,mae,t,knn,median,50,0.11354122598068773,0.11856158891243063,0.82,1.4982322212719435e-08,1.0487625548903605e-07
diverse_25,mae,t,lgbm,chemeleon,50,0.0007165482343832031,0.08967279459913396,0.44,0.9551710662548627,0.9551710662548627
diverse_25,mae,t,lgbm,monroe35,50,-0.034886141466593246,0.061443477626532114,0.3,0.00020366913094966294,0.0010183456547483147
diverse_25,mae,t,lgbm,median,50,0.15361530762521622,0.11254137895924336,0.94,6.442086028230495e-13,5.797877425407446e-12
diverse_25,mae,t,chemeleon,monroe35,50,-0.03560268970097645,0.08113224180280756,0.34,0.0031776520557921612,0.010699343357826078
diverse_25,mae,t,chemeleon,median,50,0.15289875939083303,0.1322409481465873,0.88,1.0306905714215965e-10,8.245524571372772e-10
diverse_25,mae,t,monroe35,median,50,0.18850144909180946,0.1261644291565417,0.98,3.1476549316391944e-14,3.147654931639194e-13
diverse_25,mae,wilcoxon,knn,lgbm,50,-0.04007408164452851,0.08956601113152063,0.38,0.012213348101271393,0.03664004430381418
diverse_25,mae,wilcoxon,knn,chemeleon,50,-0.039357533410145314,0.10669916627228225,0.36,0.01574343835962111,0.03664004430381418
diverse_25,mae,wilcoxon,knn,monroe35,50,-0.07496022311112176,0.09740120153650662,0.24,3.348859145546612e-08,2.0093154873279673e-07
diverse_25,mae,wilcoxon,knn,median,50,0.11354122598068773,0.11856158891243063,0.82,3.7055123414120317e-09,2.5938586389884222e-08
diverse_25,mae,wilcoxon,lgbm,chemeleon,50,0.0007165482343832031,0.08967279459913396,0.44,0.49032624846387485,0.49032624846387485
diverse_25,mae,wilcoxon,lgbm,monroe35,50,-0.034886141466593246,0.061443477626532114,0.3,0.0002857006608838475,0.0014285033044192375
diverse_25,mae,wilcoxon,lgbm,median,50,0.15361530762521622,0.11254137895924336,0.94,3.6148861681795097e-12,3.253397551361559e-11
diverse_25,mae,wilcoxon,chemeleon,monroe35,50,-0.03560268970097645,0.08113224180280756,0.34,0.006325487527247375,0.0253019501089895
diverse_25,mae,wilcoxon,chemeleon,median,50,0.15289875939083303,0.1322409481465873,0.88,1.8094681308866711e-10,1.447574504709337e-09
diverse_25,mae,wilcoxon,monroe35,median,50,0.18850144909180946,0.1261644291565417,0.98,3.552713678800501e-15,3.552713678800501e-14
diverse_25,mae,t_target,knn,lgbm,10,-0.04007408164452854,0.04386152076121544,0.3,0.01790714582473942,0.07162858329895767
diverse_25,mae,t_target,knn,chemeleon,10,-0.03935753341014532,0.05335821765163986,0.2,0.04456238870271718,0.08912477740543436
diverse_25,mae,t_target,knn,monroe35,10,-0.07496022311112176,0.05823984938858979,0.0,0.0027990079013791307,0.016794047408274785
diverse_25,mae,t_target,knn,median,10,0.11354122598068775,0.07874550347010019,1.0,0.0013670271693373775,0.01093621735469902
diverse_25,mae,t_target,lgbm,chemeleon,10,0.0007165482343832186,0.05569837977067513,0.4,0.9684375592774721,0.9684375592774721
diverse_25,mae,t_target,lgbm,monroe35,10,-0.034886141466593225,0.04220506287398621,0.2,0.02809068571664573,0.08427205714993719
diverse_25,mae,t_target,lgbm,median,10,0.15361530762521625,0.09473568415245119,1.0,0.0006215154423891385,0.006215154423891384
diverse_25,mae,t_target,chemeleon,monroe35,10,-0.03560268970097644,0.03624966526672574,0.2,0.012603183419333574,0.06301591709666787
diverse_25,mae,t_target,chemeleon,median,10,0.15289875939083306,0.1097303010135476,0.9,0.001704634536732685,0.011932441757128796
diverse_25,mae,t_target,monroe35,median,10,0.18850144909180946,0.12087888799316,1.0,0.0008118522962906621,0.007306670666615959
umap,mae,t,knn,lgbm,50,-0.0592582394905636,0.08761999099379705,0.3,1.6255533922974476e-05,0.00011378873746082133
umap,mae,t,knn,chemeleon,50,-0.08521332865515908,0.13726323823290673,0.26,6.039256929048631e-05,0.0003623554157429178
umap,mae,t,knn,monroe35,50,-0.11624783905674439,0.09217265976750266,0.04,7.814185164648146e-12,7.814185164648146e-11
umap,mae,t,knn,median,50,0.005220830512589305,0.15246329807067815,0.36,0.8096853973409497,0.8096853973409497
umap,mae,t,lgbm,chemeleon,50,-0.025955089164595494,0.12398813670486733,0.34,0.14521498707826433,0.29042997415652866
umap,mae,t,lgbm,monroe35,50,-0.05698959956618081,0.0781972628986106,0.26,4.562659840589108e-06,3.650127872471287e-05
umap,mae,t,lgbm,median,50,0.0644790700031529,0.1557388562792113,0.62,0.005169021551337086,0.020676086205348342
umap,mae,t,chemeleon,monroe35,50,-0.031034510401585315,0.12198707857814099,0.42,0.07818887760977114,0.23456663282931342
umap,mae,t,chemeleon,median,50,0.09043415916774838,0.20674493619426257,0.68,0.0032677061892018833,0.016338530946009417
umap,mae,t,monroe35,median,50,0.12146866956933369,0.14535073550954047,0.84,3.2283436369434804e-07,2.9055092732491323e-06
umap,mae,wilcoxon,knn,lgbm,50,-0.0592582394905636,0.08761999099379705,0.3,2.191284211150446e-05,0.00013147705266902676
umap,mae,wilcoxon,knn,chemeleon,50,-0.08521332865515908,0.13726323823290673,0.26,7.946967700789287e-06,6.0147911725039194e-05
umap,mae,wilcoxon,knn,monroe35,50,-0.11624783905674439,0.09217265976750266,0.04,7.65609797781508e-12,7.65609797781508e-11
umap,mae,wilcoxon,knn,median,50,0.005220830512589305,0.15246329807067815,0.36,0.16888071753563239,0.16888071753563239
umap,mae,wilcoxon,lgbm,chemeleon,50,-0.025955089164595494,0.12398813670486733,0.34,0.037166605079788084,0.11149981523936425
umap,mae,wilcoxon,lgbm,monroe35,50,-0.05698959956618081,0.0781972628986106,0.26,7.518488965629899e-06,6.0147911725039194e-05
umap,mae,wilcoxon,lgbm,median,50,0.0644790700031529,0.1557388562792113,0.62,0.011200519477185367,0.04480207790874147
umap,mae,wilcoxon,chemeleon,monroe35,50,-0.031034510401585315,0.12198707857814099,0.42,0.06346609527860991,0.12693219055721983
umap,mae,wilcoxon,chemeleon,median,50,0.09043415916774838,0.20674493619426257,0.68,0.001190697289374043,0.005953486446870215
umap,mae,wilcoxon,monroe35,median,50,0.12146866956933369,0.14535073550954047,0.84,6.917133532624575e-09,6.225420179362118e-08
umap,mae,t_target,knn,lgbm,10,-0.059258239490563594,0.04567501724824087,0.2,0.0026659164813278616,0.018661415369295033
umap,mae,t_target,knn,chemeleon,10,-0.0852133286551591,0.05712256435773326,0.0,0.0010931249861470531,0.009539381433706744
umap,mae,t_target,knn,monroe35,10,-0.11624783905674438,0.051494682371120606,0.0,5.432410679830538e-05,0.0005432410679830537
umap,mae,t_target,knn,median,10,0.0052208305125893365,0.09375130088557707,0.4,0.8641132041064862,0.8641132041064862
umap,mae,t_target,lgbm,chemeleon,10,-0.0259550891645955,0.05353067079728841,0.3,0.1595746900315378,0.4787240700946134
umap,mae,t_target,lgbm,monroe35,10,-0.056989599566180806,0.03802584289565178,0.1,0.0010599312704118605,0.009539381433706744
umap,mae,t_target,lgbm,median,10,0.06447907000315292,0.10868571914106452,0.7,0.0933918895864451,0.3735675583457804
umap,mae,t_target,chemeleon,monroe35,10,-0.0310345104015853,0.06620486870143306,0.3,0.1723884570989467,0.4787240700946134
umap,mae,t_target,chemeleon,median,10,0.09043415916774843,0.1361262172142334,0.7,0.06503072247742755,0.3251536123871378
umap,mae,t_target,monroe35,median,10,0.12146866956933373,0.10570660896583697,0.9,0.005453179934756249,0.032719079608537496
time,mae,t,knn,lgbm,50,-0.07880221094518201,0.10738398495544439,0.26,4.033257668429962e-06,2.419954601057977e-05
time,mae,t,knn,chemeleon,50,-0.09829341177928726,0.11156957010545752,0.18,1.0349183658508462e-07,8.27934692680677e-07
time,mae,t,knn,monroe35,50,-0.1311940885258839,0.1089404426833054,0.1,3.145060933102664e-11,3.1450609331026637e-10
time,mae,t,knn,median,50,0.010211695563861901,0.1818787260880402,0.42,0.6930844143012479,0.6930844143012479
time,mae,t,lgbm,chemeleon,50,-0.019491200834105236,0.07171243818065239,0.46,0.06044444577042932,0.12088889154085863
time,mae,t,lgbm,monroe35,50,-0.05239187758070189,0.05304470770395633,0.16,7.022202511856583e-09,6.319982260670924e-08
time,mae,t,lgbm,median,50,0.08901390650904392,0.16011734888703746,0.76,0.00026563906429657357,0.0010625562571862943
time,mae,t,chemeleon,monroe35,50,-0.032900676746596656,0.06482386279149296,0.26,0.0007661479215665191,0.002298443764699557
time,mae,t,chemeleon,median,50,0.10850510734314917,0.1802458716982057,0.76,9.340860937098814e-05,0.0004670430468549407
time,mae,t,monroe35,median,50,0.14140578408974583,0.16578765262291026,0.86,2.0955659973991311e-07,1.4668961981793917e-06
time,mae,wilcoxon,knn,lgbm,50,-0.07880221094518201,0.10738398495544439,0.26,1.4543591948523726e-06,8.726155169114236e-06
time,mae,wilcoxon,knn,chemeleon,50,-0.09829341177928726,0.11156957010545752,0.18,3.348859145546612e-08,2.3442014018826285e-07
time,mae,wilcoxon,knn,monroe35,50,-0.1311940885258839,0.1089404426833054,0.1,2.022026990289305e-11,2.022026990289305e-10
time,mae,wilcoxon,knn,median,50,0.010211695563861901,0.1818787260880402,0.42,0.5335711137818162,0.5335711137818162
time,mae,wilcoxon,lgbm,chemeleon,50,-0.019491200834105236,0.07171243818065239,0.46,0.13807290852462017,0.27614581704924035
time,mae,wilcoxon,lgbm,monroe35,50,-0.05239187758070189,0.05304470770395633,0.16,8.22989321136447e-09,6.583914569091576e-08
time,mae,wilcoxon,lgbm,median,50,0.08901390650904392,0.16011734888703746,0.76,6.508990648690371e-05,0.00026035962594761486
time,mae,wilcoxon,chemeleon,monroe35,50,-0.032900676746596656,0.06482386279149296,0.26,0.0004153236253312542,0.0012459708759937627
time,mae,wilcoxon,chemeleon,median,50,0.10850510734314917,0.1802458716982057,0.76,3.288899332076767e-05,0.00016444496660383834
time,mae,wilcoxon,monroe35,median,50,0.14140578408974583,0.16578765262291026,0.86,2.0232171493717033e-10,1.820895434434533e-09
time,mae,t_target,knn,lgbm,10,-0.07880221094518197,0.07583594787710929,0.1,0.009438903317767883,0.0566334199066073
time,mae,t_target,knn,chemeleon,10,-0.09829341177928723,0.08270352670744456,0.0,0.004496235731789208,0.03596988585431366
time,mae,t_target,knn,monroe35,10,-0.13119408852588385,0.08438364136820312,0.0,0.0008285903689434064,0.008285903689434063
time,mae,t_target,knn,median,10,0.010211695563861912,0.1453109252030674,0.4,0.8290970651731279,0.8290970651731279
time,mae,t_target,lgbm,chemeleon,10,-0.01949120083410526,0.0483746614074676,0.5,0.23452609209954353,0.46905218419908706
time,mae,t_target,lgbm,monroe35,10,-0.052391877580701886,0.04009543449482855,0.0,0.002551554216411653,0.022963987947704878
time,mae,t_target,lgbm,median,10,0.08901390650904388,0.10429946725176997,0.8,0.024440422465744703,0.12220211232872352
time,mae,t_target,chemeleon,monroe35,10,-0.03290067674659662,0.04085898128209933,0.2,0.031382357922942035,0.12552943169176814
time,mae,t_target,chemeleon,median,10,0.10850510734314915,0.141126213877862,0.8,0.037900283594168735,0.12552943169176814
time,mae,t_target,monroe35,median,10,0.14140578408974575,0.12056038159881814,0.9,0.0048521178624148795,0.03596988585431366
random,r2,t,knn,lgbm,50,0.042528952888602485,0.06718171937975427,0.82,4.535980492368306e-05,9.071960984736613e-05
random,r2,t,knn,chemeleon,50,0.06557784004980256,0.06317356141359186,0.9,1.9747803412689165e-09,7.899121365075666e-09
random,r2,t,knn,monroe35,50,0.09614172403795745,0.06902161003584019,0.98,3.3229090271220694e-13,1.6614545135610348e-12
random,r2,t,knn,median,50,-0.5891801283684458,0.1050588950145015,0.0,6.724011254935434e-39,4.706807878454803e-38
random,r2,t,lgbm,chemeleon,50,0.02304888716120008,0.04419777284576328,0.68,0.0005670135116863827,0.0005670135116863827
random,r2,t,lgbm,monroe35,50,0.053612771149354976,0.036275717533749446,0.98,4.568094711761767e-14,2.7408568270570603e-13
random,r2,t,lgbm,median,50,-0.6317090812570484,0.08896312576584947,0.0,8.410293683181135e-44,6.728234946544908e-43
random,r2,t,chemeleon,monroe35,50,0.030563883988154895,0.03747868657920215,0.84,5.348360942650435e-07,1.6045082827951304e-06
random,r2,t,chemeleon,median,50,-0.6547579684182484,0.08913669606161337,0.0,1.6470652439749164e-44,1.4823587195774248e-43
random,r2,t,monroe35,median,50,-0.6853218524064033,0.07777742650716245,0.0,2.5223591591011024e-48,2.5223591591011023e-47
random,r2,wilcoxon,knn,lgbm,50,0.042528952888602485,0.06718171937975427,0.82,1.4422642710343325e-05,2.884528542068665e-05
random,r2,wilcoxon,knn,chemeleon,50,0.06557784004980256,0.06317356141359186,0.9,1.616786704516926e-10,6.467146818067704e-10
random,r2,wilcoxon,knn,monroe35,50,0.09614172403795745,0.06902161003584019,0.98,8.881784197001252e-15,5.3290705182007514e-14
random,r2,wilcoxon,knn,median,50,-0.5891801283684458,0.1050588950145015,0.0,1.7763568394002505e-15,1.7763568394002505e-14
random,r2,wilcoxon,lgbm,chemeleon,50,0.02304888716120008,0.04419777284576328,0.68,0.0005734773907004609,0.0005734773907004609
random,r2,wilcoxon,lgbm,monroe35,50,0.053612771149354976,0.036275717533749446,0.98,3.0020430585864233e-13,1.5010215292932116e-12
random,r2,wilcoxon,lgbm,median,50,-0.6317090812570484,0.08896312576584947,0.0,1.7763568394002505e-15,1.7763568394002505e-14
