endpoint,method,combo,fusion,learner,n_modalities,n_train,fit_seconds,encoder_seconds,total_seconds
LOG_HLM,fus_GRM_early_rf,GRM,early,rf,3,1718,1.22544527053833,10.093013763427734,11.318459033966064
LOG_HLM,fus_GRM_early_attfp,GRM,early,attfp,3,1718,11.230427265167236,10.093013763427734,21.32344102859497
LOG_HLM,fus_GRM_late_lgbm,GRM,late,lgbm,3,1718,0.5930578708648682,10.093013763427734,10.686071634292603
LOG_HLM,fus_GRM_late_rf,GRM,late,rf,3,1718,0.7117969989776611,10.093013763427734,10.804810762405396
LOG_HLM,fus_GRM_late_attfp,GRM,late,attfp,3,1718,5.90615177154541,10.093013763427734,15.999165534973145
LOG_HLM,fus_GRS_early_lgbm,GRS,early,lgbm,3,1718,0.18556809425354004,12.026731014251709,12.212299108505249
LOG_HLM,fus_GRS_early_rf,GRS,early,rf,3,1718,30.950400590896606,12.026731014251709,42.977131605148315
LOG_HLM,fus_GRS_early_attfp,GRS,early,attfp,3,1718,8.103869915008545,12.026731014251709,20.130600929260254
LOG_HLM,fus_GRS_late_lgbm,GRS,late,lgbm,3,1718,0.09122610092163086,12.026731014251709,12.11795711517334
LOG_HLM,fus_GRS_late_rf,GRS,late,rf,3,1718,0.29122257232666016,12.026731014251709,12.31795358657837
LOG_HLM,fus_GRS_late_attfp,GRS,late,attfp,3,1718,13.563746213912964,12.026731014251709,25.590477228164673
LOG_HLM,fus_GRMS_early_lgbm,GRMS,early,lgbm,4,1718,0.23135089874267578,12.026731014251709,12.258081912994385
LOG_HLM,fus_GRMS_early_rf,GRMS,early,rf,4,1718,18.908657550811768,12.026731014251709,30.935388565063477
LOG_HLM,fus_GRMS_early_attfp,GRMS,early,attfp,4,1718,5.660233736038208,12.026731014251709,17.686964750289917
LOG_HLM,fus_GRMS_late_lgbm,GRMS,late,lgbm,4,1718,0.596099853515625,12.026731014251709,12.622830867767334
LOG_HLM,fus_GRMS_late_rf,GRMS,late,rf,4,1718,0.7431681156158447,12.026731014251709,12.769899129867554
LOG_HLM,fus_GRMS_late_attfp,GRMS,late,attfp,4,1718,5.56192421913147,12.026731014251709,17.58865523338318
LOG_RLM,uni_R_lgbm,R,unimodal,lgbm,1,1701,0.07693338394165039,0.0,0.07693338394165039
LOG_RLM,uni_R_rf,R,unimodal,rf,1,1701,8.568673372268677,0.0,8.568673372268677
LOG_RLM,uni_M_lgbm,M,unimodal,lgbm,1,1701,0.22339224815368652,0.0,0.22339224815368652
LOG_RLM,uni_M_rf,M,unimodal,rf,1,1701,2.1818840503692627,0.0,2.1818840503692627
LOG_RLM,uni_G_lgbm,G,unimodal,lgbm,1,1701,0.1771707534790039,12.010747909545898,12.187918663024902
LOG_RLM,uni_G_rf,G,unimodal,rf,1,1701,0.8446626663208008,12.010747909545898,12.8554105758667
LOG_RLM,uni_S_lgbm,S,unimodal,lgbm,1,1701,0.07431674003601074,2.252859354019165,2.327176094055176
LOG_RLM,uni_S_rf,S,unimodal,rf,1,1701,3.972496271133423,2.252859354019165,6.225355625152588
LOG_RLM,uni_G_attfp,G,unimodal,attfp,1,1701,3.337860107421875e-06,12.010747909545898,12.010751247406006
LOG_RLM,fus_GR_early_lgbm,GR,early,lgbm,2,1701,0.29604220390319824,12.010747909545898,12.306790113449097
