endpoint,method,repeat,n_folds,n,sigma,err_unc_corr,ece,miscalibration_area
LOG_HPPB,fus_GRMS_late_rf,0,5,66,0.17823650984659928,0.28128550117234213,0.3170455283489764,0.31503055348285225
LOG_HPPB,fus_GRMS_late_rf,1,5,66,0.1938726143728835,0.1704928986042611,0.3112601986487529,0.3020715079347433
LOG_HPPB,fus_GRMS_late_rf,2,5,66,0.24203841204086995,0.24768773387133058,0.23286100324266032,0.2743584041750246
LOG_HPPB,fus_GRMS_late_rf,3,5,66,0.20926362756826503,0.25251258623438505,0.29294880732597733,0.29537144848757624
LOG_HPPB,fus_GRMS_late_rf,4,5,66,0.1879404007036468,0.04461166871481754,0.2984862235964289,0.29577911212919095
LOG_HPPB,fus_GRM_early_attfp,0,5,66,0.2633540518606013,0.04972898336396054,0.28331829744479675,0.3152908328474225
LOG_HPPB,fus_GRM_early_attfp,1,5,66,0.26050016331881326,0.3475982202000686,0.2637172555899177,0.29265173171489456
LOG_HPPB,fus_GRM_early_attfp,2,5,66,0.34656733550310553,0.2372892745900602,0.21010083508652175,0.24991861223204417
LOG_HPPB,fus_GRM_early_attfp,3,5,66,0.3318287535615541,0.1577848205741115,0.22949497266083266,0.2520253882074401
LOG_HPPB,fus_GRM_early_attfp,4,5,66,0.2596267050135078,0.29864663962124904,0.27475193042225887,0.28906785659918954
LOG_HPPB,fus_GRM_early_lgbm,0,5,66,0.1950038213960387,-0.034220142935086365,0.3686725723379074,0.3766563503258802
LOG_HPPB,fus_GRM_early_lgbm,1,5,66,0.2573923999325066,0.03740020554299127,0.30991148038469685,0.3155515319845198
LOG_HPPB,fus_GRM_early_lgbm,2,5,66,0.2533727842652901,-0.16529670037388652,0.30188165898552527,0.3200278196553494
LOG_HPPB,fus_GRM_early_lgbm,3,5,66,0.2642399863125831,0.2428758789707545,0.3062673134841558,0.31450388371620186
LOG_HPPB,fus_GRM_early_lgbm,4,5,66,0.22526672159886868,0.06309040043570377,0.34603005259554,0.3454796286273184
LOG_HPPB,fus_GRM_early_rf,0,5,66,0.15662499118752105,0.19747810835811092,0.42418963545397714,0.41482617791257187
LOG_HPPB,fus_GRM_early_rf,1,5,66,0.18265642501541954,0.26171557435069576,0.39433243843708327,0.388080564490546
LOG_HPPB,fus_GRM_early_rf,2,5,66,0.18085611103948415,0.28406318257557006,0.4134481489887216,0.41043606288186346
LOG_HPPB,fus_GRM_early_rf,3,5,66,0.22401572016919957,0.3551810837843759,0.33798052071000073,0.3409269450299427
LOG_HPPB,fus_GRM_early_rf,4,5,66,0.20693224993577286,0.1339830354869949,0.3557568652243071,0.34745814859951196
LOG_HPPB,fus_GRM_late_attfp,0,5,66,0.1950240947154642,-0.004570989072387024,0.37255344869035206,0.38307926115133534
LOG_HPPB,fus_GRM_late_attfp,1,5,66,0.21530633826293852,0.07116798820011445,0.3551352999701493,0.3496930560309834
LOG_HPPB,fus_GRM_late_attfp,2,5,66,0.2421936429898649,0.04573531518283434,0.36822920764485717,0.36135798202891933
LOG_HPPB,fus_GRM_late_attfp,3,5,66,0.2718128783016481,0.04153786205107949,0.3199526593139166,0.31826335395295074
LOG_HPPB,fus_GRM_late_attfp,4,5,66,0.30172025112785866,0.06249094805650495,0.2833311904787203,0.2739134684757921
LOG_HPPB,fus_GRM_late_lgbm,0,5,66,0.18622141251792607,0.11192772251315852,0.31759262005704497,0.3160922015523553
LOG_HPPB,fus_GRM_late_lgbm,1,5,66,0.17440940737462032,-0.017857871285396575,0.33909067375880564,0.33000300799749566
LOG_HPPB,fus_GRM_late_lgbm,2,5,66,0.1987476164389676,0.17376957778350174,0.2956642638545226,0.29486450951568965
LOG_HPPB,fus_GRM_late_lgbm,3,5,66,0.2074926101191561,0.13247859355868644,0.3103172067208734,0.304816096856006
LOG_HPPB,fus_GRM_late_lgbm,4,5,66,0.18427927878011927,-0.010108060986317934,0.3068540543946004,0.30251450661020407
LOG_HPPB,fus_GRM_late_rf,0,5,66,0.1801949490783891,0.2882592217500238,0.31809599561301993,0.316895712607685
LOG_HPPB,fus_GRM_late_rf,1,5,66,0.18981971437721015,0.1833039284846305,0.3160834378331233,0.3072402588825785
LOG_HPPB,fus_GRM_late_rf,2,5,66,0.21366896164627064,0.23771888884791553,0.2660755965056991,0.29074913000351554
LOG_HPPB,fus_GRM_late_rf,3,5,66,0.20885434320710802,0.26761110549589007,0.2940495731402556,0.297352043922428
LOG_HPPB,fus_GRM_late_rf,4,5,66,0.1891994728940596,0.04487530981511073,0.2985189032177282,0.2953056271159639
LOG_HPPB,fus_GRS_early_attfp,0,5,66,0.32219720828941667,0.30913309545545253,0.19956469248307296,0.20214796457501788
LOG_HPPB,fus_GRS_early_attfp,1,5,66,0.3025761041820774,0.01576649398905569,0.27295073926679364,0.23688473258191017
LOG_HPPB,fus_GRS_early_attfp,2,5,66,0.305024388737154,0.18407174472584092,0.21885634883614047,0.23074593084473058
LOG_HPPB,fus_GRS_early_attfp,3,5,66,0.317718677345484,0.06373712366295002,0.257573775639014,0.26989711756939777
LOG_HPPB,fus_GRS_early_attfp,4,5,66,0.21980239453985687,0.1967380088062117,0.27312947755747674,0.2831518509142592
LOG_HPPB,fus_GRS_early_lgbm,0,5,66,0.28176184829233547,0.06962880188537322,0.2619861445797064,0.26857458651274424
LOG_HPPB,fus_GRS_early_lgbm,1,5,66,0.2629355600805191,0.1731947150362761,0.28452980967550534,0.28696310889897136
LOG_HPPB,fus_GRS_early_lgbm,2,5,66,0.29687921745708395,0.13050789193120294,0.2295241575743324,0.2693230309256077
LOG_HPPB,fus_GRS_early_lgbm,3,5,66,0.29500862785321796,0.2699957609514604,0.2530845025675523,0.27450091436894564
LOG_HPPB,fus_GRS_early_lgbm,4,5,66,0.2479395294620423,0.011004272732007289,0.30929069830383105,0.31012829370697087
LOG_HPPB,fus_GRS_early_rf,0,5,66,0.21114162507691348,0.15540934178545604,0.3428763632213341,0.3346840446249267
LOG_HPPB,fus_GRS_early_rf,1,5,66,0.19894222321948782,0.29349245624203324,0.37163294971825594,0.3627745187734361
LOG_HPPB,fus_GRS_early_rf,2,5,66,0.19133445664923374,0.16512456751671756,0.39057272059048953,0.3848819938069528
LOG_HPPB,fus_GRS_early_rf,3,5,66,0.2251615402175549,0.2587709343859171,0.3456247278173839,0.33666570137320107
LOG_HPPB,fus_GRS_early_rf,4,5,66,0.22012780660782727,0.13489303576356315,0.3530323146589262,0.3439747098633706
LOG_HPPB,fus_GRS_late_attfp,0,5,66,0.2481118300249138,0.12039465830376204,0.3368484794455462,0.333609320559453
LOG_HPPB,fus_GRS_late_attfp,1,5,66,0.22475335588137196,0.11897082289840814,0.34052009503925235,0.33419728273071236
LOG_HPPB,fus_GRS_late_attfp,2,5,66,0.22028028846437717,0.1060562630378668,0.38868020000684905,0.383303703377319
LOG_HPPB,fus_GRS_late_attfp,3,5,66,0.29140212918273045,0.1095862143268171,0.2875791332408234,0.2855122722526743
LOG_HPPB,fus_GRS_late_attfp,4,5,66,0.34137338966073383,0.11972823029130296,0.24676214416979897,0.2366670944924625
LOG_HPPB,fus_GRS_late_lgbm,0,5,66,0.27282428126928815,0.062831087896754,0.21120841800069137,0.2361114208936972
LOG_HPPB,fus_GRS_late_lgbm,1,5,66,0.2010339046846646,-0.07141510777780746,0.3154185971298324,0.3109917372033997
LOG_HPPB,fus_GRS_late_lgbm,2,5,66,0.24779294848249694,0.0396591425452076,0.2607994168731422,0.27395783099096294
LOG_HPPB,fus_GRS_late_lgbm,3,5,66,0.23984576897100834,0.14566437720041883,0.2944399962969569,0.2885488125524535
LOG_HPPB,fus_GRS_late_lgbm,4,5,66,0.22997451444649453,0.1349082031921844,0.2650131036946978,0.2666612544927524
LOG_HPPB,fus_GRS_late_rf,0,5,66,0.17953066870056045,0.2590691577149351,0.3192601228033638,0.3175710691167657
LOG_HPPB,fus_GRS_late_rf,1,5,66,0.2073663298809147,0.16262747451733775,0.3025688575030701,0.299289264027842
LOG_HPPB,fus_GRS_late_rf,2,5,66,0.25083777019305425,0.2248064882213269,0.22701471930038503,0.2740671527551608
LOG_HPPB,fus_GRS_late_rf,3,5,66,0.22099271605656517,0.22827619614802708,0.2843853291896165,0.28704734122007997
LOG_HPPB,fus_GRS_late_rf,4,5,66,0.20269442734146798,0.07899197419766353,0.276996794421138,0.28703587836916067
LOG_HPPB,fus_GR_early_attfp,0,5,66,0.23222648623408693,0.03167530037154798,0.28435268167735384,0.2808860160778073
LOG_HPPB,fus_GR_early_attfp,1,5,66,0.22437446109700537,0.17452271742364078,0.2814440662892088,0.27896662865235244
LOG_HPPB,fus_GR_early_attfp,2,5,66,0.2548757443470984,0.028636058281812052,0.259693264738346,0.2689017377663809
LOG_HPPB,fus_GR_early_attfp,3,5,66,0.33732273578176386,0.2569170657046104,0.19102166162701242,0.21354939181335056
LOG_HPPB,fus_GR_early_attfp,4,5,66,0.27494283016770193,0.2612664498293345,0.2593803102826388,0.25683024288446843
LOG_HPPB,fus_GR_early_lgbm,0,5,66,0.1467636531176825,0.04777556230227866,0.39171778309873967,0.38623821556618276
LOG_HPPB,fus_GR_early_lgbm,1,5,66,0.2021528015491717,0.045995322217472843,0.3380175085459913,0.3446221303788185
LOG_HPPB,fus_GR_early_lgbm,2,5,66,0.1972771762255532,0.27082138132395855,0.34351162511147776,0.34287545616428095
LOG_HPPB,fus_GR_early_lgbm,3,5,66,0.230596087165664,0.154253715947844,0.31476091907642795,0.31093666232323286
LOG_HPPB,fus_GR_early_lgbm,4,5,66,0.20799576906972708,-0.03129904260502231,0.34461111784363163,0.32850356965289107
LOG_HPPB,fus_GR_early_rf,0,5,66,0.17172999057663274,0.14504210061158418,0.4124744724528849,0.40339395995916066
LOG_HPPB,fus_GR_early_rf,1,5,66,0.19789779818436912,0.22815608426791065,0.38144456416875355,0.3740490793251175
LOG_HPPB,fus_GR_early_rf,2,5,66,0.19338378308288517,0.2618111064134596,0.3978695233319056,0.39889661601310533
LOG_HPPB,fus_GR_early_rf,3,5,66,0.23284103018789157,0.285821701772501,0.3311849870354814,0.336284286001133
LOG_HPPB,fus_GR_early_rf,4,5,66,0.22816272809624694,0.1114032583017752,0.33883654068132163,0.33486160382243946
LOG_HPPB,fus_GR_late_attfp,0,5,66,0.1545629862948575,0.03638597127380978,0.4160533598716431,0.4080640697392252
LOG_HPPB,fus_GR_late_attfp,1,5,66,0.22261144982487735,0.057477951028092285,0.3526068532143958,0.3496745468708187
LOG_HPPB,fus_GR_late_attfp,2,5,66,0.1859324138159173,0.08981146628680856,0.438062146018764,0.42946225969536506
LOG_HPPB,fus_GR_late_attfp,3,5,66,0.26431760467278376,0.06101869775506622,0.3338470858515443,0.32355066984656666
LOG_HPPB,fus_GR_late_attfp,4,5,66,0.30569565736409193,0.05972017261948587,0.2926180972340607,0.27584276315808487
LOG_HPPB,fus_GR_late_lgbm,0,5,66,0.21616704864378494,0.17215127427411697,0.30939351653940184,0.2933956399612496
LOG_HPPB,fus_GR_late_lgbm,1,5,66,0.20622885609220337,-0.04347946773572313,0.31993743417777076,0.309902100378376
LOG_HPPB,fus_GR_late_lgbm,2,5,66,0.23121907222850022,0.09749413608289034,0.28410603381664873,0.2974851417137946
LOG_HPPB,fus_GR_late_lgbm,3,5,66,0.24903355430643323,0.09467599545072093,0.2865223510666602,0.27635666691162536
LOG_HPPB,fus_GR_late_lgbm,4,5,66,0.22213215810022172,0.07469575452884301,0.27298865637373104,0.27630448878610275
LOG_HPPB,fus_GR_late_rf,0,5,66,0.18191583933981006,0.2654014215470171,0.32129822901043237,0.31860306435067903
LOG_HPPB,fus_GR_late_rf,1,5,66,0.20455047829014666,0.1673923916853307,0.30656988981985334,0.3058854333512176
LOG_HPPB,fus_GR_late_rf,2,5,66,0.2220758569104383,0.25361305479301666,0.2612936541530769,0.29609709334419404
LOG_HPPB,fus_GR_late_rf,3,5,66,0.22333574571565873,0.2659379259817652,0.2860088601047655,0.2881274801095275
LOG_HPPB,fus_GR_late_rf,4,5,66,0.20369637059425189,0.07054868159097799,0.2819539534541723,0.2875062717393761
LOG_HPPB,lgbm,0,5,66,0.1927406924151201,0.2104263173059578,0.3462534375650593,0.3556347083331431
LOG_HPPB,lgbm,1,5,66,0.2282321242205949,0.13488920001740468,0.3153494766834899,0.32756995739601885
LOG_HPPB,lgbm,2,5,66,0.2274925026949456,-0.23871920063529764,0.3175950971281029,0.32878905262475566
LOG_HPPB,lgbm,3,5,66,0.20307693556744533,0.08820540554630864,0.34111419655253816,0.3471081086267518
LOG_HPPB,lgbm,4,5,66,0.19747332439729545,0.12328073440403892,0.3381344494287246,0.34828743872157575
LOG_HPPB,uni_G_attfp,0,5,66,0.2445075970257818,-0.0475837423042121,0.36828102959408515,0.3632111347564419
LOG_HPPB,uni_G_attfp,1,5,66,0.2869669558783323,0.009472309875716943,0.30411040672828804,0.31349066386714536
LOG_HPPB,uni_G_attfp,2,5,66,0.22815069413472766,0.1387705224560816,0.3877666266213876,0.38017133409492065
LOG_HPPB,uni_G_attfp,3,5,66,0.3125998761760326,0.15121280817818697,0.2718513829780078,0.2868380295804976
LOG_HPPB,uni_G_attfp,4,5,66,0.3266825648843022,0.07034612703862404,0.2467800261693599,0.26817087967707154
LOG_HPPB,uni_G_lgbm,0,5,66,0.26635789301680024,0.0457580592090378,0.3398001409752253,0.3383431992706096
LOG_HPPB,uni_G_lgbm,1,5,66,0.3049002604966542,0.12715985665020732,0.31648443009835675,0.3083286828187487
LOG_HPPB,uni_G_lgbm,2,5,66,0.3111451922793215,0.2574829579799374,0.34602901953734516,0.3584951827386317
LOG_HPPB,uni_G_lgbm,3,5,66,0.302742871126479,0.051902464450368974,0.31562137776869437,0.3050754126323679
LOG_HPPB,uni_G_lgbm,4,5,66,0.298232963066259,0.0455810668191766,0.272367872978196,0.2992034396539969
LOG_HPPB,uni_G_rf,0,5,66,0.19004577267677852,0.20868345428870116,0.4213788604817648,0.41403279496338696
LOG_HPPB,uni_G_rf,1,5,66,0.22860907337713457,0.21935915981592746,0.3646410062013771,0.36781838419716195
LOG_HPPB,uni_G_rf,2,5,66,0.21657373197424964,0.2373864700403343,0.40413864598009186,0.4025016258018801
LOG_HPPB,uni_G_rf,3,5,66,0.24810262417067525,0.27923216346655344,0.33699203551139384,0.33571896062611656
LOG_HPPB,uni_G_rf,4,5,66,0.24097477224644523,0.17845551575370722,0.3352522881407717,0.3355769285166621
LOG_HPPB,uni_M_lgbm,0,5,66,0.13081181592909497,0.14291736325747492,0.45566339494600566,0.4507308518841462
LOG_HPPB,uni_M_lgbm,1,5,66,0.1316044744369707,-0.15990161230290414,0.4665278742385278,0.4596899983749431
LOG_HPPB,uni_M_lgbm,2,5,66,0.14676985839423845,-0.11238930769710875,0.4394958986074035,0.43540484818488745
LOG_HPPB,uni_M_lgbm,3,5,66,0.13555840573965722,0.1284739291034205,0.46392895535124795,0.4599235337667059
LOG_HPPB,uni_M_lgbm,4,5,66,0.13951755430100105,-0.012476271369594972,0.46132631834433013,0.45493991605812356
LOG_HPPB,uni_M_rf,0,5,66,0.07670685519024595,0.15625727736977754,0.4923540564334094,0.48541081856743035
LOG_HPPB,uni_M_rf,1,5,66,0.0848554812386512,-0.13214649195735864,0.48431370703768484,0.47717519041191775
LOG_HPPB,uni_M_rf,2,5,66,0.09298953280297054,0.014921551545701156,0.47173909925441404,0.4643601843205848
LOG_HPPB,uni_M_rf,3,5,66,0.08395799246579634,0.1701793842058679,0.48541624036765496,0.47955565090226954
LOG_HPPB,uni_M_rf,4,5,66,0.07862132808504357,-0.04458294670903717,0.4858661267069451,0.4782686656484573
LOG_HPPB,uni_R_lgbm,0,5,66,0.16353449756134572,0.2744409483603599,0.3247148761769739,0.3187976263548761
LOG_HPPB,uni_R_lgbm,1,5,66,0.17304176469097474,0.17622415379959214,0.32166948728386413,0.3151506221385652
LOG_HPPB,uni_R_lgbm,2,5,66,0.19746276885986153,0.24193560392951513,0.2682361251335412,0.29253480499589773
LOG_HPPB,uni_R_lgbm,3,5,66,0.19625604643734684,0.20733159425241018,0.3044124656893972,0.3111075899356198
LOG_HPPB,uni_R_lgbm,4,5,66,0.17862996909683193,0.07312919226189071,0.2975661900447688,0.302573569098358
LOG_HPPB,uni_R_rf,0,5,66,0.09072157749259568,0.10120010916684472,0.39526236239098766,0.3881198882616561
LOG_HPPB,uni_R_rf,1,5,66,0.09727066364443104,0.09991329215107345,0.3851044739552455,0.3785834987244451
LOG_HPPB,uni_R_rf,2,5,66,0.11253238935818016,0.1818231269333696,0.3811860186197681,0.3750296478095584
LOG_HPPB,uni_R_rf,3,5,66,0.11385104067993082,0.006460403515721322,0.3685157356094872,0.36458864473182445
LOG_HPPB,uni_R_rf,4,5,66,0.0930571733847826,0.16218632923978418,0.39299910694346024,0.3868371492046984
LOG_HPPB,uni_S_lgbm,0,5,66,0.3580900806126464,0.11671442276201864,0.23182227501586278,0.24561068484026805
LOG_HPPB,uni_S_lgbm,1,5,66,0.31721532851051276,-0.12580743359861343,0.31128039403712354,0.32051518629765374
LOG_HPPB,uni_S_lgbm,2,5,66,0.3452515747120059,-0.08051778094642467,0.25203596317465654,0.2878431156260293
LOG_HPPB,uni_S_lgbm,3,5,66,0.30811671357069803,0.09990650399906134,0.33691997261212786,0.3498528019529928
LOG_HPPB,uni_S_lgbm,4,5,66,0.2720857562636296,0.06720156545068674,0.3635556023488235,0.37998876519753205
LOG_HPPB,uni_S_rf,0,5,66,0.32246487246045635,0.26791229755299384,0.28225018220081,0.3012932927313764
LOG_HPPB,uni_S_rf,1,5,66,0.27107474501269935,0.15429377931138127,0.376760140378288,0.38188775952569104
LOG_HPPB,uni_S_rf,2,5,66,0.29549857087637904,0.02230944798943043,0.3661651114652951,0.3747072025522109
LOG_HPPB,uni_S_rf,3,5,66,0.22310186654015626,0.074643778004508,0.487329242444451,0.48342162890477347
LOG_HPPB,uni_S_rf,4,5,66,0.24061357176521683,0.021466146091638622,0.4585978760841468,0.45519543006687035
LOG_MDR1_ER,chemeleon,0,5,804,0.10432246639712725,0.24643694489815915,0.22384166571220113,0.22770570372971258
LOG_MDR1_ER,chemeleon,1,5,804,0.10083161492985074,0.29913428985715507,0.2273420555822985,0.23059564936106353
LOG_MDR1_ER,chemeleon,2,5,804,0.10776761231603106,0.28432062909391714,0.22050938624897168,0.2234794445058969
LOG_MDR1_ER,chemeleon,3,5,804,0.09731282123312644,0.27660216232296947,0.23284963416770196,0.23520551365160194
LOG_MDR1_ER,chemeleon,4,5,804,0.09944780021355425,0.2639115712591345,0.22997011985165725,0.23281592466401743
LOG_MDR1_ER,chemprop,0,5,804,0.08874853878749946,0.19084406402216997,0.25925944272688856,0.2623023528443057
LOG_MDR1_ER,chemprop,1,5,804,0.08103056712571174,0.1921353970253345,0.262740986399884,0.26588401747927115
LOG_MDR1_ER,chemprop,2,5,804,0.08978354062120279,0.22688233212902992,0.2594370727782565,0.26268850154801815
LOG_MDR1_ER,chemprop,3,5,804,0.07628043650486577,0.1648510425419714,0.27320177239911886,0.27547786718662565
LOG_MDR1_ER,chemprop,4,5,804,0.07624109839897363,0.11475201739273658,0.27171462609169106,0.27393485404952267
LOG_MDR1_ER,chemprop_st,0,5,804,0.08874853878749946,0.19084406402216997,0.25925944272688856,0.2623023528443057
LOG_MDR1_ER,chemprop_st,1,5,804,0.08103056712571174,0.1921353970253345,0.262740986399884,0.26588401747927115
LOG_MDR1_ER,chemprop_st,2,5,804,0.08978354062120279,0.22688233212902992,0.2594370727782565,0.26268850154801815
LOG_MDR1_ER,chemprop_st,3,5,804,0.07628043650486577,0.1648510425419714,0.27320177239911886,0.27547786718662565
LOG_MDR1_ER,chemprop_st,4,5,804,0.07624109839897363,0.11475201739273658,0.27171462609169106,0.27393485404952267
LOG_MDR1_ER,fus_GRMS_early_attfp,0,5,804,0.1465869358030545,0.239209808035512,0.21466387143769328,0.2256747773746637
LOG_MDR1_ER,fus_GRMS_early_attfp,1,5,804,0.14400557409233755,0.268784815300704,0.21710630991403945,0.22672246394511528
LOG_MDR1_ER,fus_GRMS_early_attfp,2,5,804,0.15718168563723578,0.29014971934427836,0.20941874037011765,0.2182388902547611
LOG_MDR1_ER,fus_GRMS_early_attfp,3,5,804,0.13621064613593192,0.31209965551902136,0.2285662628818919,0.23512372961671774
LOG_MDR1_ER,fus_GRMS_early_attfp,4,5,804,0.15595715240417413,0.22594637560719819,0.20736650665620504,0.21641880867588315
LOG_MDR1_ER,fus_GRMS_early_lgbm,0,5,804,0.1358220414160075,0.3472446881740958,0.1811775951748494,0.1866148942372513
LOG_MDR1_ER,fus_GRMS_early_lgbm,1,5,804,0.1381339694009717,0.3263542148712599,0.18714607117542076,0.19039496344561155
LOG_MDR1_ER,fus_GRMS_early_lgbm,2,5,804,0.14552070829803299,0.3740058324117635,0.1811297781841684,0.18633032046171502
LOG_MDR1_ER,fus_GRMS_early_lgbm,3,5,804,0.14312009015097102,0.3929154925071151,0.18294837361077873,0.18727283552904014
LOG_MDR1_ER,fus_GRMS_early_lgbm,4,5,804,0.14728672622053293,0.3829306947295204,0.1804610935825531,0.18634504630585988
LOG_MDR1_ER,fus_GRMS_early_rf,0,5,804,0.12548778241817832,0.35786545031422234,0.19314383519323647,0.19673915246244514
LOG_MDR1_ER,fus_GRMS_early_rf,1,5,804,0.12876993962105485,0.3182681279578682,0.19817677932355926,0.201024113352174
LOG_MDR1_ER,fus_GRMS_early_rf,2,5,804,0.13488007445388636,0.3657257207894487,0.18909782071051878,0.19145955383519667
LOG_MDR1_ER,fus_GRMS_early_rf,3,5,804,0.13497452878928906,0.34999337327348956,0.19117004571743978,0.19434433868644435
LOG_MDR1_ER,fus_GRMS_early_rf,4,5,804,0.13393346131548542,0.4011639456316537,0.19629001606698232,0.1991838956279189
LOG_MDR1_ER,fus_GRMS_late_attfp,0,5,804,0.07494024044273281,0.2924243773294049,0.2659248592091876,0.2684504547038502
LOG_MDR1_ER,fus_GRMS_late_attfp,1,5,804,0.07306648077986706,0.31473203330999977,0.27024858685095565,0.27216960304593035
LOG_MDR1_ER,fus_GRMS_late_attfp,2,5,804,0.07538976412189359,0.26046626280509433,0.2631506713141879,0.26584773469561507
LOG_MDR1_ER,fus_GRMS_late_attfp,3,5,804,0.07193662549651636,0.24501328431074867,0.27561339916444333,0.2771682244670298
LOG_MDR1_ER,fus_GRMS_late_attfp,4,5,804,0.07133143991325033,0.29433768216620054,0.27233488859608407,0.2732217116780249
LOG_MDR1_ER,fus_GRMS_late_lgbm,0,5,804,0.13077555539243302,0.1733203817656634,0.2517278225692989,0.2540620260935067
LOG_MDR1_ER,fus_GRMS_late_lgbm,1,5,804,0.13342738016385944,0.2242885814664824,0.24837036983439145,0.25260710357004534
LOG_MDR1_ER,fus_GRMS_late_lgbm,2,5,804,0.13731529439834592,0.18997326203219386,0.2417825319399733,0.24717141989126118
LOG_MDR1_ER,fus_GRMS_late_lgbm,3,5,804,0.12786476760253018,0.1774755720856928,0.2544824612293582,0.2566745244459526
LOG_MDR1_ER,fus_GRMS_late_lgbm,4,5,804,0.13382808860686582,0.2526742604813524,0.24716126181920794,0.25191472989009495
LOG_MDR1_ER,fus_GRMS_late_rf,0,5,804,0.13304247390738763,0.16255937707616558,0.2481549702265858,0.25124013663552197
LOG_MDR1_ER,fus_GRMS_late_rf,1,5,804,0.13566895244996585,0.2305196599290256,0.24664719759613626,0.25128666775838004
LOG_MDR1_ER,fus_GRMS_late_rf,2,5,804,0.13799307701981275,0.19184525726577653,0.2415297900820269,0.2466514800229523
LOG_MDR1_ER,fus_GRMS_late_rf,3,5,804,0.13221208998438166,0.18864434537798108,0.25161468129324355,0.25519221612808496
LOG_MDR1_ER,fus_GRMS_late_rf,4,5,804,0.13786621773748767,0.2424876768270401,0.24347145497754802,0.24806534156762294
LOG_MDR1_ER,fus_GRM_early_attfp,0,5,804,0.12006526491686788,0.1631281101293916,0.24389755115601613,0.24725182532201606
LOG_MDR1_ER,fus_GRM_early_attfp,1,5,804,0.13811783728065383,0.14064176052979324,0.21719415852639626,0.22415157465973906
LOG_MDR1_ER,fus_GRM_early_attfp,2,5,804,0.10892913239120205,0.19082417500618074,0.24786637660916888,0.25120915114986536
LOG_MDR1_ER,fus_GRM_early_attfp,3,5,804,0.11258947205277406,0.20034430042446835,0.24352625748787055,0.24733216359300614
LOG_MDR1_ER,fus_GRM_early_attfp,4,5,804,0.08713532907399299,0.09700874743042417,0.2811843375818656,0.2825661770311706
LOG_MDR1_ER,fus_GRM_early_lgbm,0,5,804,0.1406597291337938,0.3401681732931533,0.1778510385186631,0.1836932558845284
LOG_MDR1_ER,fus_GRM_early_lgbm,1,5,804,0.1440975031727536,0.3419321468082338,0.18070689151308497,0.18440532029453527
LOG_MDR1_ER,fus_GRM_early_lgbm,2,5,804,0.14351340874808688,0.3413895202995758,0.18050023145630117,0.1849289549901885
LOG_MDR1_ER,fus_GRM_early_lgbm,3,5,804,0.14356639445806046,0.34505705149199634,0.178544934377702,0.1841241826651122
LOG_MDR1_ER,fus_GRM_early_lgbm,4,5,804,0.13638038496867558,0.39547872390251065,0.1891096930157454,0.1936385577495685
LOG_MDR1_ER,fus_GRM_early_rf,0,5,804,0.12776803824172936,0.3450076646843096,0.19141880218110158,0.19434187969620526
LOG_MDR1_ER,fus_GRM_early_rf,1,5,804,0.13376380382799918,0.34928255458790664,0.19254792209417276,0.19482185563765655
LOG_MDR1_ER,fus_GRM_early_rf,2,5,804,0.13137298682550952,0.3496343720348237,0.19202391644420969,0.19437822813100125
LOG_MDR1_ER,fus_GRM_early_rf,3,5,804,0.13447993010231182,0.33701403764531335,0.18991679156121846,0.19258536902021145
LOG_MDR1_ER,fus_GRM_early_rf,4,5,804,0.12273148910714218,0.41421772508230714,0.20513732275591998,0.20756663802235775
LOG_MDR1_ER,fus_GRM_late_attfp,0,5,804,0.07606708549229003,0.2856104336226739,0.26661571195345957,0.2685133463617889
LOG_MDR1_ER,fus_GRM_late_attfp,1,5,804,0.07330164417710636,0.32564423244129653,0.27037385859535096,0.27280746447931997
LOG_MDR1_ER,fus_GRM_late_attfp,2,5,804,0.07426821754387473,0.2768757258846273,0.2659813837321282,0.267672522771221
LOG_MDR1_ER,fus_GRM_late_attfp,3,5,804,0.07278859030624174,0.2095925022512658,0.2764307475009501,0.27772234154297576
LOG_MDR1_ER,fus_GRM_late_attfp,4,5,804,0.07397776095423951,0.28872571710045486,0.27206006242963154,0.27365242065221473
LOG_MDR1_ER,fus_GRM_late_lgbm,0,5,804,0.13180120283178975,0.253767296388129,0.23798973639538787,0.24195232852306625
LOG_MDR1_ER,fus_GRM_late_lgbm,1,5,804,0.12874014492469055,0.2629742193347216,0.24436189275470815,0.24708134610379237
LOG_MDR1_ER,fus_GRM_late_lgbm,2,5,804,0.1346810980668029,0.22215442029674434,0.24042210758929142,0.2459717469378152
LOG_MDR1_ER,fus_GRM_late_lgbm,3,5,804,0.1296038282765033,0.24740818676068077,0.24466014800925953,0.24693807014118452
LOG_MDR1_ER,fus_GRM_late_lgbm,4,5,804,0.13381727743906802,0.2720423107345462,0.23860868161978283,0.24225755658002135
LOG_MDR1_ER,fus_GRM_late_rf,0,5,804,0.13339458626735873,0.164231190613082,0.24847293778378207,0.2514797555620774
LOG_MDR1_ER,fus_GRM_late_rf,1,5,804,0.13553368564864982,0.23400268218267034,0.24721814740809675,0.2519077040854111
LOG_MDR1_ER,fus_GRM_late_rf,2,5,804,0.1377245356400365,0.18629894295352467,0.24178101961901466,0.24736952717316088
LOG_MDR1_ER,fus_GRM_late_rf,3,5,804,0.13256469042418906,0.18852640696351985,0.2516923916235617,0.25508490996166994
