endpoint,method,repeat,fold,n,r2,spearman,mae
LOG_HLM,fus_GRMS_early_lgbm,0,0,929,0.2196211940291154,0.542961978462059,0.4091857852536525
LOG_HLM,fus_GRMS_early_lgbm,0,1,929,0.2574713124207759,0.5573785032592997,0.4039093997374367
LOG_HLM,fus_GRMS_early_lgbm,0,2,929,0.23323550331315024,0.5546480065200421,0.398377247740444
LOG_HLM,fus_GRMS_early_lgbm,0,3,929,0.24832841580968523,0.5556727650193513,0.40460283332491054
LOG_HLM,fus_GRMS_early_lgbm,0,4,929,0.3183682854982356,0.5731655589975452,0.3899938068727293
LOG_HLM,fus_GRMS_early_lgbm,1,0,929,0.21648559050312177,0.5243524963716373,0.4123828276196888
LOG_HLM,fus_GRMS_early_lgbm,1,1,929,0.24355622346872963,0.5552477459847398,0.4091391983341717
LOG_HLM,fus_GRMS_early_lgbm,1,2,929,0.19516341245717173,0.539198400988287,0.409758365470439
LOG_HLM,fus_GRMS_early_lgbm,1,3,929,0.26043236156325733,0.5493661786484957,0.4019183880205983
LOG_HLM,fus_GRMS_early_lgbm,1,4,929,0.22636479474712357,0.5490032662061162,0.4018300602703094
LOG_HLM,fus_GRMS_early_lgbm,2,0,929,0.26681606765788346,0.5613519304765766,0.40209260075543984
LOG_HLM,fus_GRMS_early_lgbm,2,1,929,0.2768271066150262,0.5543689597121723,0.4030444640004649
LOG_HLM,fus_GRMS_early_lgbm,2,2,929,0.3456382831456273,0.5992308039946443,0.3813172776557053
LOG_HLM,fus_GRMS_early_lgbm,2,3,929,0.24122102808671575,0.5459390852728906,0.401787295473909
LOG_HLM,fus_GRMS_early_lgbm,2,4,929,0.28391066390984576,0.5805452620546695,0.3921608435358354
LOG_HLM,fus_GRMS_early_lgbm,3,0,929,0.2862886952445739,0.5834060957411843,0.3914571433006776
LOG_HLM,fus_GRMS_early_lgbm,3,1,929,0.24366692839879311,0.5411134712430089,0.4040250765600677
LOG_HLM,fus_GRMS_early_lgbm,3,2,929,0.2771383304329922,0.555934720202222,0.3998358693138782
LOG_HLM,fus_GRMS_early_lgbm,3,3,929,0.2829544319623879,0.5617052609221497,0.39817885712451667
LOG_HLM,fus_GRMS_early_lgbm,3,4,929,0.18366871774786486,0.5452900843714223,0.4093786664881231
LOG_HLM,fus_GRMS_early_lgbm,4,0,929,0.303021718579666,0.5777004902700305,0.38819650592667065
LOG_HLM,fus_GRMS_early_lgbm,4,1,929,0.320521372184172,0.5833453461961354,0.3866594594389589
LOG_HLM,fus_GRMS_early_lgbm,4,2,929,0.2580756891427395,0.5514908010078801,0.4059133958711417
LOG_HLM,fus_GRMS_early_lgbm,4,3,929,0.2789152156085608,0.5628772064554151,0.39801394504847487
LOG_HLM,fus_GRMS_early_lgbm,4,4,929,0.28453175377127393,0.567233773252045,0.3968652154075672
LOG_HLM,fus_GRMS_late_lgbm,0,0,929,0.2947408899571058,0.54032900216925,0.4051010024660302
LOG_HLM,fus_GRMS_late_lgbm,0,1,929,0.2791146281388973,0.5323791833569308,0.41189690309478116
LOG_HLM,fus_GRMS_late_lgbm,0,2,929,0.2859764569102182,0.5370661197096395,0.39956725230430923
LOG_HLM,fus_GRMS_late_lgbm,0,3,929,0.28462850910314497,0.5312066327199421,0.40526473118412143
LOG_HLM,fus_GRMS_late_lgbm,0,4,929,0.29303302352959526,0.5424420996500858,0.4025533185322186
LOG_HLM,fus_GRMS_late_lgbm,1,0,929,0.284304243885771,0.5252300121366256,0.40692631021715403
LOG_HLM,fus_GRMS_late_lgbm,1,1,929,0.28118041413032957,0.5362460679531068,0.4070622754829406
LOG_HLM,fus_GRMS_late_lgbm,1,2,929,0.25975542519862194,0.522079104891044,0.41349717026445304
LOG_HLM,fus_GRMS_late_lgbm,1,3,929,0.29544311387844857,0.532298460782853,0.4023287267199634
LOG_HLM,fus_GRMS_late_lgbm,1,4,929,0.2544292628071968,0.5042220679882113,0.41360489179219473
LOG_HLM,fus_GRMS_late_lgbm,2,0,929,0.2629678738682708,0.5165774102471994,0.4123149413958092
LOG_HLM,fus_GRMS_late_lgbm,2,1,929,0.2721074147678719,0.5175038645569318,0.4077706335429482
LOG_HLM,fus_GRMS_late_lgbm,2,2,929,0.3099234290534154,0.54925681690322,0.40058032083221573
